	gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
47	ENSMUSG00000005125	7042.8017355643	0.337346880676941	0.0564108121531399	5.98018124187144	2.22889483542968e-09	5.8461543842836e-08
48	ENSMUSG00000005371	3951.88334180673	0.232373137359935	0.0524742017765405	4.428331055887	9.49650614961934e-06	0.00013464938074224
49	ENSMUSG00000005397	4124.98694784814	0.414834764661094	0.0478796460547309	8.66411510617476	4.5503345791844e-18	2.68170129664608e-16
50	ENSMUSG00000005656	2912.42211387474	0.192874616654507	0.0548170110689033	3.51851757134423	0.000433965076053551	0.00412396407044652
51	ENSMUSG00000005667	6949.57876849615	0.384599461756902	0.0566510778056011	6.7889169395269	1.1297845874974e-11	3.85229644703577e-10
52	ENSMUSG00000006362	141.002606650057	1.06737174463319	0.186008237440693	5.73830363278141	9.56295565582070e-09	2.26365434623154e-07
53	ENSMUSG00000006403	66.8764034903243	1.31524403869017	0.298827648910082	4.40134654034618	1.0758114345195e-05	0.000150750445731446
54	ENSMUSG00000006589	3792.42709888677	0.21987130954704	0.0576885963064875	3.81134788544532	0.000138211095662428	0.00151440023028434
55	ENSMUSG00000006728	5643.72200294895	0.170989899376063	0.0466347842543097	3.66657425589487	0.000245821559333491	0.00252359179298561
56	ENSMUSG00000006777	2540.30098107836	0.739170999916746	0.0589601853400211	12.5367821633188	4.69682738512496e-36	7.6435528389062e-34
57	ENSMUSG00000006930	34.4240994561906	2.70766868192489	0.506863513339058	5.34200748459407	9.19228586602054e-08	1.84891468942809e-06
58	ENSMUSG00000006941	354.986637737104	0.527628600581169	0.12327561907979	4.28007260900198	1.86832349463577e-05	0.000251468616228185
59	ENSMUSG00000007038	2902.51391340611	0.232800170330288	0.0514237361095052	4.52709561659518	5.97998866378291e-06	8.8470472783094e-05
60	ENSMUSG00000007476	630.20258384818	0.499065135080992	0.0906986028608198	5.50245670097946	3.74535227880225e-08	8.12684696738288e-07
61	ENSMUSG00000007594	438.549798316753	0.472218992730976	0.13390000295072	3.5266540875639	0.000420846200976172	0.00401260881769625
62	ENSMUSG00000007872	72.0270235719867	1.37690288034641	0.260366188822504	5.28833212397276	1.23436702501973e-07	2.41164668012381e-06
63	ENSMUSG00000008035	1391.56220231978	0.250616259612709	0.0695634672368318	3.60269937033868	0.000314929683854332	0.00312984594203879
64	ENSMUSG00000008734	21.8251271247173	3.4672543384025	0.609367008598061	5.6899278915336	1.27093029883878e-08	2.95470662494646e-07
65	ENSMUSG00000009545	37.6445512820229	1.302284705598	0.361107741697013	3.60636052685539	0.000310521637292825	0.00309462795244993
66	ENSMUSG00000009681	1553.63131719964	0.214503226496611	0.0631243887722381	3.39810381801192	0.000678546648084359	0.00607341659201007
67	ENSMUSG00000009687	55.5862061770228	2.56350001301577	0.338565749076592	7.57164603923312	3.68524463859102e-14	1.59445282384477e-12
68	ENSMUSG00000009828	2652.33685079972	0.295915819399189	0.0597312421847325	4.95412130362201	7.26578713050343e-07	1.25972563554406e-05
69	ENSMUSG00000010095	13767.4079796066	0.441038079730027	0.0603476737743037	7.30828633725768	2.70570746328776e-13	1.10709818804983e-11
70	ENSMUSG00000010110	1123.56267548942	0.242130301130721	0.0708419026241775	3.41789664254563	0.000631070669535185	0.00570193252896743
71	ENSMUSG00000010307	724.433757543963	0.877781931371796	0.0908543233867042	9.66142169851052	4.39718656946634e-22	3.59840622064729e-20
72	ENSMUSG00000010609	53.5837432244944	4.37725170357483	0.462388154072467	9.46661731063468	2.89052770115504e-21	2.2018748515022e-19
73	ENSMUSG00000013846	1341.0455278586	0.460162074272287	0.0704160876003279	6.53489976444166	6.36521565860948e-11	1.99904064576637e-09
74	ENSMUSG00000014773	40.2646005223457	3.84065779012605	0.499208315640507	7.69349722309475	1.43166815817598e-14	6.44745902303088e-13
75	ENSMUSG00000014778	727.287662535979	0.355057215031368	0.0937250926872014	3.78828342391015	0.000151691744512617	0.00163953016842656
76	ENSMUSG00000015134	1038.65294581751	0.426801993474802	0.0735103875338508	5.80600929736989	6.39794106535326e-09	1.5556012563145e-07
77	ENSMUSG00000015290	829.479240183822	0.306002773645098	0.0838888870983997	3.64771526037965	0.000264582618949226	0.00269111341333229
78	ENSMUSG00000015363	1339.35442982245	0.433084054771328	0.0697502177371391	6.20907100825764	5.3298737042785e-10	1.51446669283675e-08
79	ENSMUSG00000015533	1810.0909871934	1.38873167562902	0.0761809543036444	18.2293814552883	3.01714139185985e-74	1.1079097916109e-71
80	ENSMUSG00000015714	7581.62482913123	0.213620459770799	0.044865301976986	4.76137349705966	1.92279811949459e-06	3.083582516157e-05
81	ENSMUSG00000017418	1420.31950629262	0.277241128779052	0.0743283233210728	3.72995268010373	0.000191515735062468	0.00202263778895988
82	ENSMUSG00000017466	5628.8246612123	0.154547698382734	0.0463099027425206	3.33724946998932	0.000846119646352438	0.0073349149245843
83	ENSMUSG00000017897	4127.53805005349	0.397880722691216	0.0498486143561609	7.98178099492229	1.44236781207592e-15	7.09833313977293e-14
84	ENSMUSG00000018377	2486.99261129393	0.220425064363503	0.0542003327568928	4.06685813816284	4.76512304705357e-05	0.000594318544653171
85	ENSMUSG00000018378	274.883483114072	1.4834413329847	0.15402899213588	9.63092280494862	5.91954562462942e-22	4.73596720057642e-20
86	ENSMUSG00000018983	699.775397811971	0.452243521414666	0.0988255790386507	4.57617881740712	4.73545819944447e-06	7.06421842440045e-05
87	ENSMUSG00000019055	570.967734735655	0.619800519052899	0.0995053830868466	6.22881395785339	4.69979482581819e-10	1.34881285973031e-08
88	ENSMUSG00000019188	5591.56799188748	0.187521069937752	0.0512884476952318	3.65620482514985	0.000255976851329282	0.00261472502702329
89	ENSMUSG00000019302	4588.24627603185	0.168004913440885	0.0478125476119267	3.5138247558885	0.000441704112891217	0.00418916860974511
90	ENSMUSG00000019528	803.054902883418	0.315017595278665	0.0810559820057559	3.88642007022129	0.00010173340255713	0.00115628893493703
91	ENSMUSG00000019579	2118.83748880439	0.207657181112387	0.0611288914921208	3.39703822601057	0.000681194504770068	0.00609330824660346
92	ENSMUSG00000019710	1862.47553637083	0.308596945835239	0.0689605156835848	4.47498025176016	7.64183755376703e-06	0.000109768059786858
93	ENSMUSG00000019731	2538.22735431556	0.206822666148206	0.0609414051530924	3.39379549304191	0.000689311476926888	0.00615438258171444
94	ENSMUSG00000019838	188.875539610596	1.01986732461972	0.168862422084542	6.03963458553921	1.5446363044663e-09	4.12700308139215e-08
95	ENSMUSG00000019891	960.243516116019	0.282936209799866	0.0772315318543096	3.66348048532301	0.000248811180465403	0.0025469799252645
96	ENSMUSG00000020021	1704.26736920382	0.231456914513986	0.0685877725858554	3.37460899789766	0.000739206361415	0.00650656072638243
97	ENSMUSG00000020108	933.568240366333	0.645005097625935	0.101769736424881	6.33788708003615	2.32937440595229e-10	6.93533697871992e-09
98	ENSMUSG00000020142	3826.44495495224	0.390871995644804	0.0565644752451392	6.91020280751908	4.83961312866743e-12	1.69872793175604e-10
99	ENSMUSG00000020182	1676.40211676086	1.24753743587324	0.0668712993977565	18.6557977354795	1.13298571651981e-77	4.38526714764331e-75
100	ENSMUSG00000020230	573.668341249744	0.453720628723811	0.109138341972661	4.15729816417283	3.22033572826725e-05	0.000413618188022558
101	ENSMUSG00000020231	948.504651605684	0.524136756021847	0.0785307099615362	6.67429030348211	2.48431418052155e-11	8.19766437309887e-10
102	ENSMUSG00000020303	3696.01060179075	0.475376631956436	0.0603480574732552	7.87724828039596	3.34669493896073e-15	1.56627510525675e-13
103	ENSMUSG00000020346	859.758657630938	0.286366555404739	0.0844246992197178	3.39197602184477	0.000693905124572942	0.0061838302980766
104	ENSMUSG00000020368	19547.1376567264	0.136420025328727	0.0402369483273718	3.39041679351028	0.0006978643543032	0.006207525104333
105	ENSMUSG00000020407	371.915344962066	0.54696560896913	0.12301542183514	4.44631738695454	8.73548581411635e-06	0.000124602482414303
106	ENSMUSG00000020484	3185.39126991593	0.307907956593478	0.0526382502060138	5.84950972702166	4.93024052735042e-09	1.22155665384404e-07
107	ENSMUSG00000020577	954.154465527304	1.46476531006513	0.0830615683182802	17.6346936341529	1.33417339656563e-69	4.34243118459465e-67
108	ENSMUSG00000020581	59.2675858980999	2.84704488614274	0.351211833507789	8.10634669597374	5.21644629473457e-16	2.68722040960049e-14
109	ENSMUSG00000020610	1419.97886295291	0.247050128836351	0.0696644811084618	3.54628535094827	0.000390702890767775	0.00377293061273453
110	ENSMUSG00000020614	46.3043598686947	7.12718603187322	1.05843294745101	6.73371520514113	1.6538474516728e-11	5.55980031817047e-10
111	ENSMUSG00000020680	6009.88685443414	0.178975552050357	0.0526010362372078	3.40251000461768	0.00066769910592823	0.00598656750831763
112	ENSMUSG00000020682	544.307423341437	0.667044541971551	0.117332717699748	5.68506853884104	1.30760207795954e-08	3.02522929862013e-07
113	ENSMUSG00000020700	1672.92968969037	0.225153282141303	0.0626851654987829	3.59181124193849	0.000328387675380394	0.0032388704539412
114	ENSMUSG00000020715	1671.06351449261	0.395221046672062	0.0782204636589325	5.0526553817855	4.35709635331664e-07	7.82910625794826e-06
115	ENSMUSG00000020747	1879.06751278345	0.454141243923992	0.0692727946586901	6.55583835128298	5.53301419472156e-11	1.74533692252439e-09
116	ENSMUSG00000020758	2217.70208602341	0.505574908922517	0.0589677235279196	8.57375660234096	1.00163001208485e-17	5.7607804831595e-16
117	ENSMUSG00000020776	2718.83241021977	0.457521395536525	0.0536373152733967	8.52990857585762	1.4646341877966e-17	8.39001048137407e-16
118	ENSMUSG00000020788	1032.40177464015	0.450453078641598	0.0758919850546427	5.93544994662175	2.93040717884116e-09	7.56150652399716e-08
119	ENSMUSG00000020806	397.259952466035	1.32413682237042	0.131094238753804	10.1006484721053	5.48780901416526e-24	4.79212883486956e-22
120	ENSMUSG00000020823	4787.85955797556	0.155349276268042	0.044352499263612	3.50260478771925	0.000460732517793824	0.00433518422294701
121	ENSMUSG00000020841	12162.0909010823	0.362799920098191	0.0545236846029611	6.65398757879411	2.85256758822147e-11	9.34819689494729e-10
122	ENSMUSG00000020844	416.461022657359	0.804017994866942	0.115963522165146	6.93336990680506	4.1093181418471e-12	1.47123862773481e-10
123	ENSMUSG00000020886	11.4145258407364	3.40498282339785	0.821818606926319	4.14322916845703	3.42449433161044e-05	0.000437096108048066
124	ENSMUSG00000020894	1186.48125203685	0.372931409945749	0.0789106440151883	4.72599627844844	2.28989841916366e-06	3.61163383929986e-05
125	ENSMUSG00000020900	239.278507712674	0.957844747124239	0.146185005206327	6.55227768246359	5.66660440572169e-11	1.78354816910638e-09
126	ENSMUSG00000021036	2755.57741702762	0.283221330581287	0.0569888301663375	4.96976915923047	6.70326587702865e-07	1.16927491625977e-05
127	ENSMUSG00000021094	805.732753782327	0.494182235117218	0.0893207154708011	5.5326721523941	3.1538864182739e-08	6.89569578566421e-07
128	ENSMUSG00000021127	949.726438726112	0.400042946356529	0.076568088783925	5.22466934606986	1.74466592027598e-07	3.30494188416301e-06
129	ENSMUSG00000021136	10.9262341128732	2.48940954105132	0.750126631382363	3.31865239401478	0.000904529509696239	0.00774746836624392
130	ENSMUSG00000021182	887.444651703926	0.656151917096782	0.0926852587879596	7.07935572147337	1.44826192311923e-12	5.4152895563944e-11
131	ENSMUSG00000021185	98.8426683526432	1.28386783443399	0.230296569186023	5.57484568255525	2.47749383683866e-08	5.54377956833851e-07
132	ENSMUSG00000021186	6.4027319776348	4.2022723089103	1.26463916178803	3.32290224428037	0.000890861278878306	0.00766123017629881
133	ENSMUSG00000021196	4350.80983285674	0.180603264558086	0.0462976229054246	3.90091873457557	9.5828317956758e-05	0.001096132061868
134	ENSMUSG00000021208	1341.02652265694	1.04556922508411	0.0706925453851607	14.7903745633636	1.69010645966745e-49	3.96787124736026e-47
135	ENSMUSG00000021211	1892.33467484222	1.16394262745248	0.0664198067782956	17.5240291098353	9.39313072011527e-69	2.86210691580363e-66
136	ENSMUSG00000021213	2295.0082520886	1.34948267323886	0.0629061143795554	21.4523291821287	4.34349776610689e-102	2.70448832645291e-99
137	ENSMUSG00000021216	53.5589517338917	1.90064298686043	0.321432955942785	5.91303085673251	3.35869227276612e-09	8.54348704054772e-08
138	ENSMUSG00000021281	1422.16959780113	0.811820709757881	0.0717866863913229	11.3087920695001	1.18712545019931e-29	1.38218077823613e-27
139	ENSMUSG00000021285	907.417898992936	0.491866070777737	0.0816570952782181	6.02355581106424	1.70626234777005e-09	4.52507094118794e-08
140	ENSMUSG00000021306	474.39026918378	0.445078944444204	0.102009852473581	4.36309761902137	1.28233687982181e-05	0.000177433299091094
141	ENSMUSG00000021366	886.783937273149	0.33333849777244	0.0907433439406213	3.67342091768805	0.000239324768475237	0.00247106705791915
142	ENSMUSG00000021453	322.307811466968	0.486438299529414	0.128005846444798	3.80012564300482	0.000144622743182781	0.00157381634127706
143	ENSMUSG00000021477	6190.16361157274	0.231642963181306	0.0431919626972195	5.363103427486	8.18041338689613e-08	1.67120827551697e-06
144	ENSMUSG00000021484	3477.72695529336	0.279580435434712	0.0595165893588667	4.6975211188418	2.63337963664224e-06	4.11260957212142e-05
145	ENSMUSG00000021556	12229.3317414271	0.13681621559122	0.0375408403202987	3.6444633211165	0.000267950343470625	0.00271764650767905
146	ENSMUSG00000021557	1035.65946388127	0.356042645319182	0.0734537873828173	4.8471652450486	1.25238108151004e-06	2.08066699168274e-05
147	ENSMUSG00000021745	229.007937249935	0.976122661727571	0.158881263224712	6.14372419954265	8.06087585240023e-10	2.23720548608961e-08
148	ENSMUSG00000021822	267.663269184289	1.15550193327811	0.137346523181143	8.41304101854942	3.99515177241624e-17	2.23494408331145e-15
149	ENSMUSG00000021831	10824.0485701368	0.543038588069014	0.0460683505110609	11.7876716236808	4.51861033790992e-32	6.10481308011396e-30
150	ENSMUSG00000021866	2833.47161503162	0.615353151201252	0.0536653256778918	11.466494303877	1.94375206245723e-30	2.37918575097864e-28
151	ENSMUSG00000021871	1007.24918712597	0.571720031977434	0.0819659362959542	6.97509304246981	3.05668452932562e-12	1.10263927316051e-10
152	ENSMUSG00000021876	797.429342972444	0.459893307387609	0.083861545731	5.48395934488013	4.15910392264727e-08	8.95677101898218e-07
153	ENSMUSG00000021901	1531.89871813184	0.245573987143493	0.0688449090801246	3.56706095519255	0.000361007528043272	0.00351254717551783
154	ENSMUSG00000021944	1404.14558980276	0.253117366724236	0.0766652509314449	3.30159183787942	0.000961378565080846	0.0081322518786313
155	ENSMUSG00000021990	606.603608844209	0.940001589574727	0.0974024508581283	9.65069750599898	4.88225079935425e-22	3.95020981342103e-20
156	ENSMUSG00000022094	1406.77577643166	0.365248497361855	0.0695523564696127	5.25141800941614	1.50932715974027e-07	2.89358423756899e-06
157	ENSMUSG00000022102	1430.76312482877	0.56559688143953	0.0693688563302439	8.1534698906797	3.53628332564915e-16	1.83489541690657e-14
158	ENSMUSG00000022136	2425.67462552268	0.284536448242223	0.0580666147744739	4.90017283334564	9.57523842582835e-07	1.62844960399615e-05
159	ENSMUSG00000022225	13.4213063782233	2.83958183146105	0.70187811044071	4.04569082469045	5.21690489564867e-05	0.000645175259158762
160	ENSMUSG00000022228	1058.59917253272	0.342709161208075	0.0816802282281743	4.19574196402481	2.71979752718799e-05	0.000354737890590703
161	ENSMUSG00000022241	5693.84906924081	0.204005374947331	0.058970334105144	3.45945767550833	0.00054126433526184	0.00501711750503871
162	ENSMUSG00000022246	2182.78708417426	0.51264339859812	0.0597432649678855	8.58077306075735	9.42376403648102e-18	5.4860863726197e-16
163	ENSMUSG00000022365	1216.533532503	0.269905997625559	0.0730076274525677	3.69695615435407	0.00021820001057595	0.00227261261924232
164	ENSMUSG00000022369	1438.76870674266	0.280212243626516	0.0800747316538542	3.49938411080556	0.000466334269109497	0.00437926102814237
165	ENSMUSG00000022462	10864.3439810873	0.430697652350323	0.0505655588192736	8.51760887068764	1.62881211473405e-17	9.25643583139139e-16
166	ENSMUSG00000022469	90.6358630005508	1.71328235382154	0.236866552847131	7.23311220274845	4.72049072106714e-13	1.88306817872987e-11
167	ENSMUSG00000022475	2987.07721597174	0.906828900913895	0.0613935885297968	14.7707427213474	2.26206348563557e-49	5.22500180286888e-47
168	ENSMUSG00000022505	1293.77247860626	0.490470775488528	0.0662328593805019	7.40524839295881	1.30905211403601e-13	5.43389429713323e-12
169	ENSMUSG00000022564	3931.10328808235	0.689656330732293	0.0572793289035369	12.0402306370197	2.18344348219816e-33	3.22361794933607e-31
170	ENSMUSG00000022565	3792.64477096194	0.238339221971466	0.0669041753376126	3.56239682753365	0.000367484345933083	0.00356791793112569
171	ENSMUSG00000022575	1203.87851984368	0.231099508296445	0.0694758455797031	3.32632883224611	0.000879980480600539	0.00759626308781213
172	ENSMUSG00000022583	181.64247024772	2.19655233565968	0.177902073640542	12.3469743253128	5.05780699557394e-35	7.87313630256679e-33
173	ENSMUSG00000022587	1889.7463426856	5.72931278136154	0.311895802323573	18.3693167355222	2.31305308454428e-75	8.71716663783122e-73
174	ENSMUSG00000022594	122.47115055462	0.827457773275968	0.2338063573373	3.53907302906327	0.000401534752760797	0.00385414155113095
175	ENSMUSG00000022676	194.544617329615	0.990298185760655	0.184355114159717	5.37168816972827	7.80029132226943e-08	1.5981111877857e-06
176	ENSMUSG00000022680	3616.45907192278	0.189408869795916	0.050888883339225	3.72200876433695	0.000197644161096928	0.00208122208166846
177	ENSMUSG00000022704	930.521640175114	0.304735767742322	0.0776436653581757	3.92479884014432	8.6802242278834e-05	0.0010049271719282
178	ENSMUSG00000022707	467.816812658179	0.663329740585595	0.123925702369125	5.3526405572413	8.66799244444532e-08	1.75578953036636e-06
179	ENSMUSG00000022793	7.34418221309353	4.41244747123953	1.27101245728901	3.47160049135238	0.000517365652130898	0.0048142907759367
180	ENSMUSG00000022817	683.029708226239	0.429859441680729	0.0917562293468625	4.68479845717884	2.80235544992245e-06	4.3669784981871e-05
181	ENSMUSG00000022822	4209.58519317216	0.438780275922367	0.0548538762835409	7.99907510007683	1.25357246453586e-15	6.25519556258469e-14
182	ENSMUSG00000022836	504.017920809333	0.557259910341365	0.0981654281269804	5.67674303442685	1.37283459378148e-08	3.1608302600554e-07
183	ENSMUSG00000022885	440.504222022799	0.446661121944104	0.111089763322439	4.02072259932417	5.8019895061825e-05	0.000705350523922237
184	ENSMUSG00000022892	7025.68865549731	0.256015158272321	0.0461943099936665	5.54213621347352	2.98803718728633e-08	6.5934792849195e-07
185	ENSMUSG00000022895	4117.45832269164	2.35475948411503	0.0526911256126216	44.6898686778287	0	0
186	ENSMUSG00000022899	66.6323923037921	1.03415812293172	0.266484370800577	3.88074587573328	0.000104136607108983	0.00117985787215803
187	ENSMUSG00000022900	86.8637289714639	1.75279820436727	0.266178908372525	6.58503791710715	4.54769317353136e-11	1.44727808751428e-09
188	ENSMUSG00000023000	398.398085070101	0.585270052467216	0.119711619739054	4.88899952855855	1.01349738428916e-06	1.71563782983511e-05
189	ENSMUSG00000023009	66.7229207148541	1.0739040961701	0.268607675832042	3.99803949326303	6.38692963878532e-05	0.000765416061565226
190	ENSMUSG00000023018	1232.67299853559	0.265439048271743	0.0700833599291105	3.78747606479249	0.000152185340025824	0.00164362462632716
191	ENSMUSG00000023022	8150.43995287512	0.214661045605793	0.0412349992594855	5.20579724653235	1.9316546776265e-07	3.62558671537209e-06
192	ENSMUSG00000023045	660.409097988106	0.591842464503425	0.109249990418191	5.41732280467896	6.04980569503663e-08	1.25564155592202e-06
193	ENSMUSG00000023067	779.22308844786	0.515342789084693	0.0868446700451477	5.93407504244974	2.95506658169035e-09	7.61142239503372e-08
194	ENSMUSG00000023175	14847.1122457559	0.20473611503074	0.0454559658972944	4.50405378016457	6.66693228295299e-06	9.77248078036537e-05
195	ENSMUSG00000023805	956.920121718618	0.552081536117214	0.0770055211570498	7.16937601125074	7.53403670313865e-13	2.90821939691775e-11
196	ENSMUSG00000023809	4.51096607591608	5.63706983562602	1.49494413233063	3.77075618661266	0.000162753625733409	NA
197	ENSMUSG00000023883	5409.51336425834	0.489196234407377	0.055571046817553	8.8030775452813	1.33114516126322e-18	8.25252374651542e-17
198	ENSMUSG00000023908	1164.30107085286	0.297567962302027	0.0826795915954894	3.5990497359721	0.00031938210836999	0.00316311976069615
199	ENSMUSG00000023909	1419.93038042175	0.361337108306842	0.0688629747498457	5.24718993943334	1.54436657542224e-07	2.952853635063e-06
200	ENSMUSG00000023942	4861.04708428577	0.253424373403433	0.0510740184182501	4.96190394356903	6.98055172336545e-07	1.21243138333122e-05
201	ENSMUSG00000023951	4995.02222025209	0.450888951701468	0.0572177973481663	7.88022210917767	3.26799647110274e-15	1.53445827746434e-13
202	ENSMUSG00000023952	1337.86488311468	0.537165872392965	0.0756780684147607	7.09803888557219	1.26539585504613e-12	4.76887737897781e-11
203	ENSMUSG00000023977	3259.58018794208	0.304629947475612	0.0642289610885631	4.74287521256288	2.10706072760606e-06	3.34166297674933e-05
204	ENSMUSG00000023994	1579.85115143372	0.255866617448806	0.0636065825454412	4.02264368260961	5.75485251630084e-05	0.000700214468019918
205	ENSMUSG00000024142	904.210200723938	0.302679821285712	0.0767681179888586	3.94278027409296	8.05424402522309e-05	0.000940055653506274
206	ENSMUSG00000024180	245.028003485137	0.501757536125392	0.137952309387907	3.63718112695385	0.000275638107557357	0.00278378937822913
207	ENSMUSG00000024193	497.915954723156	0.363431861392125	0.107292815835184	3.38728980652726	0.000705867820872713	0.00625927743821555
208	ENSMUSG00000024222	4207.17324285254	0.165119776892968	0.0455929264974442	3.62160952537723	0.000292775804363719	0.00293205754845651
