Genes	log2FoldChange	baseMean	lfcSE	stat	pvalue	padj
ENSMUSG00000000378	-0.327781128055217	949.216374396045	0.0908961988003631	-3.60610380171264	0.000310828842139189	0.000860763311242202
ENSMUSG00000000384	-0.462012589803217	1669.11294670603	0.0840248663144813	-5.49852216454632	3.82987406538767e-08	1.66236661526483e-07
ENSMUSG00000000385	0.739670061677792	5315.93352003679	0.0589058770224622	12.5568126486893	3.64731769390409e-36	1.023566310839e-34
ENSMUSG00000000386	5.60494056676568	606.646434294217	0.198597495457841	28.222614559384	3.08711962178449e-175	1.25448192950835e-172
ENSMUSG00000000392	6.97305445523581	56.9702523345689	0.892067808450958	7.81673140671252	5.42126093940472e-15	4.33999920279059e-14
ENSMUSG00000000394	1.23709166571414	0.161668770456136	4.0804728567969	0.303173604905496	0.761757563207899	NA
ENSMUSG00000000399	-0.551560909630855	2170.75289774878	0.0737510263121107	-7.47868792085247	7.50683005342158e-14	5.51224333304734e-13
ENSMUSG00000000402	7.97754446217519	20.837376008007	1.29685611055178	6.15144918334921	7.67781275458699e-10	3.95331473765075e-09
ENSMUSG00000000409	0.412777030370264	62.1426092822839	0.31984857251884	1.29053891696187	0.19686360874364	0.285889128900957
ENSMUSG00000000411	1.23709166571414	0.162060682542166	4.0804728567969	0.303173604905496	0.761757563207899	NA
ENSMUSG00000000416	3.43429418466856	8.81732295375399	0.982260822389538	3.49631595436534	0.000471729782642218	0.00127083077747608
ENSMUSG00000000420	0.131869760190978	3856.39600113235	0.0645517405894164	2.04285367035632	0.0410669257541974	0.0752048488034054
ENSMUSG00000000439	0.233778562479796	2354.0722033172	0.0677566147485453	3.45026922238342	0.000560027756059521	0.00149091246693099
ENSMUSG00000000440	-0.297384236576498	3578.56358037749	0.0688206909749138	-4.32114575375158	1.55221094961472e-05	5.05738006322511e-05
ENSMUSG00000000441	0.306449393079253	3126.80282230079	0.0686527025340895	4.46376299501226	8.05326418390384e-06	2.71985075945077e-05
ENSMUSG00000000486	2.15376868823714	36.2157286913512	0.504925182813664	4.26552044054408	1.99436752822582e-05	6.40353341316247e-05
ENSMUSG00000000489	1.63534825759115	284.865614640271	0.160361602766269	10.1978792265797	2.02649142498094e-24	3.08190514766188e-23
ENSMUSG00000000530	5.88765318309748	63.7420013407338	0.629339682782246	9.35528673016259	8.33732689036479e-21	1.00712133031172e-19
ENSMUSG00000000531	-0.157990254631259	1107.51375386809	0.0947654097385182	-1.66717217882764	0.0954801730989526	0.156209530318425
ENSMUSG00000000532	0.35226676238823	1283.7310015194	0.0840656598926384	4.19037646094869	2.78492010877485e-05	8.81508128526054e-05
ENSMUSG00000000538	0.382543800440943	779.237455957125	0.104689322896912	3.65408610787976	0.000258099644790618	0.000722025138765768
ENSMUSG00000000544	5.0316255109814	2258.79416772662	0.102950339904193	48.8742972161521	0	0
ENSMUSG00000000552	-0.685771677621637	529.65594436886	0.127289593482413	-5.38749208682472	7.14476202944382e-08	3.003046646964e-07
ENSMUSG00000000555	0.575324872677868	1186.3323283182	0.0878473438163993	6.54914363580867	5.78679536240961e-11	3.30455616001794e-10
ENSMUSG00000000560	2.00111091881031	0.323337540912271	4.04921260763595	0.494197542267018	0.621166675325517	NA
ENSMUSG00000000561	-0.744365835041186	2587.44065719997	0.0640503557242712	-11.6215722242916	3.20188990302109e-31	6.94300950369078e-30
ENSMUSG00000000562	5.49647813010791	3.81857137747114	1.82604416341247	3.01004665727045	0.0026120756123079	0.00621090137985627
ENSMUSG00000000563	-0.614806548688778	3926.58646232372	0.0664205769025906	-9.25626631624151	2.11705839735032e-20	2.48925882623633e-19
ENSMUSG00000000567	7.31865430203766	13.208293162766	1.3452398729527	5.44040839792665	5.31585676201948e-08	2.27528076028464e-07
ENSMUSG00000000568	-0.621686738954082	3477.23949298106	0.0742107224732476	-8.3773168921539	5.41479131416502e-17	4.94017646705007e-16
ENSMUSG00000000579	5.58531329854417	7.90321471479208	1.42677282085694	3.91464795018282	9.05362093681945e-05	0.000269407542756733
ENSMUSG00000000581	0.0439099702146071	770.359538502129	0.10121055090048	0.433847754250282	0.664399001197548	0.749334382810534
ENSMUSG00000000594	2.62340362921567	310.445764506807	0.225027102316129	11.6581674038987	2.08481252458505e-31	4.54986260735972e-30
ENSMUSG00000000600	0.095469286571884	1052.54392894305	0.087975988986249	1.08517434895567	0.277844442846447	0.37958871636324
ENSMUSG00000000605	0.636465349940629	936.253893951224	0.0892402899963557	7.13204035942308	9.88918654775497e-13	6.59185735683155e-12
ENSMUSG00000000617	2.43754929464744	0.463051632785297	4.01434563661773	0.607209621516594	0.543711807824891	NA
ENSMUSG00000000627	0.504753208222171	8.42379546523662	0.837440745316333	0.60273304236171	0.546686296454395	0.646202348674175
ENSMUSG00000000628	-0.490384716854751	2800.82333384898	0.112513387122872	-4.35845661920408	1.3098287838049e-05	4.30284579294227e-05
ENSMUSG00000000631	0.356101152286767	5359.95832597706	0.0616685766813315	5.77443442755129	7.72119907365461e-09	3.59907397314459e-08
ENSMUSG00000000632	2.7331027569239	0.55486335730492	3.55780020465729	0.76820017980385	0.442368266707158	NA
ENSMUSG00000000673	4.33028729563108	3.41530364206811	1.67782081872782	2.58089972856246	0.00985431994238892	0.0209063456812632
ENSMUSG00000000682	10.7263824547794	141.278727582576	1.21391910586499	8.83615918305874	9.90655955651739e-19	1.04050658156055e-17
ENSMUSG00000000686	-0.195244533289367	80.5078736001807	0.274941713155969	-0.710130634774244	0.4776231306263	0.583018730433473
ENSMUSG00000000690	2.34536705390928	14.4662439595925	0.796461468590107	2.94473385895371	0.00323232569351611	0.00757752318459218
ENSMUSG00000000693	0.0328622305843263	581.630774880659	0.122009693175859	0.269341146010099	0.787667171712214	0.847191151272102
ENSMUSG00000000706	-2.5879090569143	0.60540403163482	3.09805201231411	-0.835334283165001	0.403529519716327	NA
ENSMUSG00000000708	0.440389689837519	1568.54076706358	0.0729164663763539	6.03964662199173	1.54452109119677e-09	7.7047826002789e-09
ENSMUSG00000000711	0.460093472935516	1146.52504289568	0.08186965212189	5.61982933859931	1.91146179130693e-08	8.56007949653386e-08
ENSMUSG00000000730	2.56710632016685	0.485790135540468	3.73589348502326	0.687146550204941	0.491990382473346	NA
ENSMUSG00000000731	5.26455818064409	3.19024987612855	1.81467475705714	2.90110288919301	0.00371851761100568	0.00862649108821865
ENSMUSG00000000732	8.36810663206128	27.5567195405122	1.26082700166726	6.63699827255895	3.20135398563297e-11	1.87395880956758e-10
ENSMUSG00000000738	0.0503631872307762	1860.51906763806	0.0785400641753933	0.641241992345545	0.521365470731367	0.623527201973036
ENSMUSG00000000739	2.76053469194951	3.52234544233136	1.4786473766115	1.8669323975508	0.0619110289418346	0.107587092545347
ENSMUSG00000000740	-0.57012405314172	5583.36830802003	0.0721234919176658	-7.90483153245765	2.68296198298366e-15	2.19719554898275e-14
ENSMUSG00000000743	0.085735356121411	1357.91319508891	0.0848926676523459	1.00992651653399	0.312530497438875	0.417323517807772
ENSMUSG00000000751	-0.564754358737775	1357.63069503179	0.0902957518122391	-6.25449533785514	3.98803375318863e-10	2.11729474254734e-09
ENSMUSG00000000753	9.90397970962626	289.133575988554	1.03044728647596	9.61134047283195	7.16105604203733e-22	9.26151092693281e-21
ENSMUSG00000000759	-0.123776458678163	1999.73978989162	0.0734617082713365	-1.68491124955855	0.0920056958149332	0.151427438442107
ENSMUSG00000000766	2.22424063408814	0.393194586848784	4.03116627208614	0.551761074577827	0.581112059582642	NA
ENSMUSG00000000776	-0.313824565755393	809.440004966776	0.0972241055103592	-3.22784729268561	0.00124725537632793	0.00312590782487121
ENSMUSG00000000782	2.78682413703858	56.2066288343249	0.397044477536858	7.01892179517817	2.23586877963134e-12	1.45092244856435e-11
ENSMUSG00000000787	-0.590326796067309	10419.1461208982	0.0581680122870816	-10.1486499685397	3.35978842157653e-24	5.01942508452882e-23
ENSMUSG00000000791	3.35115749440087	23.8703509382628	0.677201604109215	4.94853744300998	7.47732075563881e-07	2.82492010251152e-06
ENSMUSG00000000792	0.879968397975434	6.03006856040007	1.03146774687984	0.853122553407333	0.393591345597276	0.502260329094678
ENSMUSG00000000794	-1.1780925908663	18.7420959206175	0.630125105628875	-1.86961697025314	0.0615370269587691	0.107056196056877
ENSMUSG00000000804	-0.185119436792907	1759.00669481307	0.0787822297891866	-2.34976132673914	0.0187854522756565	0.0375265774591278
ENSMUSG00000000805	4.56065678984471	4.01075269993384	1.63994634720563	2.78097926655698	0.00541951982731764	0.0121431190837494
ENSMUSG00000000811	-0.584703140814017	467.323563803796	0.134019015576169	-4.36283715635639	1.28386508842464e-05	4.22233261032888e-05
ENSMUSG00000000817	5.54758067292222	3.93468925309005	1.70758991899218	3.24877806504996	0.00115901867233686	0.00292315558397968
ENSMUSG00000000823	0.778598733980991	743.289298322122	0.115171314697043	6.76035292320042	1.3765600691429e-11	8.36141927798072e-11
ENSMUSG00000000826	-0.261256369344169	3641.58592392912	0.0701072504924981	-3.7265242540374	0.000194138398795904	0.000551678879263661
ENSMUSG00000000827	-0.477912505530307	1654.72017012676	0.0721109434246499	-6.62746155900299	3.41508529668655e-11	1.9933267181292e-10
ENSMUSG00000000838	-0.268820054770443	2790.02509772112	0.0742738274960523	-3.61931064862291	0.000295388863473362	0.000820466292283221
ENSMUSG00000000861	4.43842830289497	1.78031603544764	2.30987708487509	1.92149977674461	0.0546687304878373	0.0965793640598104
ENSMUSG00000000869	0.207618413217637	21.2617569520293	0.537466076363743	0.386291195571432	0.699281020353863	0.778051134743431
ENSMUSG00000000876	0.20276506625373	910.195126359226	0.102730404615252	1.97375905422674	0.048409146708398	0.0869345097066671
ENSMUSG00000000881	7.98841616491629	21.1895524009456	1.28420313008176	6.2205238235229	4.954978209641e-10	2.60209995511724e-09
ENSMUSG00000000884	-0.0901169939917318	110.160400547827	0.236084882907891	-0.381714376972164	0.702673234881484	0.780713883432055
ENSMUSG00000000901	-1.37956449379775	37.1521829067747	0.432172250279515	-3.19216352485726	0.0014121136274033	0.00351308003937557
ENSMUSG00000000902	-0.245531472488459	835.032226528847	0.10004244115214	-2.45427310310297	0.0141169722074874	0.0290018848646844
ENSMUSG00000000903	-1.54547987610337	0.292624809732652	4.04110495570882	-0.38243992498143	0.702135081078667	NA
ENSMUSG00000000915	0.756809441212305	2402.85233852022	0.0770276208811841	9.82516962817392	8.77262166283579e-23	1.19305305853747e-21
ENSMUSG00000000916	-0.348859855423082	425.652614545167	0.124146460728978	-2.81006686275714	0.0049531208747361	0.0111981206112037
ENSMUSG00000000934	-0.586841205452425	310.568384542897	0.151615365220616	-3.8705919060282	0.000108571414631969	0.000319657151498674
ENSMUSG00000000938	0.729717048878833	159.183596275725	0.193976848927432	3.76187701219863	0.000168642974682755	0.000483049256359231
ENSMUSG00000000942	4.48905394021398	1.8493892572121	2.11459662388291	2.12288901321094	0.033763153333979	0.0634069460615385
ENSMUSG00000000957	1.80243608559898	1098.85652453658	0.0896051950426403	20.115307876304	5.42015326590916e-90	7.29315722230082e-88
ENSMUSG00000000958	1.26964788008502	487.26776220028	0.152975456876446	8.29968353100246	1.04389090051373e-16	9.37241507584531e-16
ENSMUSG00000000959	-0.358674025327401	895.995840471257	0.096273462389848	-3.72557521484989	0.00019487033341316	0.000553526553095006
ENSMUSG00000000976	-0.270925505093351	903.093202951394	0.112079252108076	-2.41726724614564	0.0156375313270512	0.0318487732059969
ENSMUSG00000000982	7.21633912933885	12.5206737763581	1.43121311044684	5.04211362840706	4.60417738367507e-07	1.77745916932377e-06
ENSMUSG00000000983	1.23709166571414	0.162060682542166	4.0804728567969	0.303173604905496	0.761757563207899	NA
ENSMUSG00000001014	-0.113675653950015	37.9291172558262	0.384822021695221	-0.295397995804008	0.767689864148474	0.832644139207212
ENSMUSG00000001016	-0.687420473227241	2517.87690499029	0.0724960876005716	-9.4821733969244	2.49041000625282e-21	3.1157728144732e-20
ENSMUSG00000001017	-0.441821627059391	1956.20835895187	0.0692824023903436	-6.37711181794947	1.80458708555762e-10	9.89090919998911e-10
ENSMUSG00000001018	-0.341903809171065	1164.58148342208	0.0843989663357562	-4.05104261361333	5.09899192510629e-05	0.000155979099569873
ENSMUSG00000001020	-0.0869826414405726	708.753653056511	0.128245305341478	-0.67825205148028	0.497611894572367	0.600813593259946
ENSMUSG00000001021	-0.67142070733153	66.4381936449252	0.320539531637148	-2.09465804077976	0.036201401700048	0.0674436163342725
ENSMUSG00000001023	-0.980344219163408	3.62185089412615	1.22739169166401	-0.798721570156899	0.424451876520253	0.53316928761289
ENSMUSG00000001025	-0.353919047523135	34448.7859543723	0.0647453758969646	-5.46632161169872	4.59470369588257e-08	1.97744523814747e-07
ENSMUSG00000001027	-1.54547987610337	0.292624809732652	4.04110495570882	-0.38243992498143	0.702135081078667	NA
ENSMUSG00000001029	5.3318338642612	37.1961634693637	0.705700689883058	7.55537572897192	4.17652421835582e-14	3.1405854577555e-13
ENSMUSG00000001034	0.330722273936221	438.06005257506	0.126017926844577	2.62440656037863	0.00868001056110758	0.0186309375217181
ENSMUSG00000001036	0.100701724945776	1606.4614484082	0.0811000595725397	1.24169729931831	0.214348266782282	0.306915298413136
ENSMUSG00000001039	-0.0671671990761319	35.0177116332473	0.416840322498489	-0.161134121271042	0.871987766486947	0.908939433587205
ENSMUSG00000001052	0.0875910111023823	2703.220574545	0.0629450118807438	1.39154809071024	0.164059287263655	0.245605408091876
ENSMUSG00000001053	-0.145618834015034	278.127368777268	0.157524097642298	-0.92442258800112	0.355266338775228	0.463841503099542
ENSMUSG00000001054	0.109750209486395	402.874668976217	0.129708916703528	0.846126945437749	0.39748193044196	0.506322681750348
ENSMUSG00000001056	-0.882376051332782	2128.53126604645	0.086651432511097	-10.1830520946065	2.36039636022477e-24	3.55775469191743e-23
ENSMUSG00000001062	0.439236973512931	446.840119147025	0.124201363432958	3.5364907547897	0.000405480693069714	0.00110451222976142
ENSMUSG00000001065	0.603062023313543	688.082812106417	0.111499762510279	5.40863953192678	6.35053009704433e-08	2.68756655929487e-07
ENSMUSG00000001082	-0.467012203197647	558.906965259162	0.121411608031708	-3.84652020320561	0.000119807256011182	0.000350452609794875
ENSMUSG00000001089	-0.196931313603322	2842.06227008945	0.0712092603617119	-2.76552954774417	0.00568304562571416	0.0126637553217
ENSMUSG00000001095	-0.126358313772047	1.71891853151869	1.97308875262649	-0.0640408666887609	0.948937686662536	0.96416773483113
ENSMUSG00000001098	-0.472284497868639	5185.21099305644	0.0557576899876639	-8.47030244569186	2.44756691037992e-17	2.30764104339207e-16
ENSMUSG00000001100	-0.688384329454347	1296.25267203178	0.0790953927583516	-8.70321652687742	3.22607561745376e-18	3.25782328009073e-17
ENSMUSG00000001103	-2.18934916677727	0.459711478718664	3.99326378626156	-0.548260591827044	0.583512982520104	NA
ENSMUSG00000001105	0.0139202061844115	615.110419415291	0.116985418971924	0.118990950382904	0.905282525390997	0.932829412257545
ENSMUSG00000001119	5.77874305455459	672.63967817764	0.199830374782869	28.9182415878148	7.04172141956012e-184	3.11029773483962e-181
ENSMUSG00000001120	6.28510674118813	6.43067970279981	1.52252896444199	4.12807039338765	3.65820135906928e-05	0.000114016467577189
ENSMUSG00000001123	1.38123271728229	9457.60118135452	0.0694176333603623	19.8974331221003	4.28308517905958e-88	5.37183485605756e-86
ENSMUSG00000001127	0.599531788320307	1285.4543806927	0.0955389532922309	6.27526017044045	3.49050128743479e-10	1.86092902540278e-09
ENSMUSG00000001128	2.63775942138647	108.906596890695	0.264947112517541	9.95579606934514	2.379110889626e-23	3.35919215117589e-22
ENSMUSG00000001131	0.481543584121481	585.454589702738	0.131522074282893	3.66131378893647	0.000250925205150657	0.000703213561138077
ENSMUSG00000001134	-0.669257886746022	153.265305904454	0.240504761592971	-2.7827219815243	0.00539049758376385	0.0120847544860327
ENSMUSG00000001138	0.359218220924242	311.888096671302	0.155093438406105	2.31614067375079	0.0205505891398222	0.0406926098960051
ENSMUSG00000001143	0.457922933518984	372.174995837932	0.138647712204388	3.30278030728654	0.000957313562625597	0.00245063587821934
ENSMUSG00000001150	-0.216267458209904	756.783767561149	0.11912525698999	-1.81546267915357	0.0694528363027567	0.118993399780708
ENSMUSG00000001151	0.178411276426392	1239.14766154076	0.0923726556569048	1.93142954652139	0.0534299541934309	0.0947120754931189
ENSMUSG00000001155	2.00347866383645	0.324121365084332	4.04907177696444	0.494799493363994	0.620741662030156	NA
ENSMUSG00000001156	1.39030473688257	629.850910263275	0.116561971701489	11.9276014002499	8.49871017373484e-33	1.97570701727625e-31
ENSMUSG00000001157	-0.18495519824864	696.348595422014	0.107427896806596	-1.72166824211049	0.0851296333949309	0.141555273861871
ENSMUSG00000001158	-0.549644747543635	992.504352202399	0.0946709589847828	-5.80584324314264	6.40428591700319e-09	3.00999956654339e-08
ENSMUSG00000001166	4.28869464461934	33.9830797097119	0.589378943964526	7.27663363025991	3.42253082146586e-13	2.37577660507493e-12
ENSMUSG00000001168	4.88510749485863	2.42777494144425	2.10491571613129	2.32080907440663	0.0202971505436146	0.0402417549517136
ENSMUSG00000001173	0.207616831850689	892.843041160073	0.109741505471439	1.89187154813293	0.0585080974679318	0.102462293083385
ENSMUSG00000001175	-0.148638573134275	19888.7413173867	0.0587965348601518	-2.52801586841493	0.011470916726889	0.0239804595181531
ENSMUSG00000001211	0.282095623026847	1148.26629964831	0.084068212822507	3.35555632213135	0.000792055264936827	0.00206056067515832
ENSMUSG00000001225	3.0296499350015	0.694577449177946	3.66384180066838	0.826905226761922	0.408290780677092	NA
ENSMUSG00000001227	0.161280976961361	911.356082565671	0.11446415552186	1.409008577629	0.158832631800045	0.239439190748873
ENSMUSG00000001228	-0.730865122121188	3035.86657325902	0.0643564815629544	-11.3565114868227	6.88389559879513e-30	1.4180993865567e-28
ENSMUSG00000001229	0.441333536911424	1819.66486258407	0.0840751913547691	5.249271869619	1.52701573896788e-07	6.21263632045442e-07
ENSMUSG00000001240	0.0438465616379368	2031.33219398263	0.0992265959833414	0.441883158475959	0.658573758287151	0.744293114967089
ENSMUSG00000001247	0.56148458611064	3305.40778218469	0.0613105979727171	9.15803473912451	5.28510032370227e-20	6.05655207992006e-19
ENSMUSG00000001248	1.87057988749579	176.094537745289	0.197130709890158	9.48903338570676	2.33186475999273e-21	2.92101283560618e-20
ENSMUSG00000001249	4.86361580715736	2.40464452660305	1.92154110617391	2.53110162022065	0.0113704900706334	0.0238097101159569
ENSMUSG00000001260	1.23709166571414	0.161668770456136	4.0804728567969	0.303173604905496	0.761757563207899	NA
ENSMUSG00000001270	8.65386760276902	33.591927073274	1.24450111771304	6.9536840743637	3.55868079299655e-12	2.26662308313805e-11
ENSMUSG00000001280	0.0185156595072276	2916.01144887796	0.0838465926842474	0.220827810820584	0.825226508189694	0.876199424822231
ENSMUSG00000001281	0.822009351079982	60.6799115269007	0.387186488392798	2.12303211946296	0.0337511604287661	0.0633961428854276
ENSMUSG00000001285	-0.222832466106161	906.391415542293	0.0965802195303762	-2.30722675087807	0.0210421825324044	0.0415526353089118
ENSMUSG00000001288	-0.121117858789158	1327.65349498814	0.0921516870613756	-1.31433143170228	0.188734694187429	0.276236242364226
ENSMUSG00000001289	0.0465112390491443	3193.38143252473	0.0601213611581771	0.773622522064577	0.439154049430009	0.547507637989748
ENSMUSG00000001300	-0.811921538118937	4620.71234100542	0.0814947923465828	-9.96286406456476	2.21585491829455e-23	3.135218678963e-22
ENSMUSG00000001305	-0.870633217576355	903.919294405921	0.110667678742202	-7.86709568205979	3.62969035545983e-15	2.95110238664397e-14
ENSMUSG00000001313	1.12471257518398	352.198438788399	0.142186824057888	7.91010406650677	2.57173823706584e-15	2.10695877018967e-14
ENSMUSG00000001323	-0.345450703397401	1043.33046595196	0.0848335655355983	-4.07209930664109	4.6591305984409e-05	0.000143235308668667
ENSMUSG00000001333	-0.693350864471646	51.1615484105114	0.345346792798098	-2.00769452310218	0.0446757629980291	0.080916576269741
ENSMUSG00000001334	4.50124008678527	1.89768353665153	2.06431103719637	2.18050478134273	0.0292200648022676	0.0556778839587802
