AD_C1	AD_C2	AD_C3	KO_C1	KO_C2	KO_C3
ENSMUSG00000000197	18.3181086132083	23.9285568634222	39.916239649459	12.4433366940502	22.6787629536432	8.28136166693058
ENSMUSG00000000202	0	0	0	0	0	0
ENSMUSG00000000204	0	0	0	1.91435949139233	0	6.21102125019793
ENSMUSG00000000214	0	0	0	0	0	0
ENSMUSG00000000215	0	0	0	0	0	0
ENSMUSG00000000216	0	0	0	0	0	0
ENSMUSG00000000223	2.89233293892762	12.9613016343537	21.9539318072024	19.1435949139233	6.18511716917541	20.7034041673264
ENSMUSG00000000244	1.92822195928508	6.97916241849813	0.997905991236475	10.5289772026578	6.18511716917541	4.14068083346529
ENSMUSG00000000247	0	0	0	0	0	0
ENSMUSG00000000248	0	6.97916241849813	2.99371797370942	0	0	0
ENSMUSG00000000253	1.92822195928508	0.99702320264259	4.98952995618237	1.91435949139233	0	2.07034041673264
ENSMUSG00000000263	0	0	0	0	0	0
ENSMUSG00000000266	424.208831042718	436.696162757454	385.191712617279	274.7105870148	268.021743997601	303.304871051332
ENSMUSG00000000275	3465.97897181493	3298.15275434169	3295.08558306284	3202.72342909937	3112.14478895676	3282.52473072961
ENSMUSG00000000276	583.287142683737	596.219875180269	560.823167074899	536.020657589853	437.081613288396	532.07748710029
ENSMUSG00000000278	4916.96599617695	4957.19936353896	5032.43991380554	5338.19144174751	5224.36230223016	5111.6704889129
ENSMUSG00000000282	752.970675100824	768.704889237437	768.387613252085	767.658156048325	764.892823254692	809.503102942464
ENSMUSG00000000290	33.7438842874889	37.8868817004184	18.960213833493	38.2871898278466	36.0798501535232	25.8792552091581
ENSMUSG00000000295	599.67702933766	497.514578118653	452.051414030123	575.265027163395	575.215896733313	551.74572105925
ENSMUSG00000000296	1251.41605157602	1285.1629082063	1099.69240234259	1061.51233797705	1019.51348005241	922.336655654393
ENSMUSG00000000301	55.9184368192673	42.8719977136314	31.9329917195672	57.4307847417699	61.8511716917541	66.2508933354446
ENSMUSG00000000303	10354.5519213609	10375.0234466988	9659.72999516907	13913.5647834395	13934.0381292907	13522.4284318893
ENSMUSG00000000305	0	2.99106960792777	0	0	0	0
ENSMUSG00000000308	4.8205548982127	5.98213921585554	3.9916239649459	14.3576961854425	9.27767575376311	13.4572127087622
ENSMUSG00000000317	0	0.99702320264259	0.997905991236475	0	0	2.07034041673264
ENSMUSG00000000318	0	0	2.99371797370942	3.82871898278466	4.12341144611694	2.07034041673264
ENSMUSG00000000320	0	0	0	0	0	0
ENSMUSG00000000325	116.657428536747	116.651714709183	128.729872869505	110.075670755059	105.146991875982	97.3059995864343
ENSMUSG00000000326	1547.39812232628	1423.74913337362	1459.93646517896	1448.2129552383	1545.24843943232	1425.42937692043
ENSMUSG00000000339	954.469869846114	957.142274536887	932.044195814867	888.262804006042	863.854697961499	850.909911277117
ENSMUSG00000000340	1251.41605157602	1383.86820526792	1253.36992499301	1604.23325378677	1464.84191623304	1487.5395894224
ENSMUSG00000000346	5761.52721434382	5973.16600703176	6374.6234720186	6198.69603312837	6468.60170609595	6677.88301417114
ENSMUSG00000000355	451.203938472709	573.288341519489	500.94880760071	438.388323528844	472.13061058039	486.529997932171
ENSMUSG00000000359	0	0	0	0	0	0
ENSMUSG00000000365	0	0	0	0	1.03085286152923	0
ENSMUSG00000000374	1290.94460174136	1383.86820526792	1291.29035266	1321.8652288064	1364.84918866471	1407.8314833782
ENSMUSG00000000378	1178.14361712318	1093.73445329892	1184.5144115977	1184.98852517185	1207.12870085073	1127.30035691092
ENSMUSG00000000381	0	0	0	0	0	0
ENSMUSG00000000384	2215.52703121856	1943.19822195041	2167.45181296562	2145.03981010511	2366.83817007112	2245.28418194655
ENSMUSG00000000385	4438.76695027425	4335.05688508998	4260.06067658851	4077.58571666566	4000.73995559496	3971.94808950158
ENSMUSG00000000386	30.8515513485613	22.9315336607796	25.9455557721483	35.4156505907581	41.2341144611694	32.090276459356
ENSMUSG00000000392	2.89233293892762	0	0	0	0	0
ENSMUSG00000000394	0	0	0	0	0	0
ENSMUSG00000000399	2715.90062965303	2739.81976086184	2985.73472577953	2450.38014898218	2471.98516194711	2330.16813903259
ENSMUSG00000000402	0	0	0	0	0	0
ENSMUSG00000000409	49.1696599617695	58.8243689559128	65.8617954216073	58.3879644874661	40.2032615996402	40.3716381262866
ENSMUSG00000000411	0	0	0	0	0	0
ENSMUSG00000000416	2.89233293892762	0.99702320264259	0.997905991236475	0.957179745696165	3.0925585845877	1.03517020836632
ENSMUSG00000000420	3816.91536840482	4140.63736057468	4086.42503411336	3969.424405402	3680.14471565937	3735.92928199406
ENSMUSG00000000435	0	0	0	0	0	0
ENSMUSG00000000439	2451.73422123098	2312.09680692817	2315.14189966862	2511.63965270674	2558.57680231556	2444.03686195289
ENSMUSG00000000440	4130.25143678864	4444.72943738067	4332.90781394877	3166.35059876292	3342.02497707778	3241.11792239495
ENSMUSG00000000441	3215.31011710787	3066.84337132861	2865.98600683116	3174.00803672848	3410.06126593871	3124.14368884956
ENSMUSG00000000486	19.2822195928508	15.9523712422814	7.9832479298918	13.4005164397463	20.6170572305847	17.5978935422275
ENSMUSG00000000489	148.473090864951	169.49394444924	135.715214808161	62.2166834702508	68.0362888609295	33.1254466677223
ENSMUSG00000000530	0.96411097964254	0	5.98743594741885	2.8715392370885	7.21597003070464	2.07034041673264
ENSMUSG00000000531	1325.65259700849	1244.28495689795	1253.36992499301	1222.318535254	1214.34467088144	1251.52078191488
ENSMUSG00000000532	1205.13872455317	1262.23137454552	1225.42855723839	1198.3890416116	1208.15955371226	1220.46567566389
ENSMUSG00000000538	725.975567670832	715.86265949738	774.375049199504	774.358414268198	799.941820546686	730.830167106623
ENSMUSG00000000544	149.437201844594	130.610039546179	158.667052606599	367.557022347328	318.533534212534	296.058679592768
ENSMUSG00000000552	719.226790813335	652.053174528254	764.39598928714	507.305265218968	485.53169778027	488.600338348904
ENSMUSG00000000555	1128.97395716141	962.1273905501	1027.84317097357	973.451801373	1010.23580429865	913.020123779096
ENSMUSG00000000560	0	0	0	0	0	0
ENSMUSG00000000561	3460.19430593708	3593.27162232389	3550.54951681938	3445.8470845062	3467.78902618435	3235.94207135312
ENSMUSG00000000562	0	0	0	0.957179745696165	0	0
ENSMUSG00000000563	4927.57121695302	5177.54149132297	5438.58765223879	5080.71009015525	5050.14816863172	5020.57551057666
ENSMUSG00000000567	0	0	0	0	0	0
ENSMUSG00000000568	4446.47983811139	4520.5032007815	4818.88803168094	3992.39671929871	3795.60023615064	4194.50968430034
ENSMUSG00000000579	0	0	0.997905991236475	1.91435949139233	3.0925585845877	6.21102125019793
ENSMUSG00000000581	771.288783714032	882.365534338692	828.261972726274	881.562545786168	881.379196607496	719.443294814594
ENSMUSG00000000594	95.4469869846114	98.7052970616164	88.8136332200462	22.972313896708	24.7404686767016	25.8792552091581
ENSMUSG00000000600	1168.50250732676	1054.85054839586	1105.67983829001	1069.16977594262	1093.73488608252	1083.82320815954
ENSMUSG00000000605	806.960889960806	775.684051655935	817.285006822673	872.947928074903	785.509880485277	764.990783982712
ENSMUSG00000000606	0	0	0	0	0	0
ENSMUSG00000000617	0	0	0	0	0	0
ENSMUSG00000000627	9.6411097964254	8.97320882378331	3.9916239649459	11.486156948354	13.4010871998801	10.3517020836632
ENSMUSG00000000628	3737.85826807413	3603.24185435032	3363.94109645816	4199.14754436908	4179.07750063952	4344.60936451345
ENSMUSG00000000631	5441.44236910249	5064.87786942436	4884.74982710254	5126.65471794866	5268.68897527592	5250.38329683399
ENSMUSG00000000632	0	0	0	0	0	2.07034041673264
ENSMUSG00000000673	0	0	0.997905991236475	5.74307847417699	5.15426430764617	0
ENSMUSG00000000682	0	0	0	0	0	0
ENSMUSG00000000686	85.805877188186	104.687436277472	90.8094452025192	86.1461771126549	105.146991875982	66.2508933354446
ENSMUSG00000000690	7.71288783714032	6.97916241849813	0.997905991236475	12.4433366940502	3.0925585845877	3.10551062509897
ENSMUSG00000000693	669.093019871923	585.2526199512	624.689150514033	670.025821987316	654.591567071064	665.614443979545
ENSMUSG00000000701	0	0	0	0	0	0
ENSMUSG00000000706	0.96411097964254	0.99702320264259	1.99581198247295	4.78589872848083	1.03085286152923	1.03517020836632
ENSMUSG00000000708	1450.98702436202	1469.61220069518	1435.98672138929	1441.51269701843	1359.69492435706	1349.86195170968
ENSMUSG00000000711	1032.56285919716	1078.77910525928	1047.8012907983	962.922824170342	939.106956853133	896.457400445235
ENSMUSG00000000724	0	0	0	0	0	0
ENSMUSG00000000730	0	0	0	0	0	0
ENSMUSG00000000731	0	0	0	6.70025821987316	4.12341144611694	4.14068083346529
ENSMUSG00000000732	0	0	0	0	0	0
ENSMUSG00000000738	2025.59716822898	1946.18929155834	2012.77638432397	2226.40008848928	2106.03239610423	2040.32048069002
ENSMUSG00000000739	1.92822195928508	0	0.997905991236475	0	0	0
ENSMUSG00000000740	7842.07870841242	6666.09713286836	7334.60903558809	7450.68714049895	8393.20399857103	7840.37915816652
ENSMUSG00000000743	1487.62324158844	1414.77592454984	1413.03488359085	1434.81243879855	1349.38639574177	1137.65205899459
ENSMUSG00000000751	1715.15343278408	1694.9394444924	1894.02557136683	1581.26093989007	1688.53698718489	1682.15158859527
ENSMUSG00000000753	0.96411097964254	0.99702320264259	0	8.61461771126549	2.06170572305847	3.10551062509897
ENSMUSG00000000759	2211.67058729999	2351.97773503387	2263.25078812432	2440.80835152522	2316.32637985619	2465.77543632858
ENSMUSG00000000766	0	0	0	0	0	0
ENSMUSG00000000776	1009.42419568574	972.097622576525	954.996033613306	1022.2679684035	1063.84015309817	923.371825862759
ENSMUSG00000000782	15.4257756742806	16.949394444924	13.9706838773106	10.5289772026578	10.3085286152923	7.24619145856425
ENSMUSG00000000787	13319.1931837617	14499.7084360312	13153.398870488	13501.0203130444	12636.1943766254	13684.9501546028
ENSMUSG00000000791	3.85644391857016	1.99404640528518	7.9832479298918	3.82871898278466	0	9.3165318752969
ENSMUSG00000000792	6.74877685749778	2.99106960792777	3.9916239649459	9.57179745696165	11.3393814768216	20.7034041673264
ENSMUSG00000000794	35.672106246774	37.8868817004184	11.9748718948377	14.3576961854425	7.21597003070464	15.5275531254948
ENSMUSG00000000804	1979.31984120613	2159.55225692385	1988.82664053429	1954.56104071157	1795.74568478393	1853.98984318408
ENSMUSG00000000805	0.96411097964254	0	0	0	0	0
ENSMUSG00000000811	641.133801462289	573.288341519489	618.701714566614	419.24472861492	462.852934826626	442.01767897242
ENSMUSG00000000817	0	0	0	0	0	0
ENSMUSG00000000823	624.743914808366	586.249643153843	582.777098882101	721.713528254909	666.961801409415	719.443294814594
ENSMUSG00000000826	4166.88765401506	4439.74432136745	4389.78845544925	4033.55544836364	4024.44957141013	4256.61989680232
ENSMUSG00000000827	2075.73093917039	2120.66835202079	2105.58164150896	2022.520802656	1997.79284564366	1920.24073651953
ENSMUSG00000000838	3186.38678771859	3563.36092624462	3224.23425768505	3189.32291265962	2808.04319480564	3097.22926343204
ENSMUSG00000000861	0	0	0	0	0	0
ENSMUSG00000000869	27.9592184096337	17.9464176475666	18.960213833493	32.5441113536696	11.3393814768216	8.28136166693058
ENSMUSG00000000876	921.690096538268	922.246462444396	929.050477841158	908.363578665661	874.163226576791	742.217039398653
ENSMUSG00000000881	0	0	0	0	0	5.17585104183161
ENSMUSG00000000884	106.052207760679	143.571341180533	121.74453093085	139.74824287164	151.535370644798	119.044573962127
ENSMUSG00000000889	0	0	0	0	0	0
ENSMUSG00000000901	59.7748807378375	51.8452065374147	63.8659834391344	52.6448860132891	73.1905531685757	62.1102125019793
ENSMUSG00000000902	950.613425927544	1026.93389872187	986.929025332873	1040.45438357173	1048.37736017523	962.70829378068
ENSMUSG00000000903	1.92822195928508	0	0	0	0	0
ENSMUSG00000000915	2078.62327210932	1827.54353044387	1943.92087092865	2051.23619502688	1991.60772847448	2048.60184235695
ENSMUSG00000000916	523.512261945899	528.422297400573	506.936243548129	494.861928524918	499.963637841679	567.273274184745
ENSMUSG00000000934	411.675388307364	430.714023541599	377.208464687387	402.015493192389	449.451847626746	426.490125846925
ENSMUSG00000000938	115.693317557105	136.592178762035	139.706838773106	138.791063125944	97.9310218452773	121.11491437886
ENSMUSG00000000942	0	0	0	0	0	0
ENSMUSG00000000948	0	0	0	0	0	0
ENSMUSG00000000957	520.619929006971	521.443134982075	559.825261083662	541.76373606403	552.53713377967	594.187699602269
ENSMUSG00000000958	277.663962137051	287.142682361066	371.221028739969	451.78883996859	495.840226395562	401.646040846133
ENSMUSG00000000959	1133.79451205963	1069.8058964355	1092.70706040394	1128.51492017578	1201.97443654309	1123.15967607746
ENSMUSG00000000976	1119.33284736499	1111.68087094649	1003.89342718389	988.766677304139	956.63145549913	1143.86308024479
ENSMUSG00000000982	0	0	0	0	0	0
ENSMUSG00000000983	0	0	0	0	0	0
ENSMUSG00000001014	49.1696599617695	36.8898584977758	42.9099576231684	31.5869316079735	52.573495937991	53.8288508350487
ENSMUSG00000001016	3276.04910882535	3395.86102820066	3490.67515734519	3056.27492800786	3052.35532298806	3250.43445427025
ENSMUSG00000001017	2487.40632747775	2455.6681481087	2433.89271262576	2433.15091355965	2531.7746279158	2386.06733028437
ENSMUSG00000001018	1375.7863679499	1494.53778076124	1391.08095178365	1342.92318321172	1214.34467088144	1389.1984196276
ENSMUSG00000001020	900.479654986132	735.803123550232	750.425305409829	785.844571216552	667.992654270944	642.840699395486
ENSMUSG00000001021	82.9135442492584	98.7052970616164	84.8220092551003	67.9597619444277	67.0054359994003	59.0047018768804
ENSMUSG00000001023	3.85644391857016	7.97618562114072	3.9916239649459	1.91435949139233	3.0925585845877	5.17585104183161
ENSMUSG00000001025	43614.4524970692	40395.3920782672	42478.8622349542	38675.8048045993	37784.8807864926	35635.7344230106
ENSMUSG00000001027	1.92822195928508	0	0	0.957179745696165	4.12341144611694	0
ENSMUSG00000001029	2.89233293892762	2.99106960792777	0	0	0	0
ENSMUSG00000001034	397.213723612726	407.782489880819	464.026285924961	441.259862765932	424.711378950045	408.892232304697
ENSMUSG00000001036	1669.84021674088	1703.91265331619	1703.42552704066	1871.286402836	1805.02336053769	1741.15629047215
ENSMUSG00000001039	35.672106246774	52.8422297400573	28.9392737458578	44.0302683020236	47.4192316303448	21.7385743756928
ENSMUSG00000001052	2827.73750329157	2908.31668210844	2843.03416903272	2821.7658903123	2854.43157357445	2938.84822155199
ENSMUSG00000001053	330.690066017391	301.101007198062	322.323635169381	258.438531337965	323.68779852018	325.043445427025
ENSMUSG00000001054	435.778162798428	402.797373867606	430.097482222921	456.574738697071	492.747667810974	468.932104389944
ENSMUSG00000001056	3027.30847607758	2937.23035498507	3059.57976913103	2557.58428050015	2688.46426286824	2535.13184028912
ENSMUSG00000001062	440.598717696641	399.806304259679	400.160302485826	391.486515989732	424.711378950045	475.143125640142
ENSMUSG00000001065	653.667244197642	543.377645440212	589.762440820757	661.41120427605	714.38103303976	641.80552918712
ENSMUSG00000001076	0	0	0	0	0	0
ENSMUSG00000001082	678.734129668348	707.886473876239	738.450433514991	764.786616811236	914.366488176431	977.200676697808
ENSMUSG00000001089	3276.04910882535	3473.62883800678	3180.32639407064	4698.79537162248	4277.0085224848	4736.93887348429
ENSMUSG00000001095	0.96411097964254	4.98511601321295	0	0	3.0925585845877	3.10551062509897
ENSMUSG00000001098	6427.72790127681	6600.29360149395	6692.95548322304	5277.88911776866	5629.48747681115	5169.64002058141
ENSMUSG00000001100	1820.24152956512	1708.8977693294	1706.41924501437	1713.35174479614	1765.85095179958	1658.34267380285
ENSMUSG00000001103	0	0	2.99371797370942	0	0	0
ENSMUSG00000001105	717.29856885405	580.267503937987	706.517441795424	846.14689519541	752.522588916341	766.025954191078
ENSMUSG00000001119	33.7438842874889	20.9374872554944	23.9497437896754	1.91435949139233	1.03085286152923	0
ENSMUSG00000001120	0	0	0	0	0	0
ENSMUSG00000001123	5384.55982130358	5496.5889161686	6283.81402681608	5351.59195818726	5881.01557502428	5949.12318748125
ENSMUSG00000001127	1199.35405867532	1151.56179905219	996.908085245238	1283.57803897856	1209.19040657379	1189.4105694129
ENSMUSG00000001128	34.7079952671314	38.883904903061	24.9476497809119	42.1159088106313	49.4809373534033	48.6529997932171
ENSMUSG00000001131	500.373598434478	526.428250995288	570.802226987263	442.217042511628	435.019907565337	487.565168140538
ENSMUSG00000001134	174.5040873153	207.380826149659	231.514189966862	199.093387104802	182.460956490675	191.50648854777
ENSMUSG00000001138	334.546509935961	308.08016961656	251.472309791592	285.239564217457	266.990891136072	349.887530427817
ENSMUSG00000001143	359.613395406667	322.038494453557	346.273378959057	374.257280567201	359.767648673703	389.223998345737
ENSMUSG00000001150	885.053879311852	948.169065713103	832.25359669122	910.277938157053	825.713142084917	833.312017734889
ENSMUSG00000001151	1339.15015072349	1339.002161149	1128.63167608845	1342.92318321172	1332.8927499573	1484.43407879731
ENSMUSG00000001155	0	0	0	0	0	0
ENSMUSG00000001156	367.326283243808	381.859886612112	388.185430590989	328.312652773785	344.304855750764	303.304871051332
ENSMUSG00000001157	758.755340978679	843.481629435631	824.270348761328	804.988166130475	850.453610761619	871.613315444443
ENSMUSG00000001158	1257.20071745387	1291.14504742215	1307.25684851978	1230.93315296527	1298.87460552684	1198.7271012882
ENSMUSG00000001166	4.8205548982127	3.98809281057036	1.99581198247295	4.78589872848083	8.24682289223388	1.03517020836632
ENSMUSG00000001168	0	0	0	0	0	0
ENSMUSG00000001173	888.910323230422	956.145251334244	870.174024358206	866.24766985503	966.939984114422	858.156102735681
ENSMUSG00000001175	21292.3909854055	23257.5602480437	23864.9217804203	19334.0736833168	19942.8794591446	19653.741576043
ENSMUSG00000001211	1182.00006104175	1074.79101244871	1133.62120604464	1018.43924942072	1060.74759451358	994.798570240036
ENSMUSG00000001225	0	0	0	1.91435949139233	0	0
ENSMUSG00000001227	880.233324413639	890.341719959833	1046.80338480706	961.965644424646	1213.31381801991	1233.92288837266
ENSMUSG00000001228	4080.11766584723	4121.69391972447	4195.19678715814	3853.60565617276	3904.87063947274	4255.58472659395
ENSMUSG00000001229	1707.44054494694	1588.25796180965	1757.31245056743	1821.5130560598	1857.59685647568	1922.31107693626
ENSMUSG00000001240	2068.01805133325	2243.30220594583	2229.32198442228	2062.72235197524	2410.13399025535	2307.39439444853
ENSMUSG00000001247	3036.949585874	2804.62626903361	2896.92109255949	2966.30003191242	3137.91611049499	3076.52585926471
ENSMUSG00000001248	87.7340991474711	90.7291114404757	68.8555133953167	130.176445414679	114.424667629745	166.662403546978
ENSMUSG00000001249	0	0	0	0	0	0
ENSMUSG00000001260	0	0	0	0	0	0
ENSMUSG00000001270	0	0	0	0.957179745696165	0	3.10551062509897
ENSMUSG00000001280	3261.58744413071	3419.78958506408	2804.11583537449	3663.12688677923	3430.67832316929	3490.59394261124
ENSMUSG00000001281	45.3132160431994	38.883904903061	58.876453482952	152.19157956569	126.794901968096	123.185254795592
ENSMUSG00000001285	1104.87118267035	999.017249047875	1092.70706040394	1081.61311263667	1067.96356454429	1076.57701670098
ENSMUSG00000001288	1599.46011522697	1519.46336082731	1406.04954165219	1817.68433707702	2033.87269579718	1749.43765213908
ENSMUSG00000001289	3446.69675222208	3377.9146105531	3454.75054166068	3429.57502882936	3492.52949486105	3430.55407052599
ENSMUSG00000001300	6288.89592020829	6480.65081717684	6487.38684902832	4462.37197443552	4428.54389312959	4448.12638535009
ENSMUSG00000001305	1336.25781778456	1227.33556245303	1257.36154895796	1286.44957821565	1349.38639574177	1263.94282441528
ENSMUSG00000001313	273.807518218481	213.362965365514	237.501625914281	159.84901753126	211.324836613493	184.260297089205
ENSMUSG00000001323	1247.55960765745	1308.09444186708	1265.34479688785	1315.16497058653	1262.79475537331	1240.13390962285
ENSMUSG00000001333	54.9543258396248	66.8005545770535	84.8220092551003	67.9597619444277	49.4809373534033	65.2157231270783
ENSMUSG00000001334	0	0	0	0	0	0
ENSMUSG00000001348	0	0	0	2.8715392370885	0	1.03517020836632
ENSMUSG00000001349	0	3.98809281057036	1.99581198247295	1.91435949139233	0	5.17585104183161
ENSMUSG00000001366	618.959248930511	579.270480735345	599.741500733121	697.784034612505	690.671417224587	610.75042293613
ENSMUSG00000001376	1233.09794296281	1294.13611703008	1378.10817389757	1176.37390746059	1161.77117494345	1151.10927170335
ENSMUSG00000001380	4010.70167531297	4126.67903573768	4135.32242768395	3777.98845626276	4014.14104279484	3664.50253761678
ENSMUSG00000001383	2556.82231801202	2598.24246608659	2695.34408232972	2523.12580965509	2502.91074779298	2419.19277695209
ENSMUSG00000001403	5942.78007851662	6635.18941358644	6857.60997177705	5599.50151232257	6064.50738437649	6046.42918706769
ENSMUSG00000001415	5541.70991098532	5220.4134890366	5618.21073066135	5314.26194810511	5394.45302438249	5367.35753037938
ENSMUSG00000001416	11703.3431818808	11817.7160209226	13109.4910068736	10860.1613946687	11069.2980271009	10913.7995068061
ENSMUSG00000001418	1108.72762658892	1061.82971081436	1084.72381247405	1223.2757149997	1364.84918866471	1280.50554774914
ENSMUSG00000001419	4228.59075671218	3879.41728148232	4140.31195764013	3353.95782891936	3382.22823867742	3632.41226115742
ENSMUSG00000001420	54.9543258396248	43.869020916274	47.8994875793508	52.6448860132891	68.0362888609295	64.180552918712
ENSMUSG00000001424	7602.01507448143	7443.77523092958	7180.93151293767	8306.40583315132	8151.98442897319	8159.21158234335
ENSMUSG00000001435	9989.15386007635	9843.61007969029	9595.86401172994	15198.1000021637	15753.4934298898	14504.8049596289
ENSMUSG00000001436	752.006564121181	777.67809806122	714.500689725316	882.519725531865	988.587894206536	923.371825862759
ENSMUSG00000001440	20977.1266950624	21776.9807921195	20723.5137200079	20154.3767253785	19552.186224625	20396.99378565
ENSMUSG00000001441	4891.89911070625	4660.08644915147	4867.78542525152	4359.95374164603	4131.65826900917	4529.90483181103
ENSMUSG00000001444	0	0	3.9916239649459	0	0	3.10551062509897
ENSMUSG00000001445	1480.87446473094	1509.49312880088	1661.51347540873	1468.31372989792	1581.32828958585	1509.2781637981
ENSMUSG00000001467	6110.53538897442	6389.92170573636	6556.24236242364	5869.42620060889	5495.47660481235	5503.99999788373
ENSMUSG00000001472	7048.61537216661	7026.02250902233	7029.24980226973	7165.44757628149	7244.83391082746	7170.62403335351
ENSMUSG00000001473	3147.82234853289	2951.18867982207	3137.41643644748	2568.11325770281	2901.8508052048	2962.65713634441
ENSMUSG00000001482	728.86790060976	715.86265949738	758.408553339721	613.552216991242	619.54256977907	608.680082519397
ENSMUSG00000001493	0	0	0	0	0	0
ENSMUSG00000001494	0	0	0	0	0	0
ENSMUSG00000001496	0	0	0	0	0	0
ENSMUSG00000001497	900.479654986132	966.11548336067	895.121674139118	806.902525621867	755.615147500929	766.025954191078
ENSMUSG00000001504	0	0	0	0	0	0
ENSMUSG00000001506	0.96411097964254	9.9702320264259	1.99581198247295	2.8715392370885	5.15426430764617	4.14068083346529
ENSMUSG00000001507	9377.90749898298	8813.6851113605	8699.74443159959	9589.98387212988	10139.4687460016	10069.1006167792
ENSMUSG00000001508	0	0	0	2.8715392370885	4.12341144611694	0
ENSMUSG00000001510	3.85644391857016	8.97320882378331	14.9685898685471	2.8715392370885	3.0925585845877	2.07034041673264
ENSMUSG00000001517	5112.68052504439	5024.99694131865	5299.87871945692	4720.81050577349	4812.02115761847	4956.39495765795
ENSMUSG00000001518	564.004923090886	478.571137268443	495.959277644528	464.23217666264	500.994490703208	489.63550855727
ENSMUSG00000001520	46.2773270228419	56.8303225506276	37.920427666986	31.5869316079735	25.7713215382309	61.075042293613
ENSMUSG00000001521	882.161546372924	911.279207215327	954.996033613306	886.348444514649	908.181371007256	909.914613153997
ENSMUSG00000001524	707.657459057624	650.059128122969	679.573980032039	674.811720715797	659.74583137871	645.946210020585
ENSMUSG00000001525	25274.1693313292	25761.0855098792	28597.9898968549	23414.5309392196	24731.1910009479	25390.6548708092
ENSMUSG00000001542	2109.47482345788	2117.67728241286	1960.88527277967	1657.83531954576	1545.24843943232	1585.88075921721
ENSMUSG00000001552	2306.15346330496	2101.72491117058	2287.200531914	2516.42555143522	2757.5314045907	2492.6898617461
ENSMUSG00000001555	4.8205548982127	0.99702320264259	0	2.8715392370885	7.21597003070464	1.03517020836632
ENSMUSG00000001558	1.92822195928508	0.99702320264259	3.9916239649459	2.8715392370885	2.06170572305847	4.14068083346529
ENSMUSG00000001566	0	0	0	0	0	0
ENSMUSG00000001569	1670.80432772052	1783.67450952759	1544.75847443406	1682.72199293386	1626.68581549313	1541.36844025745
ENSMUSG00000001576	2751.57273589981	2677.00729909535	2812.09908330439	2613.10070575053	2890.51142372797	2752.51758404605
