Genes	log2FoldChange	baseMean	lfcSE	stat	pvalue	padj
ENSMUSG00000000171	-0.0680570568512965	2151.9270524881	0.0645921087313227	-1.05364352067195	0.292046156030093	0.589176344237385
ENSMUSG00000000184	-0.22860817359744	14050.3099258084	0.0438988069495488	-5.2076170056323	1.91281222425274e-07	3.59965622385329e-06
ENSMUSG00000000194	0.00643642955068888	868.50681494241	0.0863092786315582	0.0745740162904739	0.940553648537354	0.980824932695219
ENSMUSG00000000197	-0.920907982219986	20.9277277401189	0.518656524681754	-1.77556424800604	0.0758047671628052	0.253425057854924
ENSMUSG00000000204	3.89841432318327	1.35423012359838	2.2316557868772	1.74687079705889	0.0806597524595412	NA
ENSMUSG00000000223	0.288474814776265	13.9732804384848	0.68327842036165	0.422192193079329	0.672884739391563	0.867397079642619
ENSMUSG00000000244	1.08076379896619	5.1266775957197	1.00109606241706	1.07958051134151	0.280329023728385	NA
ENSMUSG00000000248	-4.1634599247629	1.66214673203459	2.09095017678798	-1.9911808377752	0.0464610097474773	NA
ENSMUSG00000000253	-0.983291248132008	1.98324583770584	1.55867405218556	-0.630851104984552	0.528137884547323	NA
ENSMUSG00000000266	-0.559054090535203	348.688984746864	0.121205810587084	-4.61243638260671	3.97976370392409e-06	6.05886062958334e-05
ENSMUSG00000000275	-0.0678919775251592	3276.10170966753	0.0511298657757533	-1.32783406518064	0.184232930576389	0.451239917698728
ENSMUSG00000000276	-0.208879032073356	540.918323819574	0.105057563165645	-1.98823412402985	0.0467858026096165	0.178910408323717
ENSMUSG00000000278	0.0725775013214788	5096.80491773534	0.0442731115635617	1.63931331587754	0.101148024229134	0.306115987951275
ENSMUSG00000000282	0.0322683135523433	772.019543305971	0.0818635761854856	0.394171804554813	0.693454200773642	0.875287894755445
ENSMUSG00000000290	0.147032447515981	31.806212501988	0.397367213804099	0.370016554985504	0.711370155372632	0.884034749377606
ENSMUSG00000000295	0.135404184969237	541.911611073732	0.110911299458698	1.22083309482512	0.222149220522795	0.502908470930595
ENSMUSG00000000296	-0.275521058850916	1106.60563930146	0.0832140550603854	-3.31099185889908	0.000929659132037256	0.00791066454539842
ENSMUSG00000000301	0.502977154747917	52.7093793369057	0.305536441283046	1.64621003188934	0.0997205245849902	0.303366825175728
ENSMUSG00000000303	0.44501460587391	11959.889451308	0.0424839323009842	10.4748920773419	1.12666038415883e-25	1.04772099750251e-23
ENSMUSG00000000305	-2.42627278818702	0.498511601321295	3.46495076144768	-0.700232977386757	0.483781820100081	NA
ENSMUSG00000000308	1.32758291628294	8.64781712116365	0.73352202996075	1.80987463505899	0.0703152304403963	0.239872419041667
ENSMUSG00000000317	0.0470506339250343	0.677544935101951	2.70456809376345	0.0173967274233287	0.986120119899283	NA
ENSMUSG00000000318	1.7521735109217	2.16936480322394	1.5966893830261	1.09737907043693	0.27247571872235	NA
ENSMUSG00000000325	-0.211289667049325	112.427946388818	0.199750238972684	-1.0577692829605	0.290160640027072	0.587085409130785
ENSMUSG00000000326	-0.0042426539807085	1474.99574874498	0.0674588871466221	-0.0628924395311633	0.949852155307553	0.984428478517836
ENSMUSG00000000339	-0.127345997812064	907.780625573754	0.0762015924279835	-1.67117239619915	0.0946876308961811	0.293701876123936
ENSMUSG00000000340	0.229176880286552	1407.54482354653	0.0711336876865438	3.22177701929974	0.001273982402771	0.0102613621991471
ENSMUSG00000000346	0.0951865807697731	6242.41624113161	0.050455590593502	1.88654180141599	0.0592219809465904	0.212065892856459
ENSMUSG00000000355	-0.126963248957037	487.081669939052	0.112148259421285	-1.13210182317765	0.257591628480261	0.548382594241983
ENSMUSG00000000365	0.991967097122833	0.171808810254872	4.0804728567969	0.243101015969387	0.807927144191349	NA
ENSMUSG00000000374	0.0458027045097075	1343.44151008643	0.0680797379637454	0.672780270307428	0.501087091393101	0.769139146392347
ENSMUSG00000000378	0.0260894463912847	1162.63501082555	0.0722393334691024	0.361152922354183	0.717985132864154	0.887396658992626
ENSMUSG00000000384	0.0947210810368204	2180.5565380429	0.0656621823173733	1.4425515219551	0.149146847969128	0.393430099422708
ENSMUSG00000000385	-0.113164126490782	4180.69304561916	0.0462805645019636	-2.44517601953582	0.0144781462061822	0.0755077354019856
ENSMUSG00000000386	0.446649309921591	31.4114470487954	0.377274361068529	1.18388461027825	0.236458742986118	0.523065439960487
ENSMUSG00000000392	-2.38370486997243	0.48205548982127	3.50925242041143	-0.679262869808881	0.496971318242005	NA
ENSMUSG00000000399	-0.218827512292658	2615.66476104271	0.0581095979201747	-3.76577226697149	0.0001660350796923	0.00177712135745398
ENSMUSG00000000409	-0.319557652056241	52.1364480921138	0.304663812186635	-1.04888614687353	0.294230522112805	0.591355158585848
ENSMUSG00000000416	0.0482823015506125	1.66202844524281	1.59704443814136	0.030232284335684	0.975881801116226	NA
ENSMUSG00000000420	-0.0808022025077083	3904.91269435805	0.0530654440528247	-1.52268965142877	0.127836368240572	0.3556224999171
ENSMUSG00000000439	0.0859968834164592	2432.20437413383	0.0554247705465116	1.55159656176279	0.120758786363647	0.341917679822393
ENSMUSG00000000440	-0.404919502916984	3776.23036439229	0.0507974487208443	-7.9712566893311	1.57068882286473e-15	7.67707666629551e-14
ENSMUSG00000000441	0.0855339159112546	3142.72541446406	0.0586435327890389	1.45853961798225	0.144691863261766	0.38515467913973
ENSMUSG00000000486	0.252261468412524	15.8055509962638	0.548918039796364	0.459561264384947	0.645831168175784	0.855316265538103
ENSMUSG00000000489	-1.47130119334759	102.843444853542	0.249685681387232	-5.89261340567536	3.80135036580046e-09	9.62949909532661e-08
ENSMUSG00000000530	0.80771008161505	3.18489943526453	1.30920997847926	0.616944642106425	0.53727123989465	NA
ENSMUSG00000000531	-0.0521204482601796	1251.91524449163	0.0682717781815017	-0.763425966753296	0.445209398743796	0.731549697101575
ENSMUSG00000000532	-0.0259333139564537	1219.96882122081	0.0678201108321802	-0.382383833323794	0.702176680086666	0.880383223348898
ENSMUSG00000000538	0.0569214001914256	753.557279714871	0.0853363632498567	0.667023974583557	0.504756819682788	0.771299873525097
ENSMUSG00000000544	1.1634751107289	236.810588358334	0.152886807033252	7.61004257532733	2.74005646103847e-14	1.19271576226541e-12
ENSMUSG00000000552	-0.527438600091683	602.852209329478	0.0967335395345355	-5.45248941194154	4.96695304894624e-08	1.05224459488105e-06
ENSMUSG00000000555	-0.106829946253499	1002.60870802264	0.0825730220116756	-1.29376330974533	0.195747189638281	0.46751022001421
ENSMUSG00000000561	-0.0630224016643383	3458.93227118734	0.0509872378957266	-1.23604266999567	0.216442703189672	0.495568162186259
ENSMUSG00000000562	0.991967097122833	0.159529957616028	4.0804728567969	0.243101015969387	0.807927144191349	NA
ENSMUSG00000000563	-0.0367591567262346	5115.85568831307	0.0486428234932206	-0.755695374701219	0.449831857855567	0.735893515050458
ENSMUSG00000000568	-0.202218391010449	4294.72961838725	0.0536287965582084	-3.77070536704963	0.000162786775643739	0.00174757827135981
ENSMUSG00000000579	3.40018824506112	2.03597421956907	1.78923503357146	1.90035863442382	0.0573860714844131	NA
ENSMUSG00000000581	0.000948565454013709	827.383554664543	0.0953737915131278	0.00994576643084534	0.992064557346402	0.996288920909874
ENSMUSG00000000594	-1.94430608865908	59.4263258414736	0.295025667360932	-6.59029468876832	4.38954428648429e-11	1.40318445818619e-09
ENSMUSG00000000600	-0.0364169853990855	1095.96012736622	0.0732731695625556	-0.497003004189619	0.619186932820545	0.84066894813453
ENSMUSG00000000605	0.0147433535426081	803.896423497051	0.0851680599346811	0.173108951335928	0.862565789028733	0.951459960308133
ENSMUSG00000000627	0.638623740430593	9.64081480284198	0.686278495938202	0.930560616732626	0.352080894628455	0.651524808369829
ENSMUSG00000000628	0.248973473189313	3904.64593806744	0.0525563778145843	4.73726469635476	2.16622148894224e-06	3.43168782556878e-05
ENSMUSG00000000631	0.0235045820422735	5172.79950928133	0.0501867352718427	0.468342519491615	0.639539666420325	0.852223649651575
ENSMUSG00000000632	1.92249211120234	0.345056736122107	4.02114841921183	0.478095287907616	0.632582385740547	NA
ENSMUSG00000000673	3.36533950912278	1.98254146217661	1.91562539170742	1.7567837238382	0.0789546803826122	NA
ENSMUSG00000000686	-0.126791222319789	89.8078034987098	0.239669267022046	-0.529025785805594	0.596787562323224	0.825976540448312
ENSMUSG00000000690	0.255242105592001	5.72189369176862	0.975753357610666	0.261584655180705	0.793641675585604	NA
ENSMUSG00000000693	0.0827462193289345	644.877770562514	0.0913828888045436	0.905489204942056	0.365206276265666	0.664743715818646
ENSMUSG00000000706	0.804599242272721	1.80147799385574	1.57156599429299	0.511972927127818	0.608669957138254	NA
ENSMUSG00000000708	-0.0693533993776581	1417.94258658861	0.0652696434280539	-1.0625674622247	0.28797814920577	0.584113948741256
ENSMUSG00000000711	-0.174491367529397	992.938406120575	0.0748154234615994	-2.33229138399462	0.0196853674866192	0.0956614006704695
ENSMUSG00000000731	4.7832824325451	2.4940584165759	1.70702442358389	2.8021171615709	0.00507684325397389	NA
ENSMUSG00000000738	0.0909566562880466	2059.55263489914	0.0594246085477836	1.53062272534632	0.125862661892847	0.352421499751007
ENSMUSG00000000739	-2.39881282431431	0.487687991753592	3.19886487743419	-0.749895014708591	0.453317937245156	NA
ENSMUSG00000000740	0.116609182473195	7587.84252901756	0.0596274440186706	1.95562939838042	0.0505088271352052	0.189008861615697
ENSMUSG00000000743	-0.137461069457759	1372.88082387734	0.0816162001280682	-1.68423755629472	0.0921357678134316	0.288536263034365
ENSMUSG00000000751	-0.0993149904759878	1709.34466071892	0.0666357723238357	-1.49041553826881	0.136115009426485	0.370326215715968
ENSMUSG00000000753	2.81407323914538	2.62382804028468	1.56652791035108	1.79637606234204	0.0724347282590419	NA
ENSMUSG00000000759	0.0815126827764803	2341.6348796947	0.0567470937720557	1.43642039368402	0.150882753514648	0.396766785362334
ENSMUSG00000000776	0.0354786392710289	990.999633206668	0.079541268177389	0.446040653914471	0.655567879950687	0.860410085483355
ENSMUSG00000000782	-0.720818044210244	12.4049252121716	0.595518319851449	-1.21040448325763	0.22612372242664	0.50829035141609
ENSMUSG00000000787	-0.0410367572528931	13465.7442224256	0.0484310816040531	-0.84732275005518	0.396815249419449	0.692701716436657
ENSMUSG00000000791	-0.0746466741598993	4.49649818530478	1.12243816199414	-0.066504041547626	0.94697654014553	NA
ENSMUSG00000000792	1.59348404710477	9.22434225524685	0.747688508248912	2.13121377354951	0.0330715348116369	0.139053860844819
ENSMUSG00000000794	-1.20402306407957	20.4391798639453	0.543866645032626	-2.21382038239786	0.0268411373792545	0.120688203581885
ENSMUSG00000000804	-0.128422293998881	1955.33255122398	0.0631149949040642	-2.03473507672915	0.0418775367566218	0.165784727732392
ENSMUSG00000000805	-0.931586254519655	0.160685163273757	4.0804728567969	-0.22830350481756	0.819410300054544	NA
ENSMUSG00000000811	-0.469993004101656	526.20653332706	0.100453253310599	-4.6787235715348	2.88666300132952e-06	4.48372026486334e-05
ENSMUSG00000000823	0.232984667645795	650.314880220538	0.0901401110471155	2.58469470404819	0.00974652566730908	0.0551699581349934
ENSMUSG00000000826	-0.0777566462149634	4218.50755790131	0.0496190232495016	-1.56707329412706	0.117097560657264	0.335493439909111
ENSMUSG00000000827	-0.0849923698526461	2040.42255291989	0.0569470015306813	-1.49248191420324	0.135572855038652	0.369095469124382
ENSMUSG00000000838	-0.132880976197186	3178.09622375759	0.0625566616955217	-2.12416987408871	0.0336559413610871	0.140767154273402
ENSMUSG00000000869	-0.307261425271301	19.5051173980192	0.551768445479767	-0.556866612776551	0.577618567445881	0.81544227410467
ENSMUSG00000000876	-0.134642882636808	882.955146910821	0.0876030842673859	-1.53696509389835	0.124301857502813	0.349181424342446
ENSMUSG00000000881	3.24494827573817	0.862641840305268	2.82995155480409	1.14664446118506	0.251528592976373	NA
ENSMUSG00000000884	0.144841286758397	130.282711225104	0.198171243848426	0.730889527388648	0.464846633267587	0.745893335849347
ENSMUSG00000000901	0.0972090726231957	60.5719537330384	0.276979625870944	0.350961094403707	0.72561753626489	0.890587391192285
ENSMUSG00000000902	0.0421191659496285	1002.66939791832	0.076656925580155	0.549450237285962	0.582696506060499	0.818153059542505
ENSMUSG00000000903	-1.7991058049979	0.321370326547513	4.04032035695614	-0.445287909385803	0.656111704242311	NA
ENSMUSG00000000915	0.058198659984734	1990.25557322336	0.0630046789791837	0.923719649519403	0.355632298874047	0.655471062056014
ENSMUSG00000000916	0.00244068744954947	520.16160724099	0.100955076997311	0.0241759753163724	0.98071224144874	0.993226705059324
ENSMUSG00000000934	0.066841475883267	416.259223867069	0.111426987288337	0.599867927060639	0.54859425889304	0.798011008797078
ENSMUSG00000000938	-0.129416920313023	124.971555740388	0.202545259876825	-0.63895309320853	0.522853447110658	0.783814949866193
ENSMUSG00000000957	0.0756924258570481	548.396149086446	0.0970710633606183	0.779763023465101	0.435530374834766	0.724614158907005
ENSMUSG00000000958	0.528067094647549	380.883796741395	0.133922612798612	3.94307640518961	8.04430131948084e-05	0.000940055653506274
ENSMUSG00000000959	0.0669950463243169	1124.99275028257	0.0720154705005884	0.930286865566886	0.3522225764737	0.651618591613469
ENSMUSG00000000976	-0.0668811218026094	1054.02805975724	0.0849705285382085	-0.787109636166794	0.431217688940139	0.720507353087357
ENSMUSG00000001014	0.0937290452001063	44.4931257439545	0.334257798742682	0.280409449091899	0.779163388407648	0.916199924902367
ENSMUSG00000001016	-0.118880348048986	3253.6083332729	0.0526954551339157	-2.2559886378602	0.0240713427173714	0.111130141539483
ENSMUSG00000001017	-0.00516262856773987	2454.66000999534	0.0541384205445009	-0.0953597928387341	0.924029051159901	0.97244415356121
ENSMUSG00000001018	-0.110553599265516	1367.97856236926	0.0729361196023706	-1.51575926808591	0.129580234983362	0.3585809247896
ENSMUSG00000001020	-0.186425981219282	747.231001471529	0.103531464666253	-1.80066979463925	0.0717549411767496	0.243104450577769
ENSMUSG00000001021	-0.457001717753032	76.7351250644473	0.243093199503439	-1.87994447679548	0.0601156454156649	0.214104988310802
ENSMUSG00000001023	-0.641026966615144	4.3345037704114	1.01757109178592	-0.629957918212959	0.528722117276863	NA
ENSMUSG00000001025	-0.174251535991478	39764.1878040655	0.043474745023208	-4.0081094414345	6.12067568764417e-05	0.000736589886745817
ENSMUSG00000001027	1.38277884344781	1.16813552518303	2.21696056730871	0.623727306582832	0.532806686780169	NA
ENSMUSG00000001029	-3.40529487423417	0.980567091142565	2.45723249466234	-1.38582526546887	0.16580026552803	NA
ENSMUSG00000001034	0.00727365007068293	423.980995573197	0.111272522204691	0.0653678907116236	0.947881088882924	0.983373624344403
ENSMUSG00000001036	0.0939231608529853	1749.1074084906	0.060840298219012	1.54376562249715	0.122645122303382	0.345816262356119
ENSMUSG00000001039	-0.0513852953862189	38.4402806734584	0.385849860903736	-0.133174326578386	0.894055514392593	0.963123892102928
ENSMUSG00000001052	0.00594343722182659	2865.68900664524	0.0511132312293842	0.116279817942909	0.9074307800494	0.966092272259699
ENSMUSG00000001053	-0.074324357429169	310.214080611667	0.132820635008279	-0.559584415663547	0.575762937253184	0.814721339748409
ENSMUSG00000001054	0.160330979794675	447.821254964491	0.104977377566174	1.52729076980046	0.12668872366862	0.353627911606578
ENSMUSG00000001056	-0.21389720867921	2800.8831639752	0.0529756018800848	-4.03765509193055	5.39881514166773e-05	0.000663660357457712
ENSMUSG00000001062	0.0567542216305754	421.984390837011	0.11447327062002	0.495785796310161	0.620045547104483	0.840957692971238
ENSMUSG00000001065	0.174775250154485	634.067516160257	0.0980362583605267	1.78276132807672	0.0746251633789452	0.250634841639276
ENSMUSG00000001082	0.321211448770462	796.904136457509	0.096749609567817	3.3200283722624	0.000900083000411117	0.00771861595741773
ENSMUSG00000001089	0.465760378630144	3940.45785141572	0.0560569293596244	8.30870302656308	9.67537246863986e-17	5.28858813448059e-15
ENSMUSG00000001095	0.0519216815942026	2.02454936709036	1.64697066334661	0.0315255655426788	0.974850403920208	NA
ENSMUSG00000001098	-0.294750199906782	5966.33226685917	0.0472659076839191	-6.23599999132275	4.48901122947863e-10	1.29611148825329e-08
ENSMUSG00000001100	-0.0273887910904711	1728.85065238457	0.0624359981710356	-0.43866986822959	0.660900763227761	0.862275216814976
ENSMUSG00000001103	-2.42739289367399	0.498952995618237	3.46379458216464	-0.700790083272498	0.483434027696394	NA
ENSMUSG00000001105	0.238961620869708	728.129825481715	0.0985548635505407	2.42465579334057	0.0153229071718972	0.0789350192837194
ENSMUSG00000001119	-4.70915150561777	13.5960546142634	0.987419000596344	-4.76915220668603	1.85002844010308e-06	2.98695121654072e-05
ENSMUSG00000001123	0.00131666811250742	5724.44891416351	0.0613768546868507	0.021452192674668	0.982884939394947	0.993651206044912
ENSMUSG00000001127	0.13739872681031	1171.66715965633	0.0806280959829382	1.70410481774722	0.0883615067352584	0.280910310479229
ENSMUSG00000001128	0.507904316345505	39.7982326513927	0.341046977691141	1.48925030734468	0.136421467885229	0.370649182618927
ENSMUSG00000001131	-0.2272888612869	493.734365772422	0.10471036686369	-2.17064334788149	0.0299581426745316	0.130841891199136
ENSMUSG00000001134	-0.0970891907930455	197.743322595845	0.160949361995876	-0.603228180522598	0.54635690309149	0.797032700065256
ENSMUSG00000001138	0.0119859785106779	299.369495854243	0.147038356049049	0.0815159991769741	0.935031601717638	0.978083377284664
ENSMUSG00000001143	0.12768496072661	358.52903273432	0.116548612165399	1.09555110399262	0.273275269647997	0.567349251468392
ENSMUSG00000001150	-0.0524883567871104	872.463273282172	0.0842708022117084	-0.622853413157823	0.53338085454131	0.789024606743735
ENSMUSG00000001151	0.12774529580316	1327.83899998788	0.0804987806059997	1.58692212281337	0.112530283742121	0.327242820190466
ENSMUSG00000001156	-0.220587436804552	352.215663337132	0.117570836306294	-1.87620879237331	0.0606266152319316	0.215345711214442
ENSMUSG00000001157	0.0584271433943405	825.593735252029	0.0833636468900651	0.700870770101872	0.483383667436953	0.756920344405724
ENSMUSG00000001158	-0.0483294934329106	1264.02291219602	0.0687697733449218	-0.702772323975958	0.482197647382968	0.756192784512866
ENSMUSG00000001166	0.379606459293003	4.14539192005617	1.07355359174429	0.353598052497989	0.72364013407003	NA
ENSMUSG00000001173	-0.012942246957169	901.095559271334	0.0830313699692715	-0.155871774269878	0.876134094205675	0.95713790182453
ENSMUSG00000001175	-0.215278275405811	21224.261288729	0.0455932512128448	-4.72171362381724	2.33865819722297e-06	3.6763912230988e-05
ENSMUSG00000001211	-0.141551700151099	1077.39961561824	0.0743966243194008	-1.90266294265431	0.0570845403185861	0.206702529104285
ENSMUSG00000001225	1.82437514008693	0.319059915232055	4.04360552388475	0.451175350639602	0.651863173661882	NA
ENSMUSG00000001227	0.274526651940943	1037.76346333296	0.0990820071509323	2.77070135976106	0.00559357030126224	0.0352944903827291
ENSMUSG00000001228	-0.0454308630041688	4068.51156582821	0.051891579257617	-0.875495863762909	0.381304159808662	0.679612629464407
ENSMUSG00000001229	0.148436018980701	1775.73865779929	0.063472767853961	2.33857800753584	0.0193572841074439	0.0944250483096764
ENSMUSG00000001240	0.051591786025938	2220.14882973008	0.0669764318785519	0.770297619310165	0.441123368262693	0.728375074855262
ENSMUSG00000001247	0.0709426658941593	2986.53982485653	0.0539527996465309	1.31490240282129	0.188542705113002	0.457337411911129
ENSMUSG00000001248	0.732854388025366	109.763706762444	0.222536749693697	3.29318366082941	0.000990597434525167	0.00833510332540242
ENSMUSG00000001270	2.89827314465049	0.677115061799189	2.83303657585412	1.023027083149	0.306295040734568	NA
ENSMUSG00000001280	0.15821370536368	3344.98200285484	0.0666019497236351	2.3755116182062	0.0175246406901629	0.0878132887767048
ENSMUSG00000001281	1.49245887741432	90.8742184597652	0.243729025231703	6.12343513865658	9.15791450206242e-10	2.50765762110967e-08
ENSMUSG00000001285	0.0131905493275134	1070.45819766735	0.0741860705091481	0.177803585457283	0.85887723143196	0.949499271828417
ENSMUSG00000001288	0.307495067816991	1687.66128378663	0.0734752932373678	4.18501314208578	2.85149603415071e-05	0.000369224906917471
ENSMUSG00000001289	0.0101980159957561	3438.67008310871	0.0477679412466145	0.213490800097625	0.830944164179384	0.937520789034346
ENSMUSG00000001300	-0.529663090508485	5432.66263988811	0.0431002391251351	-12.2890986514179	1.03655325757525e-34	1.59618055932636e-32
ENSMUSG00000001305	0.029214113766666	1286.78895459471	0.0696791119993689	0.419266447697131	0.675021414756153	0.868239777323771
ENSMUSG00000001313	-0.385525580400026	213.351043455372	0.162569358950921	-2.37145291639131	0.017718304020812	0.088504998912469
ENSMUSG00000001323	-0.000727879900685939	1273.18208033251	0.0678927923511723	-0.0107210187632439	0.991446028518971	0.996288920909874
ENSMUSG00000001333	-0.175525093954839	64.8722186827813	0.279013608968618	-0.629091514939621	0.529289145125256	0.786865210034427
ENSMUSG00000001348	2.84987281391517	0.651118240909136	2.87032906365404	0.992873203982814	0.320771749738945	NA
ENSMUSG00000001349	0.246880660341533	2.17901922104454	1.58278831210019	0.155978319055155	0.876050110923896	NA
ENSMUSG00000001366	0.153364304212673	632.862850862033	0.0937918620312886	1.63515576822125	0.102016397848055	0.307856186859528
ENSMUSG00000001376	-0.162245513555828	1232.43276466631	0.0710348666168872	-2.28402644057696	0.0223699770720812	0.105455986614109
ENSMUSG00000001380	-0.0992699641510045	3954.8891959015	0.0508013521994295	-1.95408113865361	0.0506916222969125	0.189494837617876
ENSMUSG00000001383	-0.0762592547833322	2549.27303347142	0.0539439881221357	-1.41367476595672	0.157457417705068	0.407397954643954
ENSMUSG00000001403	-0.134147589517882	6191.00292460781	0.056766993986023	-2.36312653002045	0.0181214813396212	0.0899371871240438
ENSMUSG00000001415	-0.0271128218387105	5409.40110559171	0.0461413040136945	-0.587604152467463	0.556798023187383	0.803907240711964
ENSMUSG00000001416	-0.157431066421787	11578.9681897088	0.0478336756058796	-3.2912182563373	0.000997544852016603	0.00838370881791653
ENSMUSG00000001418	0.248576939722205	1187.31860021515	0.0722900193981741	3.43860662635931	0.000584716217548102	0.00535746701951783
ENSMUSG00000001419	-0.240585060470048	3769.48638743147	0.0541758929650011	-4.44081393592296	8.96192588533508e-06	0.000127451579547054
ENSMUSG00000001420	0.331206969478606	55.26409368803	0.28743426459427	1.15228770636	0.24920286704128	0.539180277821148
ENSMUSG00000001424	0.147393014107892	7807.38727713609	0.0418838157598459	3.51909231367593	0.0004330260043923	0.00411777251587127
ENSMUSG00000001435	0.627250359047861	12480.8377238632	0.0430284391029635	14.5775764151449	3.90122230876404e-48	8.59529302827842e-46
ENSMUSG00000001436	0.315953771662577	839.777466251479	0.083401098247501	3.78836464149373	0.000151642173997097	0.00163953016842656
ENSMUSG00000001440	-0.0787839238311222	20596.8629904739	0.0385570887864694	-2.04330581770399	0.0410221740569518	0.163415453315607
ENSMUSG00000001441	-0.147173799867976	4573.54797126258	0.0502422481926246	-2.92928372360495	0.00339744152179536	0.0232686561614688
ENSMUSG00000001444	-0.368423356289115	1.18285576500748	2.33454618822372	-0.157813693362579	0.874603608132744	NA
ENSMUSG00000001445	-0.0292093786702313	1535.13354203707	0.0687868348400367	-0.424636178393112	0.671101915275705	0.866154517723807
ENSMUSG00000001467	-0.17570258113133	5987.6003767399	0.047955033060578	-3.66390282557783	0.000248401057501887	0.00254460053253543
ENSMUSG00000001472	0.0322265322089584	7114.13220065352	0.039835628391374	0.808987670342278	0.418522238367359	0.71006479986482
ENSMUSG00000001473	-0.131803469962265	2944.84144400908	0.0618120518568782	-2.13232639918583	0.0329800232868048	0.138791335142619
ENSMUSG00000001482	-0.25843059620101	674.152330456095	0.0865680746216135	-2.9852875593064	0.00283311852584142	0.0200262045451999
ENSMUSG00000001497	-0.245674830593754	848.376739966632	0.080913454682986	-3.03626673161211	0.00239527368040983	0.0175103187223835
ENSMUSG00000001506	-0.0874941570621789	4.18277322779022	1.09933193614734	-0.0795884793166351	0.936564558322274	NA
ENSMUSG00000001507	0.14795774269429	9448.31504614229	0.0450641863454351	3.2832667067399	0.00102611536070148	0.00856351869499182
ENSMUSG00000001508	3.6854629637228	1.16582511386757	2.31897968355055	1.58926056569847	0.112001577754459	NA
ENSMUSG00000001510	-1.78723185097172	5.97211347488491	0.94438176497103	-1.89248873417897	0.0584258932711286	NA
ENSMUSG00000001517	-0.0915634472030184	4987.79713447831	0.0462832360846978	-1.97832854719705	0.047891654663074	0.181635695558761
ENSMUSG00000001518	-0.081468209364205	498.899585654496	0.104973300083661	-0.776085054954707	0.437698767279096	0.72583289750784
ENSMUSG00000001520	-0.253956858806376	43.2435621133788	0.368980417668248	-0.688266495038526	0.491284976704048	0.763421457397859
ENSMUSG00000001521	-0.0232829426726332	908.813535979577	0.0774075951921699	-0.300783697191879	0.76357944083016	0.909294783708005
ENSMUSG00000001524	-0.0407361248334685	669.632388221287	0.0879279287651072	-0.463289939903986	0.643156555755834	0.854275064920381
ENSMUSG00000001525	-0.114933693614321	25528.2702581733	0.050091712084409	-2.29446526843897	0.0217637878460526	0.103273428013028
ENSMUSG00000001542	-0.36953654780582	1829.50031614095	0.0626903189435996	-5.89463499361489	3.75510503807327e-09	9.53490412238429e-08
ENSMUSG00000001552	0.213979595617339	2410.28762069359	0.0621756072871821	3.44153607746832	0.000578421332428767	0.00531320135743305
ENSMUSG00000001555	0.925490390722813	2.82337626283579	1.39051264215858	0.665574956072401	0.50568281837961	NA
ENSMUSG00000001558	0.391890526191326	2.66513248674764	1.27384715339959	0.307643287615367	0.758353777835862	NA
