ABT1	0.097061044
ABTB1	-0.099029276
ABTB2	0.043523136
ACAA1	0.130273173
ACAA2	0.032930845
ACACA	0.346617476
ACACB	0.011443514
ACAD10	-0.016777283
ACAD11	-0.0409637
ACAD8	0.023489166
ACAD9	0.019619435
ACADL	-0.002962545
ACADM	-0.088829495
ACADS	-0.197505096
ACADSB	0.062054513
ACADVL	0.058916209
ACAN	-0.123891662
ACAP1	-0.129256972
ACAP2	-0.053198423
ACAP3	0.013076599
ACAT1	-0.003540903
ACAT2	0.006890442
ACBD3	-0.142158038
ACBD4	-0.041029979
ACBD5	-0.183481964
ACBD6	-0.036189585
ACBD7	-0.077149183
ACCS	0.070594466
ACCSL	0.084037138
ACD	0.002460065
ACE	-0.018097834
ACE2	0.025171445
ACER1	-0.026195663
ACER2	0.084522649
ACER3	-0.004382776
ACHE	0.055075423
ACIN1	0.100334942
ACKR2	-0.004377699
ACKR3	0.134179165
ACKR4	0.080234079
ACLY	0.494800449
ACMSD	-0.043780019
ACN9	-0.093772325
ACO1	-0.033878286
ACO2	-0.035668148
ACOT1	0.038977503
ACOT11	-0.083098416
ACOT12	-0.014143535
ACOT13	-0.048587986
ACOT2	0.003189189
ACOT4	0.064881299
ACOT6	0.063153775
ACOT7	0.070614668
ACOT8	-0.049273313
ACOT9	-0.009754881
ACOX1	0.015055383
ACOX2	-0.091987648
ACOX3	-0.014581011
ACOXL	0.01051867
ACP1	-0.008665807
ACP2	-0.074781675
ACP5	0.069764306
ACP6	0.020669972
ACPL2	-0.002681376
ACPP	-0.011311076
ACPT	-0.026861519
ACR	0.047096208
ACRBP	-0.022581263
ACRC	-0.005816134
ACRV1	0.006861936
ACSBG1	-0.007063702
ACSBG2	-0.046906402
ACSF2	-0.033762158
ACSF3	0.114454666
ACSL1	-0.028018592
ACSL3	0.041208449
ACSL4	0.068743944
ACSL5	-0.04449887
ACSL6	0.089478831
ACSM1	0.089522519
ACSM2A	-0.009623478
ACSM2B	0.079914123
ACSM3	-0.048627614
ACSM4	0.182973274
ACSM5	0.068278206
ACSS1	0.009939523
ACSS2	0.117455055
ACSS3	0.009065642
ACTA1	-0.009082092
ACTA2	0.022390739
ACTB	-0.073920977
ACTBL2	0.027843016
ACTC1	-0.064333525
ACTG1	0.026637368
ACTG2	-0.084195398
ACTL10	0.0086614
ACTL6A	0.04322706
ACTL6B	0.016060858
ACTL7A	-0.009865101
ACTL7B	-0.01633997
ACTL8	0.016432412
ACTL9	0.01476898
ACTN1	0.062880354
ACTN2	0.003851936
ACTN3	-0.005558828
ACTN4	0.037002147
ACTR10	0.077190116
ACTR1A	0.036470249
ACTR1B	0.086260366
ACTR2	-0.124003222
ACTR3	0.004613788
ACTR3B	-0.058133524
ACTR3C	0.04104558
ACTR5	0.093361599
ACTR6	0.252978892
ACTR8	-0.252510136
ACTRT1	0.009721146
ACTRT2	0.011602975
ACTRT3	0.088332464
ACVR1	-0.038651175
ACVR1B	0.04131839
ACVR1C	-0.012743997
ACVR2A	-0.013005765
ACVR2B	0.067276952
ACVRL1	0.082817463
ACY1	-0.072169436
ACY3	-0.011816988
ACYP1	-0.021095794
ACYP2	0.048788293
ADA	-0.029687492
ADAD1	-0.014271743
ADAD2	0.000130365
ADAL	-0.076340965
ADAM10	-0.044413757
ADAM11	0.074521137
ADAM12	-0.004296694
ADAM15	-0.10710386
ADAM17	-0.00715119
ADAM18	-0.144689865
ADAM19	-0.019116871
ADAM2	-0.046871745
ADAM20	-0.002142544
ADAM21	0.012058644
ADAM22	0.107290102
ADAM23	0.009462681
ADAM28	-0.028459863
ADAM29	-0.066111566
ADAM30	0.078390625
ADAM32	-0.023618801
ADAM33	0.024307016
ADAM7	-0.03216295
ADAM8	0.049572008
ADAM9	-0.068292022
ADAMDEC1	-0.054010469
ADAMTS1	0.042978777
ADAMTS10	0.088423331
ADAMTS12	0.045483863
ADAMTS13	0.056500885
ADAMTS14	0.045421871
ADAMTS15	0.093628507
ADAMTS16	-0.021297406
ADAMTS17	-0.019642696
ADAMTS18	0.094366883
ADAMTS19	-0.04017044
ADAMTS2	0.013003029
ADAMTS20	0.030724297
ADAMTS3	0.059771576
ADAMTS4	-0.010993451
ADAMTS5	0.010679886
ADAMTS6	-0.031388115
ADAMTS7	0.082930099
ADAMTS8	0.019990064
ADAMTS9	-0.016618925
ADAMTSL1	0.100237156
ADAMTSL2	0.015243688
ADAMTSL3	-0.028295221
ADAMTSL4	-0.163015592
ADAMTSL5	0.134539892
ADAP1	0.296621604
ADAP2	0.014695883
ADAR	-0.044676395
ADARB1	0.029145268
ADARB2	-0.031683031
ADAT1	0.052859423
ADAT2	-0.186026636
ADAT3	-0.031899908
ADC	0.075737606
ADCK1	-0.017475635
ADCK2	0.027198433
ADCK3	0.043742014
ADCK4	-0.069357264
ADCK5	0.033204096
ADCY1	-0.018040831
ADCY10	-0.030732154
ADCY2	-0.049156062
ADCY3	0.016339466
ADCY4	-0.072983139
ADCY5	0.051185452
ADCY6	0.017069713
ADCY7	0.023235521
ADCY8	0.08047199
ADCY9	-0.000437772
ADCYAP1	-0.080920309
ADCYAP1R1	0.083445167
ADD1	-0.037239223
ADD2	0.083138719
ADD3	-0.049039674
ADGB	-0.200293265
ADH1A	0.009958687
ADH1B	-0.135952197
ADH1C	-0.024226015
ADH4	-0.010271844
ADH5	0.107796316
ADH6	0.06083717
ADH7	-0.04732357
ADHFE1	0.024140908
ADI1	-0.01250873
ADIG	0.031638124
ADIPOQ	-0.207955789
ADIPOR1	0.022625998
ADIPOR2	-0.079910828
ADIRF	0.064988214
ADK	-0.209997403
ADM	-0.034089698
ADM2	0.073723958
ADM5	0.034160429
ADNP	-0.252544631
ADNP2	-0.118286451
ADO	0.07579017
ADORA1	0.043979165
ADORA2A	-0.024703351
ADORA2B	0.009327683
ADORA3	-0.024686411
ADPGK	-0.09828985
ADPRH	0.000119609
ADPRHL1	-0.040057877
ADPRHL2	-0.029173039
ADPRM	0.009870023
ADRA1A	-0.095689452
ADRA1B	-0.185060545
ADRA1D	-0.01828719
ADRA2A	0.04979237
ADRA2B	0.073296612
ADRA2C	0.006129746
ADRB1	0.014835169
ADRB2	0.004726252
ADRB3	-0.10368957
ADRBK1	-0.031855686
ADRBK2	0.082078913
ADRM1	0.049147917
ADSL	0.010718898
ADSS	-0.045977151
ADSSL1	0.004515456
ADTRP	0.043493579
AEBP1	0.017810955
AEBP2	-0.066329756
AEN	-0.019886405
AES	0.06371635
AFAP1	-0.032850845
AFAP1L1	0.087023063
AFAP1L2	-0.060924715
AFF1	-0.061313198
AFF2	-0.007179036
AFF3	-0.072078875
AFF4	0.009959305
AFG3L2	-0.284839271
AFM	-0.036244131
AFMID	0.06774577
AFP	-0.023988943
AFTPH	0.019857117
AGA	0.021451687
AGAP1	-0.046060675
AGAP10	-0.037913918
AGAP11	-0.086660967
AGAP2	-0.016352447
AGAP3	0.019460215
AGAP9	-0.037913918
AGBL1	-0.065680202
AGBL2	-0.012985026
AGBL3	-0.018969483
AGBL4	0.029939637
AGBL5	-0.059415657
AGER	-0.030960283
AGFG1	-0.131247378
AGFG2	0.002869214
AGGF1	0.026372823
AGK	-0.068861398
AGL	0.055123588
AGMAT	0.030870673
AGMO	-0.026049735
AGO1	-0.115348333
AGO2	-0.098877522
AGO3	-0.055997207
AGO4	-0.094537885
AGPAT1	0.1500303
AGPAT2	-0.00436809
AGPAT3	0.091867902
AGPAT4	-0.028774381
AGPAT5	-0.024274842
AGPAT6	-0.010742188
AGPAT9	0.048646374
AGPS	-0.064150552
AGR2	-0.019445421
AGR3	-0.093229928
AGRN	-0.106639808
AGRP	-0.031473485
AGT	0.071983026
AGTPBP1	0.071951664
AGTR1	0.059490752
AGTR2	-0.202992769
AGTRAP	-0.012046759
AGXT	-0.037361837
AGXT2	0.010771338
AHCTF1	0.014679438
AHCY	-0.007445158
AHCYL1	0.092733292
AHCYL2	0.022914284
AHDC1	0.072140647
AHI1	0.008922684
AHNAK	-0.086392175
AHNAK2	-0.165219885
AHR	0.208046128
AHRR	-0.050498281
AHSA1	-0.070388349
AHSA2	-0.071589282
AHSG	-0.061803856
AHSP	-0.069537826
AICDA	0.053207066
AIDA	0.004331585
AIF1	-0.020957882
AIF1L	-0.056151722
AIFM1	0.055489819
AIFM2	-0.030399693
AIFM3	0.051613441
AIG1	-0.004821953
AIM1	0.035498948
AIM1L	0.045996525
AIM2	0.0044737
AIMP1	-0.040558697
AIMP2	0.038881755
AIP	-0.020180137
AIPL1	0.064071103
AIRE	0.008423622
AJAP1	-0.074008996
AJUBA	0.059879871
AK1	-0.023155313
AK2	0.003699617
AK3	0.088666617
AK4	0.099228844
AK5	0.021302297
AK7	-0.036707811
AK8	0.11765947
AK9	0.050103873
AKAP1	0.016725435
AKAP10	0.111728949
AKAP11	0.012044896
AKAP12	-0.121352342
AKAP13	-0.009065705
AKAP14	0.022572899
AKAP17A	-0.029875877
AKAP2	-0.002140302
AKAP3	-0.016629791
AKAP4	0.008723762
AKAP5	0.023565872
AKAP6	-0.069349056
AKAP7	0.097550289
AKAP8	0.01859214
AKAP8L	-0.018957639
AKAP9	-0.025336646
AKIP1	-0.063448807
AKIRIN1	0.077149122
AKIRIN2	0.001561252
AKNA	0.026228921
AKNAD1	-0.011233056
AKR1A1	-0.024082828
AKR1B1	-0.058212723
AKR1B10	-0.033276962
AKR1B15	0.039944688
AKR1C1	-0.005125055
AKR1C2	0.084581864
AKR1C3	0.021758092
AKR1C4	-0.007949638
AKR1D1	-0.032472676
AKR1E2	0.033257724
AKR7A2	-0.074381416
AKR7A3	0.06028891
AKT1	0.066899466
AKT1S1	-0.032991543
AKT2	-0.049252571
AKT3	-0.030659418
AKTIP	-0.016352861
ALAD	0.121335779
ALAS1	-0.011575163
ALAS2	0.021352893
ALB	0.044880175
ALCAM	0.087005156
ALDH16A1	-0.080640658
ALDH18A1	0.060818325
ALDH1A1	0.002227745
ALDH1A2	0.005811836
ALDH1A3	-0.09357944
ALDH1B1	0.059777114
ALDH1L1	-0.042920715
ALDH1L2	-0.054980113
ALDH2	-0.016955161
ALDH3A1	0.045532485
ALDH3A2	0.05917186
ALDH3B1	0.05292077
ALDH3B2	-0.053343412
ALDH4A1	-0.022236713
ALDH5A1	0.075484313
ALDH6A1	0.006153052
ALDH7A1	-0.046411927
ALDH8A1	0.007685168
ALDH9A1	0.028541214
ALDOA	0.048449503
ALDOB	-0.075105562
ALDOC	-0.007483329
ALG1	-0.015004924
ALG10	0.029615829
ALG10B	0.018695998
ALG11	0.086755677
ALG12	-0.032181336
ALG13	0.279446465
ALG14	-0.000400278
ALG1L	-0.143114506
ALG2	0.01294928
ALG3	-0.123184203
ALG5	0.035554046
ALG6	0.090053279
ALG8	0.066532382
ALG9	-0.024036407
ALK	-0.050184764
ALKBH1	0.090366315
ALKBH2	-0.012937953
ALKBH3	-0.07716208
ALKBH4	0.08676936
ALKBH5	-0.0666555
ALKBH6	0.033780006
ALKBH7	0.064657454
ALKBH8	0.221081101
ALLC	-0.119192024
ALMS1	0.072447866
ALOX12	-0.026338493
ALOX12B	0.061931813
ALOX15	-0.174278914
ALOX15B	0.045973359
ALOX5	-0.014213086
ALOX5AP	0.128320295
ALOXE3	0.059989825
ALPI	0.020379182
ALPK1	-0.021778428
ALPK2	-0.006861461
ALPK3	-0.001755277
ALPL	-0.107637842
ALPP	-0.000910732
ALPPL2	0.023145705
ALS2	0.010719806
ALS2CL	0.073863615
ALS2CR11	-0.1254941
ALS2CR12	-0.074907578
ALX1	0.020694452
ALX3	0.016024134
ALX4	0.036333482
ALYREF	-0.08127714
AMACR	0.008631241
AMBN	-0.001832875
AMBP	-0.01946251
AMBRA1	-0.417880985
AMD1	-0.027614305
AMDHD1	-0.081586948
AMDHD2	-0.042276094
AMELX	0.027539156
AMELY	-0.046448402
AMER1	-0.064471391
AMER2	-0.022709032
AMER3	-0.05608906
AMFR	0.047506851
AMH	-0.007141167
AMHR2	-0.050866523
AMICA1	-0.002574238
AMIGO1	-0.060404436
AMIGO2	-0.096253964
AMIGO3	0.133623562
AMMECR1	-0.045333273
AMMECR1L	-0.065395616
AMN	0.03052529
AMN1	-0.007365821
AMOT	-0.054139577
AMOTL1	-0.110871707
AMOTL2	0.009012568
AMPD1	0.131199499
AMPD2	0.008649862
AMPD3	-0.014115114
AMPH	0.084410796
AMT	-0.087322366
AMTN	0.060822107
AMY1B	0.017495881
AMY2A	-0.093865966
AMY2B	-0.20468931
AMZ1	-0.011709073
AMZ2	0.012434552
ANAPC1	-0.079515068
ANAPC10	-0.091113967
ANAPC11	-0.045487198
ANAPC13	-0.109378492
ANAPC15	-0.027925839
ANAPC16	-0.035121845
ANAPC2	-0.083407214
ANAPC4	-0.213264925
ANAPC5	-0.026894739
ANAPC7	-0.019633954
ANG	-0.00199941
ANGEL1	-0.010644003
ANGEL2	-0.098299371
ANGPT1	-0.007555872
ANGPT2	-0.052665909
ANGPT4	-0.037814179
ANGPTL1	0.063834929
ANGPTL2	-0.191878613
ANGPTL3	0.009417694
ANGPTL4	-0.110358032
ANGPTL5	0.066068597
ANGPTL6	0.04282374
ANGPTL7	-0.03473305
ANHX	0.009806932
ANK1	0.00976079
ANK2	0.040456231
ANK3	-0.080654044
ANKAR	0.008388312
ANKDD1A	0.070211942
ANKDD1B	-0.0764679
ANKEF1	-0.026568968
ANKFN1	-0.263936717
ANKFY1	0.039467545
ANKH	-0.053079292
ANKHD1	0.070389435
ANKHD1-EIF4EBP3	0.070389435
ANKIB1	-0.059303305
ANKK1	-0.021266107
ANKLE1	0.013142536
ANKLE2	0.060220086
ANKMY1	0.001514484
ANKMY2	-0.174058775
ANKRA2	-0.011806881
ANKRD1	-0.000232859
ANKRD10	0.089223832
ANKRD11	-0.029201408
ANKRD12	-0.105007197
ANKRD13A	0.019718001
ANKRD13B	0.113595718
ANKRD13C	0.025287497
ANKRD13D	0.06669569
ANKRD16	0.10910105
ANKRD17	0.026605557
ANKRD18A	-0.065817629
ANKRD18B	0.078710116
ANKRD2	-0.016877809
ANKRD22	0.027820603
ANKRD23	0.088890833
ANKRD24	-0.031415266
ANKRD26	-0.059082518
ANKRD27	-0.011358799
ANKRD28	-0.038234368
ANKRD29	0.113810293
ANKRD30A	-0.005820409
ANKRD30B	-0.101323201
ANKRD31	0.013386886
ANKRD32	-0.014972078
ANKRD33	-0.013475355
ANKRD33B	0.038248006
ANKRD34A	0.139173305
ANKRD34B	0.059537284
ANKRD34C	-0.063157398
ANKRD35	0.057345268
ANKRD36	0.085027753
ANKRD36C	-0.047227979
ANKRD37	-0.018515966
ANKRD39	-0.019825208
ANKRD40	-0.022036684
ANKRD42	0.004625851
ANKRD44	0.083896617
ANKRD45	-0.086764416
ANKRD46	0.03032367
ANKRD49	-0.068573248
ANKRD50	-0.155588047
ANKRD52	0.19305768
ANKRD53	0.105298568
ANKRD54	0.058044443
ANKRD55	0.011385287
ANKRD6	-0.033342845
ANKRD60	0.112181763
ANKRD61	-0.04098933
ANKRD62	0.032202908
ANKRD63	0.010222308
ANKRD65	-0.074786831
ANKRD66	0.105853565
ANKRD7	0.080711616
ANKRD9	-0.060088138
ANKS1A	-0.163367385
ANKS1B	-0.00207724
ANKS3	0.001982385
ANKS4B	-0.059490351
ANKS6	-0.10849872
ANKUB1	-0.030546465
ANKZF1	0.063732714
ANLN	-0.057140602
ANO1	0.038860095
ANO10	-1.84E-05
ANO2	0.102800821
ANO3	-0.009304786
ANO4	0.021366727
ANO5	0.023547696
ANO6	-0.021208297
ANO7	-0.019091204
ANO8	-0.046352821
ANO9	0.087512592
ANP32A	0.056663274
ANP32B	0.04843326
ANP32D	-0.12370607
ANP32E	0.02365983
ANPEP	-0.030950009
ANTXR1	0.111282836
ANTXR2	-0.024184333
ANXA1	-0.021721212
ANXA10	0.034815596
ANXA11	0.068450861
ANXA13	0.06097076
ANXA2	0.015689847
ANXA2R	-0.088935527
ANXA3	-0.032452663
ANXA4	-0.045980233
ANXA5	0.0049956
ANXA6	0.034150851
ANXA7	-0.067574722
ANXA8	-0.047890166
ANXA8L1	-0.084323388
ANXA9	-0.069709909
AOAH	0.031704736
AOC1	-0.092349287
AOC2	0.001505204
AOC3	-0.028744977
AOX1	-0.029095083
AP1AR	0.005492692
AP1B1	-0.039067325
AP1G1	-0.015466284
AP1G2	-0.013568915
AP1M1	-0.021005542
AP1M2	-0.049366424
AP1S1	0.025433685
AP1S2	0.006281483
AP1S3	-0.063224796
AP2A1	-0.137844414
AP2A2	0.030563006
AP2B1	-0.019139432
AP2M1	0.046023197
AP2S1	0.016778094
AP3B1	0.00039302
AP3B2	-0.122059118
AP3D1	-0.057571441
AP3M1	0.111848181
AP3M2	-0.00352472
AP3S1	0.076341588
AP3S2	-0.049517163
AP4B1	-0.07069905
AP4E1	0.045037193
AP4M1	-0.049634866
AP4S1	0.128853773
AP5B1	0.014503485
AP5M1	-0.053550843
AP5S1	-0.162769584
AP5Z1	0.020129788
APAF1	-0.031073873
APBA1	-0.024196775
APBA2	-0.01944495
APBA3	-0.039529477
APBB1	0.043587418
APBB1IP	-0.051247603
APBB2	0.025819879
APBB3	0.030642777
APC	-0.037358442
APC2	0.055469349
APCDD1	0.005657974
APCDD1L	0.015076551
APCS	-0.209083475
APEH	-0.017633633
APEX1	0.017379603
APEX2	-0.006023464
APH1A	-0.019383336
APH1B	0.020178945
API5	-0.323560678
APIP	-0.070155982
APITD1	-0.004597969
APITD1-CORT	-0.004597969
APLF	-0.028071114
APLN	0.014836752
APLNR	0.029496338
APLP1	-0.093524285
APLP2	-0.121783646
APMAP	0.031641578
APOA1	0.006868333
APOA1BP	-0.086800707
APOA2	-0.080855312
APOA4	0.003953762
APOA5	-0.01844306
APOB	0.041913837
APOBEC1	-0.015357574
APOBEC2	-0.010314438
APOBEC3A	-0.017658182
APOBEC3A_B	-0.017658182
APOBEC3B	-0.041194932
APOBEC3C	0.004579044
APOBEC3D	0.004579044
APOBEC3F	0.002755339
APOBEC3G	-0.025100592
APOBEC3H	0.026795011
APOBEC4	-0.029643208
APOBR	0.071060827
APOC1	-0.016063409
APOC2	0.010919698
APOC3	0.019082252
APOC4	-0.020010963
APOD	0.058231085
APOE	0.013324684
APOF	-0.086881581
APOH	-0.108463812
APOL1	-0.025165004
APOL2	0.0250627
APOL3	0.038877894
APOL4	-0.020539342
APOL5	-0.032810563
APOL6	-0.093402625
APOLD1	0.066924217
APOM	-0.070142899
APOO	0.044507361
APOOL	0.048800829
APOPT1	0.035029928
APP	0.029220601
APPBP2	-0.025599114
APPL1	0.049553783
APPL2	-0.019023747
APRT	-0.025717027
APTX	0.00653445
AQP1	0.125504113
AQP10	0.076609049
AQP11	0.011744786
AQP12A	-0.024715185
AQP12B	0.033522671
AQP2	0.039969068
AQP3	-0.095060479
AQP4	-0.023092733
AQP5	-0.064591347
AQP6	0.006112301
AQP7	-0.030493413
AQP8	-0.023058881
AQP9	-0.017258354
AQPEP	-0.015305617
AQR	0.118579696
AR	-0.086100136
ARAF	-0.106592264
ARAP1	-0.05016726
ARAP2	-0.064504806
ARAP3	0.039135374
ARC	0.04362426
ARCN1	
AREG	0.029486486
AREL1	-0.047312249
ARF1	0.037835089
ARF3	-0.013576818
ARF4	-0.090418441
ARF5	0.077630758
ARF6	-0.114799154
ARFGAP1	-0.025047777
ARFGAP2	-0.083396534
ARFGAP3	0.027399372
ARFGEF1	-0.102304459
ARFGEF2	0.037039709
ARFIP1	-0.041719675
ARFIP2	-0.021453514
ARFRP1	0.058710081
ARG1	-0.014854017
ARG2	-0.058281904
ARGFX	-0.065619407
ARGLU1	-0.530101427
ARHGAP1	-0.014247003
ARHGAP10	-0.035423364
ARHGAP11A	0.035884105
ARHGAP11B	0.055762556
ARHGAP12	0.034707563
ARHGAP15	-0.086362395
ARHGAP17	-0.018699272
ARHGAP18	-0.051368857
ARHGAP19	0.020693517
ARHGAP20	0.024304463
ARHGAP21	-0.0072303
ARHGAP22	-0.111185299
ARHGAP23	0.020162076
ARHGAP24	0.073934542
ARHGAP25	-0.020368744
ARHGAP26	-0.112277242
ARHGAP27	-0.008842433
ARHGAP28	-0.031213154
ARHGAP29	0.085193305
ARHGAP30	-0.213736978
ARHGAP31	0.001561339
ARHGAP32	0.014916439
ARHGAP33	0.003203114
ARHGAP35	0.004624137
ARHGAP36	-0.101939882
ARHGAP39	0.043744161
ARHGAP4	-0.025088149
ARHGAP40	-0.064645743
ARHGAP42	0.022155022
ARHGAP44	-0.013756694
ARHGAP5	-0.030660971
ARHGAP6	-0.03327783
ARHGAP8	-0.036735947
ARHGAP9	-0.092287441
ARHGDIA	0.003711028
ARHGDIB	-0.084550947
ARHGDIG	-0.00465492
ARHGEF1	-0.181098391
ARHGEF10	0.147472571
ARHGEF10L	-0.02131911
ARHGEF11	0.037518262
ARHGEF12	0.077741992
ARHGEF15	-0.054693257
ARHGEF16	0.010458493
ARHGEF17	0.059952499
ARHGEF18	-0.043014465
ARHGEF19	-0.051952279
ARHGEF2	-0.03002404
ARHGEF25	-0.037064685
ARHGEF26	-0.028412197
ARHGEF28	-0.076345421
ARHGEF3	0.059057757
ARHGEF33	0.009177622
ARHGEF35	-0.127710764
ARHGEF37	-0.10266598
ARHGEF38	-0.065775194
ARHGEF39	-0.101637639
ARHGEF4	-0.023295726
ARHGEF40	-0.041866138
ARHGEF5	0.082243397
ARHGEF6	0.268832086
ARHGEF7	0.052389376
ARHGEF9	0.080482397
ARID1A	0.070238935
ARID1B	0.060311199
ARID2	0.114605269
ARID3A	0.078829304
ARID3B	-0.058131905
ARID3C	0.05528066
ARID4A	-0.252435716
ARID4B	0.110872827
ARID5A	0.07352727
ARID5B	-0.008332625
ARIH1	-0.237692607
ARIH2	-0.076414308
ARIH2OS	-0.067841937
ARL1	0.354843214
ARL10	-0.014152862
ARL11	-0.051441216
ARL13A	0.029759181
ARL13B	-0.004830495
ARL14	-0.069079878
ARL14EP	0.048912389
ARL14EPL	-0.048516956
ARL15	-0.064761075
ARL16	0.008303703
ARL17A	-0.000495489
ARL17B	0.01214148
ARL2	0.247998344
ARL2BP	0.074959132
ARL3	0.048831062
ARL4A	-0.060657331
ARL4C	-0.054922852
ARL4D	-0.010577459
ARL5A	0.068503837
ARL5B	0.032978707
ARL5C	-0.001604358
ARL6	0.010639565
ARL6IP1	0.042926981
ARL6IP4	-0.001543527
ARL6IP5	0.06711487
ARL6IP6	0.016429587
ARL8A	-0.013834264
ARL8B	0.026580227
ARL9	0.058068385
ARMC1	-0.030233461
ARMC10	-0.072218894
ARMC12	-0.056196464
ARMC2	0.061088369
ARMC3	0.037244595
ARMC4	-0.058593279
ARMC5	0.00794635
ARMC6	-0.138734161
ARMC7	0.036191264
ARMC8	0.053227643
ARMC9	0.04604514
ARMCX1	0.031515594
ARMCX2	0.022147711
ARMCX3	-0.124979158
ARMCX4	0.013380275
ARMCX5	0.012557462
ARMCX5-GPRASP2	0.012557462
ARMCX6	0.04437771
ARMS2	0.085998927
ARNT	0.075882566
ARNT2	-0.027633131
ARNTL	-0.048886068
ARNTL2	0.086065792
ARPC1A	-0.02302796
ARPC1B	0.050111884
ARPC2	-0.135260462
ARPC3	-0.155283352
ARPC4	-0.13767607
ARPC4-TTLL3	-0.066169991
ARPC5	-0.110173541
ARPC5L	-0.049535919
ARPP19	-0.045924717
ARPP21	-0.053029037
ARR3	0.006277195
ARRB1	-0.070364676
ARRB2	-0.007379757
ARRDC1	-0.085100314
ARRDC2	-0.093460604
ARRDC3	-0.095549857
ARRDC4	-0.051802334
ARRDC5	0.070422494
ARSA	0.11222507
ARSB	-0.021274085
ARSD	0.037699181
ARSE	-0.021796527
ARSF	-0.014008189
ARSG	-0.016024728
ARSH	-0.041194443
ARSI	-0.007688299
ARSJ	-0.02241367
ARSK	-0.045121816
ART1	0.006157859
ART3	-0.075925576
ART4	-0.04761023
ART5	-0.013389639
ARTN	-0.088487241
ARV1	-0.034565293
ARVCF	0.026982854
ARX	0.034074196
AS3MT	-0.086409531
ASAH1	0.095971361
ASAH2	0.027584631
ASAH2B	-0.079314859
ASAP1	0.000344389
ASAP2	0.010408286
ASAP3	0.064021983
ASB1	-0.076350421
ASB10	0.066596145
ASB11	-0.051524198
ASB12	-0.133026704
ASB13	-0.012815724
ASB14	0.07017083
ASB15	-0.046601446
ASB16	-0.014131555
ASB17	0.073438806
ASB18	-0.009330994
ASB2	0.010306115
ASB3	-0.017924805
ASB4	0.019306327
ASB5	-0.03652046
ASB6	0.021616015
ASB7	-0.018915942
ASB8	-0.002007178
ASB9	0.043971662
ASCC1	0.004610062
ASCC2	0.101880842
ASCC3	0.196043071
ASCL1	-0.034631185
ASCL2	0.082363813
ASCL3	0.013275897
ASCL4	0.06632929
ASCL5	-0.008646508
ASF1A	-0.019569879
ASF1B	0.164420997
ASGR1	-0.004003608
ASGR2	0.040975792
ASH1L	0.05643442
ASH2L	-0.014337752
ASIC1	0.088336878
ASIC2	-0.022754247
ASIC3	-0.033712647
ASIC4	-0.000963398
ASIC5	0.009631323
ASIP	-0.042862271
ASL	0.005392215
