s23.METTL3.input	s24.METTL3.input	s23.METTL3.m6A	s24.METTL3.m6A
ENSG00000005339.14_peak	1947.57487097842	1664.77288155077	3261.89749430027	2670.34647754389
ENSG00000005339.14_peak_2	645.384048154138	472.560762295487	344.17544122306	359.642623238235
ENSG00000005339.14_peak_3	601.596929842795	605.371956927552	249.77969379958	235.722284578974
ENSG00000005379.15_peak	81.8628733646841	86.4817081325074	318.925549936944	180.603143408766
ENSG00000005483.20_peak	885.261304990189	954.387421890885	3301.13194076023	2384.97787432225
ENSG00000005700.14_peak	249.396195599386	135.899827065369	165.483902890546	41.4370848513618
ENSG00000005801.16_peak	11.4227265160024	21.6204270331269	0	59.4192160132736
ENSG00000005801.16_peak_2	59.0174203326793	30.8863243330384	33.7960083368016	33.6187669548785
ENSG00000005810.17_peak	20.9416652793378	12.3545297332153	0	6.25465431718669
ENSG00000005810.17_peak_2	152.303020213366	126.633929765457	270.368066694413	140.338806241876
ENSG00000005812.10_peak	295.087101663396	265.62238926413	848.396347213503	714.59425573858
ENSG00000005812.10_peak_2	36.1719673006744	49.4181189328614	45.4498043150091	60.2010478029219
ENSG00000005844.17_peak	4588.12848392764	4009.04489842838	3592.08838034948	2620.70015890122
ENSG00000005844.17_peak_2	1941.86350772041	1964.37022758124	517.817001298351	192.721536148315
ENSG00000005884.17_peak	123.74620392336	105.01350273233	229.968240636627	440.562213466838
ENSG00000005889.15_peak	205.609077288044	250.179227097611	101.776484876345	53.9463934857352
ENSG00000005889.15_peak_2	199.897714030043	169.874783831711	581.135959446612	620.383525085955
ENSG00000005889.15_peak_3	49.4984815693439	58.6840162327729	67.203556807663	16.4184675826151
ENSG00000006062.14_peak	62.8249958380134	52.5067513661652	0	16.8093834774392
ENSG00000006062.14_peak_2	108.515901902023	52.5067513661652	96.7265066191219	114.538357183481
ENSG00000006194.9_peak	220.83937930938	129.722562198761	430.801991327736	360.815370922707
ENSG00000006194.9_peak_2	66.6325713433475	74.1271783992921	100.611105278524	52.7736458012627
ENSG00000006194.9_peak_3	178.956048750705	197.672475731446	187.62611524914	217.740153417062
ENSG00000006194.9_peak_4	7.61515101066829	3.08863243330384	13.9845551738489	26.1913649532193
ENSG00000006194.9_peak_5	62.8249958380134	43.2408540662537	1.94229932970124	12.1183927395492
ENSG00000006432.15_peak	53.306057074678	43.2408540662537	31.8537090071004	216.567405732589
ENSG00000006459.10_peak	375.046187275413	339.749567663422	378.359909425802	300.614323119785
ENSG00000006555.10_peak	47.5946938166768	64.8612810993806	55.5497608294555	219.303816996358
ENSG00000006634.7_peak	47.5946938166768	18.531794599823	11.6537959782075	78.1831789648337
ENSG00000006634.7_peak_2	28.5568162900061	30.8863243330384	26.0268110179966	9.38198147578004
ENSG00000006712.14_peak	230.358318072716	256.356491964218	42.3421253874871	194.676115622436
ENSG00000006744.18_peak	316.028766942734	284.154183863953	97.8918862169426	296.31424827672
ENSG00000006831.9_peak	112.323477407357	98.8362378657228	205.106809216451	118.838432026547
ENSG00000007129.17_peak	354.104521996076	481.826659595398	334.852404440494	223.2129759446
ENSG00000007129.17_peak_2	76.1515101066829	80.3044432658997	63.3189581482605	18.7639629515601
ENSG00000007202.14_peak	217.031803804046	247.090594664307	196.949152031706	367.070025239894
ENSG00000007376.7_peak	302.702252674065	342.838200096726	599.393573145803	540.636682541825
ENSG00000007376.7_peak_2	68.5363590960146	52.5067513661652	15.9268545035502	1.56366357929667
ENSG00000007516.13_peak	199.897714030043	228.558800064484	301.833315835573	325.632940388532
ENSG00000007520.3_peak	554.002236026118	509.624351495133	529.859257142499	573.473617707055
ENSG00000007545.15_peak	112.323477407357	101.924870299027	117.314879513955	120.793011500668
ENSG00000007545.15_peak_2	89.4780243753524	114.279400032242	224.141342647523	201.321685834447
ENSG00000007944.14_peak	49.4984815693439	37.063589199646	53.9959213656945	96.5562260215696
ENSG00000007968.6_peak	38.0757550533415	67.9499135326844	79.6342725177509	94.9925624422729
ENSG00000008083.13_peak	300.798464921397	274.888286564041	238.514357687313	176.3030685657
ENSG00000008083.13_peak_2	310.317403684733	237.824697364395	63.7074180142007	93.4288988629762
ENSG00000008083.13_peak_3	443.582546371428	349.015464963333	221.033663720001	153.629946665898
ENSG00000008300.16_peak	1.90378775266707	15.4431621665192	14.7614749057294	0
ENSG00000008300.16_peak_2	13.3265142686695	0	12.8191755760282	46.1280755892519
ENSG00000008513.14_peak	784.360554098834	803.044432658997	1162.27191889322	1043.74543918053
ENSG00000008513.14_peak_2	258.915134362722	194.583843298142	168.203121952128	361.98811860718
ENSG00000008513.14_peak_3	287.471950652728	250.179227097611	136.349412945027	102.810880338756
ENSG00000008513.14_peak_4	207.512865040711	200.761108164749	64.8727976120215	49.6463186426694
ENSG00000008710.19_peak	38.0757550533415	52.5067513661652	11.2653361122672	274.81387406139
ENSG00000008710.19_peak_2	39.9795428060085	30.8863243330384	71.865075198946	33.6187669548785
ENSG00000008710.19_peak_3	66.6325713433475	61.7726486660767	95.9495868872414	158.320937403788
ENSG00000008710.19_peak_4	95.1893876333536	98.8362378657228	393.509844197472	272.077462797621
ENSG00000008853.16_peak	64.7287835906805	71.0385459659882	62.1535785504398	10.9456450550767
ENSG00000008952.16_peak	989.969631386878	1133.52810302251	3991.03666267011	4674.96318620223
ENSG00000009413.15_peak	81.8628733646841	105.01350273233	99.8341855466439	74.274020016592
ENSG00000009413.15_peak_2	142.78408145003	145.16572436528	290.956439589246	224.776639523897
ENSG00000009694.13_peak	22.8454530320049	6.17726486660767	12.0422558441477	26.9731967428676
ENSG00000009954.10_peak	186.571199761373	132.811194632065	22.5306722245344	3.51824305341752
ENSG00000009954.10_peak_2	197.993926277376	148.254356798584	62.54203841638	35.9642623238235
ENSG00000009954.10_peak_3	220.83937930938	216.204270331269	68.757396271424	141.511553926349
ENSG00000010072.15_peak	102.804538644022	95.7476054324189	159.657004901442	33.2278510600543
ENSG00000010165.19_peak	135.168930439362	145.16572436528	211.322167071495	144.247965190118
ENSG00000010292.12_peak	15.2303020213366	9.26589729991151	0.776919731880497	0
ENSG00000010310.8_peak	60.9212080853463	24.7090594664307	36.1267675324431	91.8652352836796
ENSG00000010318.20_peak	79.959085612017	55.595383799469	60.2112792207385	48.0826550633727
ENSG00000010322.15_peak	41.8833305586756	43.2408540662537	0	24.6277013739226
ENSG00000010322.15_peak_2	331.259068964071	401.522216329499	155.77240624204	23.8458695842743
ENSG00000010404.17_peak	123.74620392336	265.62238926413	41.5652056556066	187.639629515601
ENSG00000010539.11_peak	72.3439346013487	40.1522216329499	120.811018307417	125.484002238558
ENSG00000010810.17_peak	791.975705109502	667.144605593629	397.394442856874	497.245018216342
ENSG00000010818.9_peak	460.716636145432	478.738027162095	2494.30079920234	2630.86397216665
ENSG00000010818.9_peak_2	296.990889416063	284.154183863953	771.092833891393	742.349284271096
ENSG00000010818.9_peak_3	228.454530320049	182.229313564926	265.70654830313	313.514547648983
ENSG00000011007.12_peak	131.361354934028	114.279400032242	82.7419514452729	132.129572450569
ENSG00000011007.12_peak_2	203.705289535377	240.913329797699	57.4920601591568	41.4370848513618
ENSG00000011114.14_peak	87.5742366226853	95.7476054324189	354.275397737507	309.605388700741
ENSG00000011132.11_peak	685.363590960146	577.574265027817	571.036002932165	382.315745138037
ENSG00000011376.10_peak	62.8249958380134	71.0385459659882	199.279911227347	372.933763662257
ENSG00000011454.16_peak	34.2681795480073	55.595383799469	30.2998695433394	15.6366357929667
ENSG00000011523.13_peak	462.620423898099	361.369994696549	519.759300628052	448.380531363321
ENSG00000011523.13_peak_2	98.9969631386878	80.3044432658997	49.3344029744116	34.0096828497026
ENSG00000011590.13_peak	97.0931753860207	120.45666489885	69.9227758692447	103.20179623358
ENSG00000011590.13_peak_2	17.1340897740037	6.17726486660767	97.8918862169426	61.3737954873944
ENSG00000012211.12_peak	78.05529785935	83.3930756992036	225.306722245344	141.902469821173
ENSG00000012232.8_peak	104.708326396689	64.8612810993806	156.54932597392	240.022359422039
ENSG00000012822.15_peak	43.7871183113427	46.3294864995575	41.5652056556066	7.81831789648337
ENSG00000012822.15_peak_2	215.128016051379	293.420081163864	68.3689364054837	114.929273078305
ENSG00000013288.8_peak	264.626497620723	203.849740598053	134.407113615326	240.804191211688
ENSG00000013392.7_peak	74.2477223540158	12.3545297332153	95.9495868872414	129.784077081624
ENSG00000013523.9_peak	15.2303020213366	12.3545297332153	0	56.6828047495044
ENSG00000013619.13_peak	7.61515101066829	6.17726486660767	0	7.03648610683503
ENSG00000013810.18_peak	1163.21431687958	1232.36434088823	982.026541096948	1324.03213576946
ENSG00000014216.15_peak	786.264341851501	837.01938942534	422.64433414299	223.994807734248
ENSG00000014824.13_peak	57.1136325800122	55.595383799469	49.3344029744116	24.6277013739226
ENSG00000015133.18_peak	1180.34840665359	1093.37588138956	1178.19877339677	1195.02989047748
ENSG00000015133.18_peak_2	1374.53475742563	1485.63220041915	793.623506115928	546.109505069363
ENSG00000015133.18_peak_3	666.325713433475	648.612810993806	222.587503183762	433.525727360003
ENSG00000015532.9_peak	154.206807966033	101.924870299027	350.779258944044	413.58901672397
ENSG00000015676.17_peak	190.378775266707	237.824697364395	680.193225261375	515.227149378254
ENSG00000016864.18_peak	68.5363590960146	27.7976918997345	32.2421688730406	10.9456450550767
ENSG00000017260.19_peak	5.71136325800122	6.17726486660767	1.16537959782075	21.1094583205051
ENSG00000017797.12_peak	102.804538644022	108.102135165634	16.3153143694904	27.3641126376918
ENSG00000019995.6_peak	317.932554695401	293.420081163864	306.106374360916	505.063336112826
ENSG00000019995.6_peak_2	209.416652793378	231.647432497788	24.8614314201759	64.892038540812
ENSG00000020129.15_peak	15.2303020213366	24.7090594664307	2.71921906158174	44.9553279047794
ENSG00000020256.19_peak	11.4227265160024	12.3545297332153	84.2957909090339	15.2457198981426
ENSG00000020256.19_peak_2	121.842416170693	126.633929765457	384.186807414906	219.694732891183
ENSG00000020633.18_peak	574.943901305456	608.460589360856	461.101860871075	341.660492076323
ENSG00000020633.18_peak_2	506.407542209441	518.890248795044	231.522080100388	150.502619507305
ENSG00000022567.9_peak	91.3818121280195	135.899827065369	180.245377796275	232.59495742038
ENSG00000022567.9_peak_2	28.5568162900061	61.7726486660767	144.118610263832	98.9017213905146
ENSG00000022976.15_peak	20.9416652793378	33.9749567663422	6.60381772098422	21.5003742153293
ENSG00000022976.15_peak_2	9.51893876333536	6.17726486660767	0	0.781831789648337
ENSG00000022976.15_peak_3	133.265142686695	148.254356798584	292.898738918947	467.144494314881
ENSG00000023041.11_peak	13.3265142686695	33.9749567663422	41.5652056556066	77.4013471751853
ENSG00000023287.12_peak	28.5568162900061	12.3545297332153	69.5343160033045	44.5644120099552
ENSG00000023287.12_peak_2	62.8249958380134	27.7976918997345	31.4652491411601	93.8198147578004
ENSG00000023445.13_peak	397.891640307418	367.547259563157	235.406678759791	229.076714366963
ENSG00000023445.13_peak_2	76.1515101066829	83.3930756992036	41.9536655215468	67.6284498045811
ENSG00000023892.10_peak	496.888603446106	382.990421729676	37.2921471302638	27.755028532516
ENSG00000023902.13_peak	866.223427463518	870.994346191682	1371.26332676908	1392.83333325851
ENSG00000024048.10_peak	112.323477407357	86.4817081325074	102.553404608226	55.1191411702077
ENSG00000025293.16_peak	59.0174203326793	52.5067513661652	21.3652926267137	15.6366357929667
ENSG00000025293.16_peak_2	60.9212080853463	9.26589729991151	34.5729280686821	23.0640377946259
ENSG00000025293.16_peak_3	177.052260998038	132.811194632065	905.111487640779	588.719337605198
ENSG00000025434.18_peak	24.7492407846719	6.17726486660767	19.4229932970124	10.9456450550767
ENSG00000025708.13_peak	108.515901902023	228.558800064484	35.7383076665029	80.9195902286029
ENSG00000025708.13_peak_2	45.6909060640097	86.4817081325074	52.0536220359933	53.5554775909111
ENSG00000025708.13_peak_3	340.778007727406	537.422043394868	147.226289191354	207.967256046458
ENSG00000025800.13_peak	197.993926277376	200.761108164749	321.256309132585	175.912152670876
ENSG00000026025.15_peak	1509.70368786499	1649.32971938425	530.636176874379	619.210777401483
ENSG00000026036.22_peak	5.71136325800122	6.17726486660767	6.99227758692447	58.6373842236253
ENSG00000026103.21_peak	13.3265142686695	30.8863243330384	7.76919731880497	87.9560763354379
ENSG00000026508.18_peak	1698.17867537903	1346.64374092047	179.856917930335	156.757273824492
ENSG00000026950.16_peak	441.678758618761	370.63589199646	584.632098240074	786.131864491403
ENSG00000027075.14_peak	894.780243753524	741.271783992921	546.174571511989	347.91514639351
ENSG00000027847.13_peak	26.653028537339	46.3294864995575	4.27305852534273	32.0551033755818
ENSG00000028137.18_peak	637.768897143469	901.88067052472	1102.83755940437	1589.46402835507
ENSG00000028137.18_peak_2	283.664375147394	481.826659595398	83.1304113112132	222.822060049776
ENSG00000028203.17_peak	230.358318072716	176.052048698319	748.950621532799	569.564458758813
ENSG00000028277.21_peak	319.836342448068	336.660935230118	255.218131922743	220.085648786007
ENSG00000028277.21_peak_2	167.533322234702	135.899827065369	289.014140259545	388.179483560399
ENSG00000028277.21_peak_3	142.78408145003	197.672475731446	187.62611524914	114.929273078305
ENSG00000029363.16_peak	85.6704488700183	98.8362378657228	27.1921906158174	50.8190663271419
ENSG00000029364.11_peak	188.47498751404	123.545297332153	60.2112792207385	109.847366445591
ENSG00000029534.20_peak	66.6325713433475	40.1522216329499	3.10767892752199	16.8093834774392
ENSG00000029725.16_peak	239.877256836051	172.963416265015	132.853274151565	345.178735129741
ENSG00000029725.16_peak_2	352.200734243408	345.92683253003	710.881554670655	351.824305341752
ENSG00000029725.16_peak_3	38.0757550533415	18.531794599823	33.7960083368016	86.3924127561412
ENSG00000030066.13_peak	142.78408145003	142.077091931976	51.665162170053	34.0096828497026
ENSG00000030419.16_peak	5.71136325800122	3.08863243330384	1.16537959782075	23.4549536894501
ENSG00000031003.10_peak	144.687869202697	145.16572436528	95.5611270213011	78.965010754482
ENSG00000031081.10_peak	34.2681795480073	15.4431621665192	95.9495868872414	23.8458695842743
ENSG00000031698.12_peak	218.935591556713	142.077091931976	135.184033347206	66.4557021201086
ENSG00000031698.12_peak_2	26.653028537339	40.1522216329499	120.422558441477	79.3559266493062
ENSG00000031823.14_peak	34.2681795480073	30.8863243330384	215.206765730898	136.820563188459
ENSG00000032219.18_peak	47.5946938166768	18.531794599823	43.5075049853078	0
ENSG00000033030.13_peak	213.224228298712	234.736064931092	137.126332676908	322.896529124763
ENSG00000033100.16_peak	245.588620094052	200.761108164749	149.168588521055	150.111703612481
ENSG00000033100.16_peak_2	519.734056478111	543.599308261475	1218.9870593205	913.961362098906
ENSG00000033170.16_peak	72.3439346013487	74.1271783992921	18.2576136991917	23.0640377946259
ENSG00000033170.16_peak_2	36.1719673006744	61.7726486660767	65.649717343902	81.310506123427
ENSG00000033170.16_peak_3	578.75147681079	420.054010929322	950.172832089848	624.292684034197
ENSG00000033170.16_peak_4	245.588620094052	126.633929765457	37.2921471302638	22.6731218998018
ENSG00000033178.12_peak	22.8454530320049	15.4431621665192	26.0268110179966	34.4005987445268
ENSG00000033327.12_peak	45.6909060640097	86.4817081325074	80.0227323836912	15.2457198981426
ENSG00000033800.13_peak	199.897714030043	160.608886531799	200.833750691108	150.111703612481
ENSG00000034677.12_peak	108.515901902023	108.102135165634	142.176310934131	118.447516131723
ENSG00000034677.12_peak_2	49.4984815693439	61.7726486660767	67.9804765395435	66.8466180149328
ENSG00000034677.12_peak_3	304.606040426732	237.824697364395	263.764248973429	253.704415740885
ENSG00000035403.17_peak	13.3265142686695	24.7090594664307	6.99227758692447	0
ENSG00000035928.15_peak	39.9795428060085	46.3294864995575	14.3730150397892	15.6366357929667
ENSG00000036549.12_peak	62.8249958380134	52.5067513661652	116.926419648015	179.039479829469
ENSG00000036549.12_peak_2	112.323477407357	169.874783831711	15.5383946376099	17.2002993722634
ENSG00000037474.14_peak	93.2855998806865	27.7976918997345	24.8614314201759	10.9456450550767
ENSG00000037637.10_peak	125.649991676027	129.722562198761	374.86377063234	385.052156401806
ENSG00000037749.11_peak	194.186350772041	163.697518965103	464.986459530477	234.158620999677
ENSG00000038219.12_peak	394.084064802084	355.192729829941	100.611105278524	219.694732891183
ENSG00000038219.12_peak_2	38.0757550533415	24.7090594664307	94.7842072894206	62.1556272770428
ENSG00000038219.12_peak_3	287.471950652728	234.736064931092	303.387155299334	262.695481321841
ENSG00000038219.12_peak_4	100.900750891355	126.633929765457	74.1958343945875	46.1280755892519
ENSG00000038532.15_peak	24.7492407846719	55.595383799469	68.757396271424	0
ENSG00000038532.15_peak_2	121.842416170693	80.3044432658997	47.3921036447103	62.5465431718669
ENSG00000038532.15_peak_3	70.4401468486817	30.8863243330384	91.2880684959584	79.3559266493062
ENSG00000038532.15_peak_4	228.454530320049	311.951875763687	443.621166903764	384.270324612157
ENSG00000040199.18_peak	17.1340897740037	21.6204270331269	24.8614314201759	30.100523901461
ENSG00000040487.12_peak	43.7871183113427	18.531794599823	88.5688494343766	17.2002993722634
ENSG00000040531.14_peak	3.80757550533415	3.08863243330384	0	0
ENSG00000040633.12_peak	1184.15598215892	1059.40092462322	1846.349742814	1501.50795201963
ENSG00000040633.12_peak_2	104.708326396689	145.16572436528	100.999565144465	155.975442034843
ENSG00000040933.15_peak	26.653028537339	52.5067513661652	30.6883294092796	48.4735709581969
ENSG00000041802.10_peak	19.0378775266707	52.5067513661652	63.3189581482605	47.3008232737244
ENSG00000041988.15_peak	159.918171224034	145.16572436528	212.876006535256	223.603891839424
ENSG00000042088.13_peak	192.282563019374	179.140681131623	164.318523292725	243.540602475457
ENSG00000043093.13_peak	19.0378775266707	24.7090594664307	18.6460735651319	3.90915894824168
ENSG00000043143.20_peak	1780.04154874371	1862.44535728221	3587.03840209225	2605.45443900308
ENSG00000043143.20_peak_2	837.666611173512	732.005886693009	382.244508085204	221.649312365303
ENSG00000043143.20_peak_3	230.358318072716	194.583843298142	260.268110179966	232.985873315204
ENSG00000043462.11_peak	569.232538047455	580.662897461121	128.580215626222	182.948638777711
ENSG00000044090.8_peak	114.227265160024	77.2158108325959	56.7151404272763	59.8101319080978
ENSG00000047188.15_peak	28.5568162900061	21.6204270331269	15.5383946376099	1.95457947412084
ENSG00000047346.12_peak	74.2477223540158	61.7726486660767	110.711061792971	101.638132654284
ENSG00000047346.12_peak_2	104.708326396689	105.01350273233	120.811018307417	146.984376453887
ENSG00000047365.11_peak	142.78408145003	80.3044432658997	132.076354419684	113.756525393833
ENSG00000047578.12_peak	5.71136325800122	9.26589729991151	0	24.2367854790984
ENSG00000047578.12_peak_2	20.9416652793378	67.9499135326844	0	43.3916643254827
ENSG00000047644.18_peak	135.168930439362	145.16572436528	102.164944742285	102.810880338756
ENSG00000047849.21_peak	384.565126038749	352.104097396637	137.903252408788	53.5554775909111
ENSG00000048140.17_peak	258.915134362722	228.558800064484	255.218131922743	232.204041525556
ENSG00000048405.9_peak	154.206807966033	176.052048698319	179.856917930335	184.903218251832
ENSG00000048405.9_peak_2	32.3643917953402	40.1522216329499	71.865075198946	109.847366445591
ENSG00000048405.9_peak_3	217.031803804046	157.520254098496	334.075484708614	193.503367937963
ENSG00000048471.13_peak	41.8833305586756	86.4817081325074	128.968675492162	100.465384969811
ENSG00000048471.13_peak_2	49.4984815693439	67.9499135326844	41.1767457896663	202.494433518919
ENSG00000048471.13_peak_3	74.2477223540158	101.924870299027	191.510713908542	245.104266054754
ENSG00000048471.13_peak_4	43.7871183113427	67.9499135326844	23.3075919564149	8.99106558095587
ENSG00000048649.13_peak	376.94997502808	240.913329797699	2242.19034620711	2925.22364096925
ENSG00000048707.14_peak	72.3439346013487	108.102135165634	109.54568219515	152.066283086601
ENSG00000048707.14_peak_2	32.3643917953402	15.4431621665192	55.5497608294555	118.838432026547
ENSG00000048707.14_peak_3	70.4401468486817	43.2408540662537	38.0690668621443	10.5547291602525
ENSG00000049089.14_peak	17.1340897740037	0	34.5729280686821	46.1280755892519
ENSG00000049239.12_peak	190.378775266707	188.406578431534	48.1690233765908	41.4370848513618
ENSG00000049239.12_peak_2	232.262105825383	172.963416265015	179.856917930335	162.23009635203
ENSG00000049239.12_peak_3	209.416652793378	281.065551430649	186.460735651319	170.439330143337
ENSG00000049239.12_peak_4	144.687869202697	126.633929765457	109.54568219515	130.174992976448
ENSG00000049239.12_peak_5	108.515901902023	188.406578431534	292.121819187067	291.232341644005
ENSG00000049239.12_peak_6	258.915134362722	157.520254098496	261.821949643727	202.885349413743
ENSG00000049618.22_peak	0	0	0	0
ENSG00000049618.22_peak_2	146.591656955365	185.31794599823	128.580215626222	69.9739451735261
ENSG00000049618.22_peak_3	704.401468486817	929.678362424455	1455.55911767811	1210.27561037563
ENSG00000049618.22_peak_4	445.486334124095	494.181189328614	1925.59555546581	1568.74548592939
ENSG00000049618.22_peak_5	434.063607608093	426.231275795929	76.1381337242887	68.4102815942295
ENSG00000049618.22_peak_6	338.874219974739	277.976918997345	481.690233765908	473.399148632068
ENSG00000049618.22_peak_7	483.562089177436	484.915292028702	201.222210557049	81.310506123427
ENSG00000049618.22_peak_8	333.162856716738	253.267859530915	149.168588521055	222.040228260128
ENSG00000049618.22_peak_9	60.9212080853463	151.342989231888	71.0881554670655	64.1102067511636
ENSG00000049656.13_peak	173.244685492704	206.938373031357	16.7037742354307	100.465384969811
ENSG00000050344.8_peak	150.399232460699	126.633929765457	299.114096773991	216.176489837765
ENSG00000051009.10_peak	30.4606040426732	49.4181189328614	79.6342725177509	53.9463934857352
ENSG00000051108.14_peak	131.361354934028	114.279400032242	34.5729280686821	17.9821311619117
ENSG00000052723.11_peak	66.6325713433475	64.8612810993806	1.55383946376099	29.3186921118126
ENSG00000052795.12_peak	7.61515101066829	0	10.0999565144465	51.2099822219661
ENSG00000052795.12_peak_2	118.034840665359	145.16572436528	136.349412945027	131.347740660921
ENSG00000052802.12_peak	5.71136325800122	18.531794599823	0	16.4184675826151
ENSG00000053254.15_peak	603.500717595462	413.876746062714	531.41309660626	564.873468020923
ENSG00000053254.15_peak_2	830.051460162844	759.803578592744	384.186807414906	183.730470567359
ENSG00000053254.15_peak_3	1797.17563851772	1065.57818948982	1008.05335211494	333.451258285016
ENSG00000053254.15_peak_4	163.725746729368	123.545297332153	14.3730150397892	30.100523901461
ENSG00000053372.4_peak	30.4606040426732	43.2408540662537	3.10767892752199	123.529422764437
ENSG00000053524.12_peak	13.3265142686695	15.4431621665192	40.7882859237261	102.029048549108
ENSG00000053770.11_peak	57.1136325800122	80.3044432658997	81.5765718474522	133.693236029866
ENSG00000054116.11_peak	148.495444708032	151.342989231888	142.176310934131	189.203293094897
ENSG00000054118.13_peak	927.144635548864	954.387421890885	316.983250607243	391.697726613817
ENSG00000054118.13_peak_2	1020.43023542955	929.678362424455	387.294486342428	800.204836705073
ENSG00000054267.21_peak	45.6909060640097	33.9749567663422	1.16537959782075	28.1459444273401
ENSG00000054267.21_peak_2	196.090138524708	293.420081163864	333.687024842673	235.331368684149
ENSG00000054267.21_peak_3	72.3439346013487	74.1271783992921	46.2267240468896	33.6187669548785
ENSG00000054277.13_peak	7.61515101066829	33.9749567663422	62.1535785504398	61.3737954873944
ENSG00000054523.17_peak	15.2303020213366	46.3294864995575	57.880520025097	13.2911404240217
ENSG00000054654.16_peak	140.880293697363	210.027005464661	37.2921471302638	48.864486853021
ENSG00000054654.16_peak_2	38.0757550533415	80.3044432658997	34.5729280686821	143.857049295294
ENSG00000054654.16_peak_3	47.5946938166768	43.2408540662537	24.8614314201759	57.0737206443286
ENSG00000054965.10_peak	190.378775266707	176.052048698319	213.652926267137	393.652306087938
ENSG00000055070.16_peak	533.06057074678	438.585805529145	100.999565144465	164.575591720975
ENSG00000055130.15_peak	108.515901902023	163.697518965103	55.5497608294555	139.947890347052
ENSG00000055130.15_peak_2	123.74620392336	114.279400032242	207.437568412093	261.913649532193
ENSG00000055163.19_peak	630.153746132801	503.447086628525	106.049543401688	148.938955928008
ENSG00000055163.19_peak_2	236.069681330717	213.115637897965	54.3843812316348	53.5554775909111
ENSG00000055208.18_peak	83.7666611173512	117.368032465546	5.04997825722323	5.08190663271419
ENSG00000055208.18_peak_2	1330.74763911428	1507.25262745227	949.395912357967	604.746889292988
ENSG00000055208.18_peak_3	1128.94613733157	1263.25066522127	982.415000962888	1319.34114503157
ENSG00000055483.19_peak	510.215117714775	410.78811362941	428.859691998034	286.93226680094
ENSG00000055609.17_peak	127.553779428694	135.899827065369	116.926419648015	29.7096080066368
ENSG00000055609.17_peak_2	266.53028537339	271.799654130738	184.129976455678	195.848863306908
ENSG00000055609.17_peak_3	74.2477223540158	71.0385459659882	29.9114096773991	58.6373842236253
ENSG00000055609.17_peak_4	171.340897740037	225.47016763118	181.410757394096	115.711104867954
ENSG00000055609.17_peak_5	118.034840665359	86.4817081325074	201.610670422989	135.256899609162
ENSG00000055609.17_peak_6	51.402269322011	33.9749567663422	116.149499916134	72.7103564372953
ENSG00000055950.16_peak	161.821958976701	98.8362378657228	23.6960518223552	153.239030771074
ENSG00000056558.10_peak	2545.36422531588	2378.24697364395	4485.15761214611	4257.85592642484
