	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	name
ENSG00000011454.16_peak	71.366264011026	-1.07518608824494	0.761895102081699	-1.41119963274111	0.158185758437915	0.324899792548136	RABGAP1
ENSG00000011523.13_peak	427.522563093657	0.447223137095429	0.315023534186871	1.41964992631356	0.155709622729983	0.321760310705065	CEP68
ENSG00000011523.13_peak_2	74.9268266987554	-0.969374160761975	0.590496698816926	-1.64162502974892	0.100667737184644	0.238576007590856	CEP68
ENSG00000011590.13_peak	131.448373893952	0.166009290123064	0.478916981659684	0.34663479575888	0.728865701582009	0.844878514871605	ZBTB32
ENSG00000011590.13_peak_2	17.8872164161813	-0.0167636542624023	1.19980295617847	-0.0139720061332377	0.98885231472689	0.992910802806321	ZBTB32
ENSG00000012211.12_peak	92.053824394181	1.29505307147811	0.591093003774902	2.19094637088835	0.0284556735524214	0.0967547518197974	PRICKLE3
ENSG00000012232.8_peak	154.234746698508	1.20604118433334	0.529700861775029	2.27683447652301	0.0227961118770467	0.0818718949623685	EXTL3
ENSG00000012822.15_peak	39.4360810553825	-0.526580943182514	0.816481296009318	-0.644939382881472	0.518966468755821	0.693235224059565	CALCOCO1
ENSG00000012822.15_peak_2	175.970308772763	-1.94929262783813	0.499469248945883	-3.90272800968639	9.51145666401665e-05	0.00104331550961644	CALCOCO1
ENSG00000013288.8_peak	214.479507725995	-0.531508056351691	0.412943721827895	-1.28711983802289	0.198052521912025	0.375040131017801	MAN2B2
ENSG00000013392.7_peak	86.7394064453538	2.15401547916165	0.66007402469026	3.26329381037593	0.00110125285799929	0.00784258133270467	RWDD2A
ENSG00000013523.9_peak	19.5335953756995	1.33490830784931	1.18847446408781	1.12321160292988	0.261347635891619	0.447429173212856	ANGEL1
ENSG00000013619.13_peak	7.92004520005955	-3.02839807103683	2.04080175825446	-1.48392564774498	0.137828646832802	NA	MAMLD1
ENSG00000013810.18_peak	1223.12482223175	0.144696658294588	0.235196045957756	0.615217223169547	0.538411275007737	0.708088770360955	TACC3
ENSG00000014216.15_peak	657.06083152272	-0.938989982307171	0.289877209880237	-3.23926804282101	0.00119836895827178	0.00832513964540571	CAPN1
ENSG00000014824.13_peak	37.1211679548132	-1.13389777849475	0.905597571365743	-1.25209896133523	0.210533806137545	0.389515026185547	SLC30A9
ENSG00000015133.18_peak	1355.88103289913	-0.509202953531057	0.228992969339922	-2.22366195346018	0.0261711968598456	0.0909709035183619	CCDC88C
ENSG00000015133.18_peak_2	1190.20468686804	-1.60178551168148	0.232108518705283	-6.90101992213104	5.16304907846441e-12	4.25411229883707e-10	CCDC88C
ENSG00000015133.18_peak_3	637.706544634596	-1.40826589158044	0.291864660908586	-4.82506476528011	1.39957780147461e-06	2.77798551855716e-05	CCDC88C
ENSG00000015532.9_peak	331.653627372801	0.708866436502536	0.337422504229575	2.10082738293068	0.0356561217742271	0.114846055778279	XYLT2
ENSG00000015676.17_peak	321.492910626903	1.03903213857072	0.358228814445811	2.90047058380306	0.00372602809127924	0.0204347571780167	NUDCD3
ENSG00000016864.18_peak	35.0757826797112	-0.0732393383360251	0.899795188417475	-0.081395565656264	0.935127375505064	0.964891917977944	GLT8D1
ENSG00000017260.19_peak	17.4234870603084	0.113481902412337	1.20457037900812	0.0942094412995456	0.924942785060433	0.959661919045561	ATP2C1
ENSG00000017797.12_peak	98.868791912431	-0.850577293149001	0.676418765105881	-1.25747146150781	0.208582966708229	0.386713475168632	RALBP1
ENSG00000019995.6_peak	423.189947319514	0.505032445353772	0.305324818949278	1.65408251805979	0.0981107476019561	0.234869174833602	ZRANB1
ENSG00000019995.6_peak_2	154.754301043445	-1.67335301299226	0.431983748723755	-3.87364806647468	0.000107218214642405	0.00115815284901841	ZRANB1
ENSG00000020129.15_peak	45.3452197346117	0.185613840891059	0.760640789088729	0.244022991606103	0.807213013356231	0.892481106669099	NCDN
ENSG00000020256.19_peak	31.3686811227092	2.66282046413456	1.14465806274447	2.32630210785401	0.0200024396637089	0.0745758658456362	ZFP64
ENSG00000020256.19_peak_2	234.499814760462	0.503552758222246	0.402485532529988	1.25110772319432	0.210895178180112	0.389878223997984	ZFP64
ENSG00000020633.18_peak	508.417401625047	-0.257985814803385	0.28112850288969	-0.917679325118497	0.35878677476513	0.549700126699614	RUNX3
ENSG00000020633.18_peak_2	502.50188983428	-1.25015574918601	0.281722862510614	-4.4375374367741	9.09938997341648e-06	0.000139261938124469	RUNX3
ENSG00000022567.9_peak	173.749926990889	0.638209340294062	0.487997881828631	1.30781170176919	0.190937184207968	0.365826521453138	SLC45A4
ENSG00000022567.9_peak_2	154.152751025486	1.56799385010069	0.465843049303476	3.36592732776659	0.000762868036024587	0.00583767052189009	SLC45A4
ENSG00000022976.15_peak	24.331360002264	-0.174372170270902	1.12845621807954	-0.154522760810035	0.877197566211098	0.934018709496322	ZNF839
ENSG00000022976.15_peak_2	10.9126482623262	0.185585099630677	1.79835315345821	0.103197249813697	0.917806422590357	NA	ZNF839
ENSG00000022976.15_peak_3	339.316039107544	1.44809844737923	0.347466631243028	4.16758997029095	3.07837025056262e-05	0.000393742447571963	ZNF839
ENSG00000023041.11_peak	29.7497614032801	-0.511761036289956	0.943801199569627	-0.542233932869887	0.5876573620345	0.746529234022314	ZDHHC6
ENSG00000023287.12_peak	39.1877471187657	0.637739243366915	0.967485708098625	0.659171745927129	0.509785488088287	0.684634623009553	RB1CC1
ENSG00000023287.12_peak_2	50.2442807369732	-0.542450571147773	0.779560623324411	-0.695841420048271	0.486528146546312	0.665627670073644	RB1CC1
ENSG00000023445.13_peak	382.445500285848	-0.22136832504399	0.320629978480125	-0.690416804109638	0.489932112230041	0.669001612101402	BIRC3
ENSG00000023445.13_peak_2	75.5265746207732	-0.0893311168892447	0.595849189270541	-0.149922360385531	0.880825870062473	0.937026289635593	BIRC3
ENSG00000023892.10_peak	239.486174197527	-2.51320262936704	0.419512094520546	-5.99077514615959	2.08843220228734e-09	9.93196683584438e-08	DEF6
ENSG00000023902.13_peak	1162.75269642557	0.754052302518442	0.257744082739761	2.92558531122437	0.00343808894543837	0.0190330455213877	PLEKHO1
ENSG00000024048.10_peak	124.063761269755	-0.759091175304247	0.59742229579286	-1.27061072318506	0.203867170219286	0.381093354104274	UBR2
ENSG00000025293.16_peak	47.8264579096985	-4.65490139793305	0.808622381409428	-5.75658243569707	8.58338756983784e-09	3.23520661275909e-07	PHF20
ENSG00000025293.16_peak_2	46.7500428273169	-0.622599292944657	0.748480539073715	-0.831817609733924	0.405511902516608	0.593316536359699	PHF20
ENSG00000025293.16_peak_3	402.011471941159	1.58676943654168	0.31909017833441	4.97279309825303	6.59950846513305e-07	1.4470985698696e-05	PHF20
ENSG00000025434.18_peak	37.5005454441021	0.841014827634222	0.851400101582585	0.98780212272813	0.32324956776106	0.516237646417596	NR1H3
ENSG00000025708.13_peak	111.726556978258	-1.08960016217798	0.531330689042334	-2.05070059879633	0.0402961126299955	0.125566514554155	TYMP
ENSG00000025708.13_peak_2	47.5072859056096	-1.29503006198149	0.738724585604141	-1.75306208459597	0.0795913508196753	0.205683556494609	TYMP
ENSG00000025708.13_peak_3	270.61693315104	-0.821981280403235	0.407773285024482	-2.01578011750791	0.0438229735213502	0.133217327487039	TYMP
ENSG00000025800.13_peak	176.000436098202	-0.282340912208069	0.417759066770823	-0.675846282381126	0.499138246265616	0.675108534651299	KPNA6
ENSG00000026025.15_peak	1206.53772164671	-2.31829071374591	0.253720540943185	-9.13718181873593	6.41009483333145e-20	2.27109659944933e-17	VIM
ENSG00000026036.22_peak	21.4671377566049	-0.0858177006568189	1.12704499240008	-0.0761439882484793	0.939304544138398	0.966520198712573	RTEL1-TNFRSF6B
ENSG00000026103.21_peak	21.844314456575	-0.165187903221967	1.10859383687221	-0.149006694542005	0.881548350460738	0.937522571813766	FAS
ENSG00000026508.18_peak	1009.90236554859	-1.98672905178189	0.26045216815667	-7.62799966628347	2.3842418013415e-14	2.96398901829927e-12	CD44
ENSG00000026950.16_peak	477.846918197172	0.160331117753939	0.31452653243616	0.509753871993236	0.610223905899845	0.763022162909176	BTN3A1
ENSG00000027075.14_peak	769.211581868434	-0.362072854595736	0.264345135031171	-1.3696974394972	0.170781368322064	0.340985284849294	PRKCH
ENSG00000027847.13_peak	32.082568038231	-0.665981210504832	0.879386100107025	-0.757325150379087	0.448855086717675	0.632575008846747	B4GALT7
ENSG00000028137.18_peak	965.602030778869	0.713595332606473	0.295956214965707	2.41115170596826	0.0159022323185809	0.0627762480364356	TNFRSF1B
ENSG00000028137.18_peak_2	251.262822024091	-1.71719762357631	0.397729882826446	-4.31749711983704	1.57808467258481e-05	0.000221431841384871	TNFRSF1B
ENSG00000028203.17_peak	341.572286261785	1.19130461073286	0.351317931301544	3.39095874303762	0.000696485848889134	0.00540558458403988	VEZT
ENSG00000028277.21_peak	339.557908326689	-0.546846648938648	0.341698581473942	-1.60037728743205	0.109514910584848	0.253186201648104	POU2F2
ENSG00000028277.21_peak_2	272.079316337347	1.08098164052695	0.378121735994739	2.85881909878354	0.00425221198968217	0.0226338309403974	POU2F2
ENSG00000028277.21_peak_3	228.645074887419	0.186248394849387	0.39423105246248	0.472434613372098	0.636616602971698	0.78289921011063	POU2F2
ENSG00000029363.16_peak	121.984813470457	-1.19171063351336	0.719388627860532	-1.65656028933557	0.0976084065006128	0.234299853815495	BCLAF1
ENSG00000029364.11_peak	176.261647814628	-0.336172835650028	0.423233601440884	-0.794296186563496	0.427023023551173	0.612667794895074	SLC39A9
ENSG00000029534.20_peak	18.7059316687004	0.161971558351588	1.15953067542591	0.139687169804364	0.888907164023496	0.941946487852623	ANK1
ENSG00000029725.16_peak	274.806414111553	0.345766855084209	0.377243440698755	0.91656160924563	0.359372409423974	0.550062762782281	RABEP1
ENSG00000029725.16_peak_2	592.785896769427	0.815569721358428	0.276901782924041	2.94533936454339	0.00322600611676113	0.0180993502322798	RABEP1
ENSG00000029725.16_peak_3	43.5997925858565	0.746038216539193	0.831014771406428	0.897743628884696	0.369322243869398	0.559072296530346	RABEP1
ENSG00000030066.13_peak	191.89491287659	-0.161900115050436	0.404055481861233	-0.400687832038963	0.688649970503255	0.817245635737074	NUP160
ENSG00000030419.16_peak	6.10814531647856	0.394370934951504	2.06720133851226	0.190775290052457	0.848701648791047	NA	IKZF2
ENSG00000031003.10_peak	131.258371862476	-0.221897238158549	0.482314680430896	-0.460067352626106	0.645467876842462	0.788991784596461	FAM13B
ENSG00000031081.10_peak	30.1271457619561	1.80900596267008	0.993487669153191	1.82086403167138	0.0686275279114174	0.185033232395193	ARHGAP31
ENSG00000031698.12_peak	174.275003445363	-1.30197212765815	0.424620066870397	-3.06620489524706	0.00216794695919266	0.0132062325013724	SARS
ENSG00000031698.12_peak_2	110.941080697843	0.728332726527107	0.543030902573256	1.34123624102378	0.179843763289921	0.351745212992653	SARS
ENSG00000031823.14_peak	91.9485016078839	1.10203312193909	0.588008216779431	1.87417979968887	0.0609056473766918	0.170017138085905	RANBP3
ENSG00000032219.18_peak	23.7187279368358	-0.210663072522834	1.20676267111515	-0.174568767799359	0.861418491382173	0.924890486651383	ARID4A
ENSG00000033030.13_peak	267.258242597676	0.513862568228677	0.399982254265639	1.28471341602922	0.198892448331885	0.375726976507528	ZCCHC8
ENSG00000033100.16_peak	351.789319446779	0.157345111141354	0.319450476792064	0.492549307552836	0.622331073934784	0.772977737055544	CHPF2
ENSG00000033100.16_peak_2	700.524511448732	0.517791353363638	0.27958744884896	1.85198354037474	0.0640281865000674	0.176296012687668	CHPF2
ENSG00000033170.16_peak	71.2433608722943	0.371748575654405	0.676640541268554	0.549403343402181	0.582728680135545	0.743065579888514	FUT8
ENSG00000033170.16_peak_2	32.4433222699889	1.36952559610199	0.98022219127345	1.39715832623905	0.162365965478589	0.330136364815289	FUT8
ENSG00000033170.16_peak_3	720.593085206189	0.962524961419534	0.278742021706781	3.45310317951288	0.000554176988978291	0.00447764896681889	FUT8
ENSG00000033170.16_peak_4	170.004267230049	-0.672309392620473	0.417442321239213	-1.61054439958235	0.107279060752938	0.249622403578768	FUT8
