	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	name
ENSG00000005483.20_peak	1881.43963549089	1.62906605044785	0.257933949630625	6.31582640742235	2.68721558097834e-10	1.46801591923817e-08	KMT2E
ENSG00000005700.14_peak	148.054252601666	-0.901734435156459	0.737500081506461	-1.22269062440579	0.221446569470718	0.427195513954106	IBTK
ENSG00000005801.16_peak	23.1155923906007	0.854909144321592	1.96583930422538	0.434882516838506	0.66364770545566	0.829559631819575	ZNF195
ENSG00000005801.16_peak_2	39.3296299893494	-0.425417261864205	1.08025473001679	-0.393811987157504	0.693719853657546	0.85062894089915	ZNF195
ENSG00000005810.17_peak	9.88771233243496	-2.41725427424635	2.40488699715067	-1.0051425605903	0.314828208751603	0.537716081413403	MYCBP2
ENSG00000005810.17_peak_2	172.410955728778	0.554957953581506	0.587715122288043	0.94426352587456	0.345034999758091	0.565474027381315	MYCBP2
ENSG00000005812.10_peak	530.925023469902	1.47644451062904	0.349229578585642	4.22771895956966	2.36072401255158e-05	0.000304909625088754	FBXL3
ENSG00000005812.10_peak_2	47.8102345878667	0.310133702630943	0.982658071366606	0.315606935584046	0.752300872734774	0.883628241148033	FBXL3
ENSG00000005844.17_peak	3702.49048040168	-0.469134319074479	0.231174942850783	-2.02934761565959	0.0424228966457065	0.132965942525323	ITGAL
ENSG00000005844.17_peak_2	1154.19306818708	-2.45872649035634	0.389828795319274	-6.30719567122438	2.84136526684734e-10	1.54081388551464e-08	ITGAL
ENSG00000005884.17_peak	224.822540189789	1.54740996905465	0.540085918564501	2.86511815225165	0.00416853676043457	0.022213120381651	ITGA3
ENSG00000005889.15_peak	152.877795686934	-1.54729318330685	0.606094522565353	-2.55289088698209	0.0106832958312613	0.0461295706999719	ZFX
ENSG00000005889.15_peak_2	392.82299559858	1.69548070686604	0.391230209784287	4.33371622247904	1.46613141806936e-05	0.000207537796703676	ZFX
ENSG00000005889.15_peak_3	47.9511305480987	-0.369100786563132	1.07136480966498	-0.344514569858376	0.730459340759105	0.873003151471675	ZFX
ENSG00000006062.14_peak	33.0352826704045	-2.77967623769894	1.60607342361517	-1.7307279958858	0.0835002895452444	0.218149783512679	MAP3K14
ENSG00000006062.14_peak_2	93.0718792676979	0.379000003460033	0.75156434583545	0.504281510372517	0.614063568562777	0.796468311317355	MAP3K14
ENSG00000006194.9_peak	285.544825939646	1.16407017740914	0.470972751884874	2.47162956402558	0.0134498803838553	0.0554769954311706	ZNF263
ENSG00000006194.9_peak_2	73.5361252056067	0.125836382719218	0.825346131712294	0.15246498152012	0.878820208198975	0.948251504823327	ZNF263
ENSG00000006194.9_peak_3	195.498698287088	0.107806824493875	0.510242536573295	0.211285451067816	0.832664535036935	0.923786367110283	ZNF263
ENSG00000006194.9_peak_4	12.7199258927601	1.87524252185219	1.91371308565945	0.979897423445791	0.327136754934536	0.54919953736449	ZNF263
ENSG00000006194.9_peak_5	30.0316354933794	-2.91888413263315	1.33822266906054	-2.18116476436785	0.0291712319798426	0.100404192635534	ZNF263
ENSG00000006432.15_peak	86.2420064701553	1.35945995197801	0.951504636398383	1.42874758563848	0.153076795374521	0.333217640462541	MAP3K9
ENSG00000006459.10_peak	348.442496871106	-0.0756086472077553	0.40493155616513	-0.186719572867574	0.851880509058943	0.933801836252929	KDM7A
ENSG00000006555.10_peak	96.8273881854678	1.29576408624118	0.842901043386272	1.53726715183028	0.124227901933997	0.288833788386893	TTC22
ENSG00000006634.7_peak	38.9908658398852	0.42794557636544	1.25841583424019	0.340066903738402	0.733806145013473	0.875226739070988	DBF4
ENSG00000006634.7_peak_2	23.7129832792053	-0.746157946847172	1.38412272446784	-0.539083661915925	0.589829128451325	0.779219335603451	DBF4
ENSG00000006712.14_peak	180.933262761714	-1.03732511341565	0.69686615720221	-1.48855716796512	0.136604017610945	0.308668045471442	PAF1
ENSG00000006744.18_peak	248.597271325087	-0.607410655913309	0.575465025069828	-1.05551272353972	0.291190893477447	0.511073974154253	ELAC2
ENSG00000006831.9_peak	133.77623912902	0.61491802397272	0.636147181345187	0.966628544470517	0.333729759739744	0.555044264635883	ADIPOR2
ENSG00000007129.17_peak	348.499140494142	-0.579504400827053	0.430655991976147	-1.34563180734555	0.17842128847032	0.369173706084493	CEACAM21
ENSG00000007129.17_peak_2	59.6347186181008	-0.929902659403724	0.958094524270619	-0.970575069418796	0.331759925673632	0.553183235777309	CEACAM21
ENSG00000007202.14_peak	257.035393934988	0.283133577669322	0.500607603561872	0.565579858665348	0.571679422918938	0.768347484730543	KIAA0100
ENSG00000007376.7_peak	446.392677114605	0.822935000183754	0.365292569356207	2.25281067620428	0.0242710887534364	0.0869350556370051	RPUSD1
ENSG00000007376.7_peak_2	34.6334071362567	-2.79291287046455	1.31615632155664	-2.12202215247603	0.0338358778276196	0.112805268490422	RPUSD1
ENSG00000007516.13_peak	263.980692579658	0.553002318490491	0.449528310811377	1.23018351723465	0.218628390755004	0.423976960772588	BAIAP3
ENSG00000007520.3_peak	541.739865592701	0.0516750000164575	0.334728879785118	0.15437867222461	0.877311169155115	0.947706492534281	TSR3
ENSG00000007545.15_peak	113.089059680252	0.150517292292153	0.649939548039363	0.231586603317508	0.816859113671719	0.917578026020981	CRAMP1
ENSG00000007545.15_peak_2	157.305113222391	1.06826178799252	0.572766128735956	1.8650924599017	0.0621684452805327	0.176887455225281	CRAMP1
ENSG00000007944.14_peak	59.2785545390635	0.791855703512558	0.914190557226461	0.866182326270082	0.386390183857503	0.606956948247396	MYLIP
ENSG00000007968.6_peak	70.1631258865124	0.732616187905047	0.840033961440277	0.872126868119645	0.38313917003632	0.604029794574147	E2F2
ENSG00000008083.13_peak	247.626044434613	-0.474019759925429	0.468527137385285	-1.01172316841837	0.311670434675903	0.533694614206892	JARID2
ENSG00000008083.13_peak_2	176.319604481576	-1.80533600489562	0.551454318271292	-3.27377254122339	0.00106121997317648	0.00747048182969558	JARID2
ENSG00000008083.13_peak_3	291.815405430165	-1.08356072593521	0.449572755804202	-2.4102010452055	0.0159437320027652	0.0635594721731857	JARID2
ENSG00000008300.16_peak	8.02710620622892	-0.212051701816641	2.7652689798532	-0.076683933230936	0.938874986325016	0.977304590564149	CELSR3
ENSG00000008300.16_peak_2	18.0684413584874	2.07934920956924	1.85204931169362	1.12272885848151	0.261552667673688	0.476049092816745	CELSR3
ENSG00000008513.14_peak	948.355586207896	0.475106823671836	0.27750531955272	1.71206384237105	0.0868849038126662	0.224125976081991	ST3GAL1
ENSG00000008513.14_peak_2	245.922554555043	0.221638125726988	0.533888373146897	0.41513945025734	0.678039821250662	0.839158194617156	ST3GAL1
ENSG00000008513.14_peak_3	194.202867758531	-1.17035078398924	0.516772370616593	-2.26473172819365	0.023529147211605	0.0848960179479389	ST3GAL1
ENSG00000008513.14_peak_4	130.698272365038	-1.83430405242624	0.610797254197628	-3.00313080947927	0.00267217547768957	0.0156159224627263	ST3GAL1
ENSG00000008710.19_peak	94.1654291482911	1.66409683189302	1.09614450624272	1.51813636105069	0.128980026423639	0.296139116301687	PKD1
ENSG00000008710.19_peak_2	44.0874273232178	0.56842267721313	1.051965066345	0.540343681932409	0.588960038994212	0.778977813411462	PKD1
ENSG00000008710.19_peak_3	95.6689360751135	0.983826793086264	0.733073161947108	1.34205812483045	0.179577150036628	0.370560011617273	PKD1
ENSG00000008710.19_peak_4	214.903233123542	1.77955719118106	0.519289452525384	3.42690802312044	0.000610495816653686	0.00472941874771106	PKD1
ENSG00000008853.16_peak	52.2166382905463	-0.892109163176792	1.07432991293195	-0.830386599533603	0.406320239616572	0.627037406815697	RHOBTB2
ENSG00000008952.16_peak	2697.37439582043	2.03104548456508	0.226053906004722	8.98478385293927	2.59243355227897e-19	5.31088818001595e-17	SEC62
ENSG00000009413.15_peak	90.2461454150626	-0.0978403757509819	0.731161633137232	-0.133814975125504	0.893548885262146	0.9543697362503	REV3L
ENSG00000009413.15_peak_2	200.920721232113	0.841179576224407	0.513942175517189	1.6367202698979	0.101688931645317	0.251157357965243	REV3L
ENSG00000009694.13_peak	17.009542621407	0.403151261705746	1.65628166551343	0.24340742888123	0.807689789428215	0.912344660703023	TENM1
ENSG00000009954.10_peak	86.3578274178475	-3.61799675861484	0.919229053192449	-3.93590340301981	8.28843090364379e-05	0.000883340721305967	BAZ1B
ENSG00000009954.10_peak_2	111.188645954041	-1.81656680478551	0.684642124477633	-2.65330855324088	0.00797069719012243	0.0368089491403587	BAZ1B
ENSG00000009954.10_peak_3	161.828149959605	-1.05580805080386	0.600757762540397	-1.75746052175708	0.0788393452204308	0.209765764128201	BAZ1B
ENSG00000010072.15_peak	97.8592500094843	-0.0425939485845303	0.850249073470521	-0.0500958482796948	0.960046008178953	0.985537421516117	SPRTN
ENSG00000010165.19_peak	158.976196766564	0.344307853933467	0.574035984167174	0.59980186509213	0.548638290200509	0.749500487578534	METTL13
ENSG00000010292.12_peak	6.31827976328215	-4.9823123566865	2.86602142553894	-1.73840722622986	0.0821390843084313	NA	NCAPD2
ENSG00000010310.8_peak	53.4055675919749	0.564000163121731	1.01847242986215	0.553770673201307	0.579735801217637	0.773218999214346	GIPR
ENSG00000010318.20_peak	60.9621009238993	-0.329800835680412	0.8743345064776	-0.377202127145901	0.706023399620955	0.858802997229843	PHF7
ENSG00000010322.15_peak	27.437971499713	-1.78915609875449	1.74877513986524	-1.02309099550235	0.306264823984335	0.527857694995202	NISCH
ENSG00000010322.15_peak_2	228.099890279971	-2.02745928113466	0.707733228523395	-2.86472246804735	0.00417374864198059	0.022224834826431	NISCH
ENSG00000010404.17_peak	154.643357089674	-0.75878591122874	0.756919214504917	-1.00246617695528	0.316118494285008	0.539295372507965	IDS
ENSG00000010539.11_peak	89.6977941950685	1.11603242042583	0.756892102995119	1.47449341327455	0.14034878985765	0.314803018613189	ZNF200
ENSG00000010810.17_peak	588.439942944087	-0.707529433121426	0.336059017586046	-2.10537255689104	0.0352588907116133	0.115991432751924	FYN
ENSG00000010818.9_peak	1516.15485866913	2.4487804612606	0.249070702364119	9.83166802846486	8.2245085398446e-23	2.33291348005207e-20	HIVEP2
ENSG00000010818.9_peak_2	523.646797860626	1.37979648214568	0.343532522653909	4.01649448350994	5.90702460321901e-05	0.000674370068865948	HIVEP2
ENSG00000010818.9_peak_3	247.476234959272	0.491878040834193	0.468667234961994	1.04952513028584	0.293936495316148	0.51437801086173	HIVEP2
ENSG00000011007.12_peak	115.128069715528	-0.195280222317491	0.664757461194972	-0.293761610387123	0.768940071864833	0.891690508860392	ELOA
ENSG00000011007.12_peak_2	135.886941085899	-2.16626397938126	0.607345237241879	-3.56677528125331	0.000361401138850816	0.00303223367352078	ELOA
ENSG00000011114.14_peak	211.800657123338	1.85957298719745	0.509470495148657	3.65001114864335	0.00026222892708866	0.00231887090800823	BTBD7
ENSG00000011132.11_peak	554.072401014541	-0.407479456193856	0.36176603503756	-1.1263618381188	0.260012392906176	0.473713289941465	APBA3
ENSG00000011376.10_peak	176.519304173401	2.0999325314741	0.596982632045632	3.51757726062889	0.000435505550767589	0.00354509209372072	LARS2
ENSG00000011454.16_peak	33.9500171709456	-0.961290440353312	1.16572659266928	-0.824627701210923	0.409582989501436	0.631102068538387	RABGAP1
ENSG00000011523.13_peak	448.032562646505	0.228904287340992	0.371218590085052	0.61662937539994	0.537479214192814	0.740225808528852	CEP68
ENSG00000011523.13_peak_2	65.6613730571754	-1.10803216378881	0.84326574332297	-1.31397744134903	0.188853795842374	0.383690563178376	CEP68
ENSG00000011590.13_peak	97.6686030969239	-0.326175770240127	0.709153788878117	-0.459950683978066	0.645551618985122	0.817260488683167	ZBTB32
ENSG00000011590.13_peak_2	45.6442590862371	2.72577997170401	1.11972774938536	2.43432385524092	0.0149196395234386	0.0603909667866959	ZBTB32
ENSG00000012211.12_peak	132.164391406268	1.1872169535292	0.636823879301861	1.86427832265136	0.0622826293596868	0.177075709918154	PRICKLE3
ENSG00000012232.8_peak	141.535323223007	1.21433226796286	0.632647204741801	1.91944619190795	0.0549278898378956	0.161391708189036	EXTL3
ENSG00000012822.15_peak	34.8750320907475	-0.866983419359842	1.23996695500788	-0.699198809983072	0.484427794193396	0.694798712986445	CALCOCO1
ENSG00000012822.15_peak_2	172.961576674758	-1.46895961492813	0.570478298122574	-2.57496143107008	0.0100251264974654	0.0439567823536308	CALCOCO1
ENSG00000013288.8_peak	210.921885761447	-0.323615047492759	0.535223992906978	-0.604634791753447	0.545421684131906	0.74642511049783	MAN2B2
ENSG00000013392.7_peak	78.0839790140241	1.35112177730415	0.927893847311902	1.45611675432307	0.145360346719552	0.32106395838775	RWDD2A
ENSG00000013523.9_peak	21.0669091260141	1.03585278450741	2.0186686275296	0.513136614093549	0.607855761180268	0.793204997015028	ANGEL1
ENSG00000013619.13_peak	5.20722549602775	-0.973707460336175	3.12597450521766	-0.31148925197916	0.755428712452417	NA	MAMLD1
ENSG00000013810.18_peak	1175.40933365855	-0.0544084291722023	0.277951380053875	-0.195748008740437	0.844807405695617	0.930160258902146	TACC3
ENSG00000014216.15_peak	567.48071828852	-1.32740879287389	0.388185372339784	-3.41952295851062	0.000627310387113608	0.00483428851093298	CAPN1
ENSG00000014824.13_peak	46.6677801819538	-0.608113060424224	1.00565979422242	-0.604690635857051	0.545384571251396	0.74642511049783	SLC30A9
ENSG00000015133.18_peak	1161.73823797935	0.0609253849154651	0.258670895707107	0.235532431079726	0.813795510384883	0.915962159211633	CCDC88C
ENSG00000015133.18_peak_2	1049.97499225752	-1.09359514645078	0.295425446792414	-3.70176353568897	0.000214106114817045	0.00195666988448043	CCDC88C
ENSG00000015133.18_peak_3	492.762938742761	-1.00321442900746	0.408598832753389	-2.45525524937794	0.0140784584497101	0.0574591206788115	CCDC88C
ENSG00000015532.9_peak	255.124988483268	1.5662907051052	0.483247527788795	3.24117686079452	0.00119037305924737	0.00815293218770084	XYLT2
ENSG00000015676.17_peak	405.905961817683	1.48657788491647	0.39894206826997	3.72630014017594	0.000194311010442667	0.00180030615830988	NUDCD3
ENSG00000016864.18_peak	34.8804662309666	-1.16765976674598	1.21028198990668	-0.964783229432352	0.334653397538436	0.555746184833588	GLT8D1
ENSG00000017260.19_peak	8.54086651073368	0.907754980346194	2.35336709464504	0.385726044360756	0.699699572143769	0.853927576462071	ATP2C1
ENSG00000017797.12_peak	63.6465252042096	-2.27106836556669	0.86338968270977	-2.6304094327823	0.00852820894851236	0.0387526438664687	RALBP1
ENSG00000019995.6_peak	355.630586583252	0.406783439258254	0.43134746556885	0.943052809460231	0.345653891777153	0.565734010620618	ZRANB1
ENSG00000019995.6_peak_2	132.704388813038	-2.29614852540193	0.679050757300265	-3.3814092698031	0.000721150439236043	0.00544368934428435	ZRANB1
ENSG00000020129.15_peak	21.9034771135321	0.263060203045842	1.62877217652532	0.161508286325858	0.871693085491646	0.944985521902233	NCDN
ENSG00000020256.19_peak	30.8296917640986	2.06856426445483	1.36891776787271	1.51109461284104	0.130764347063585	0.298756833827118	ZFP64
ENSG00000020256.19_peak_2	213.08947156056	1.28207578376615	0.534288872693167	2.39959289682311	0.0164133145280762	0.0647316548901403	ZFP64
ENSG00000020633.18_peak	496.541710903427	-0.559243058538734	0.359101170511625	-1.55734122988783	0.119389491426557	0.280502548350065	RUNX3
ENSG00000020633.18_peak_2	351.830622653045	-1.42404436091781	0.419546604861503	-3.39424594173013	0.000688178595194408	0.00524309621855243	RUNX3
ENSG00000022567.9_peak	160.030493602511	0.869718566381513	0.581049120354974	1.49680730236746	0.134443405655922	0.305083112834591	SLC45A4
ENSG00000022567.9_peak_2	83.3374491526074	1.44853545805368	0.81165248691342	1.78467445293271	0.0743141370840738	0.200977910155865	SLC45A4
ENSG00000022976.15_peak	20.7552034954984	-0.959714693076179	1.48676168755969	-0.645506742006123	0.51859885062206	0.725063180169185	ZNF839
ENSG00000022976.15_peak_2	4.11950885489784	-4.33252825430744	3.40448522970118	-1.27259422849301	0.203162067681279	NA	ZNF839
ENSG00000022976.15_peak_3	260.390683179777	1.43548656950151	0.486927527357509	2.94804973810314	0.00319785608848868	0.0179926231730454	ZNF839
ENSG00000023041.11_peak	41.5670059664509	1.35541945480291	1.11831475929155	1.21201964253925	0.225504861715698	0.431749313383507	ZDHHC6
ENSG00000023287.12_peak	38.7525185091203	1.45601255415383	1.13938160852342	1.27789718849398	0.201285679539025	0.401102914509675	RB1CC1
ENSG00000023287.12_peak_2	53.9769379091771	0.453603992758978	1.02287165955791	0.443461296948074	0.657432107603124	0.825596214447206	RB1CC1
ENSG00000023445.13_peak	307.480573249332	-0.721694757756463	0.415305726131303	-1.73774333544415	0.0822560491628571	0.215772557114412	BIRC3
ENSG00000023445.13_peak_2	67.2816752830036	-0.540580540117016	0.839833973906625	-0.643675484575145	0.519785890327917	0.725847931094123	BIRC3
ENSG00000023892.10_peak	236.23155020964	-3.75990165716839	0.491301510403609	-7.6529413762225	1.96433478582847e-14	1.83379355006139e-12	DEF6
ENSG00000023902.13_peak	1125.3286084207	0.670108806709734	0.261060623587478	2.56687047437926	0.0102620937103593	0.0448624428653824	PLEKHO1
ENSG00000024048.10_peak	89.1194328295745	-0.338276695597112	0.75896923312872	-0.44570541312014	0.655810053914168	0.825076620200783	UBR2
ENSG00000025293.16_peak	37.1315250296312	-1.59318281847116	1.0908651801573	-1.460476369996	0.144159197221867	0.319891152959399	PHF20
ENSG00000025293.16_peak_2	31.9560178121415	-0.305043219947236	1.30059085635153	-0.234542030229979	0.814564207573294	0.916416110501245	PHF20
ENSG00000025293.16_peak_3	450.92357021902	2.26054566375136	0.410924159602797	5.5011262076594	3.7737294995675e-08	1.24246674371921e-06	PHF20
ENSG00000025434.18_peak	15.3237860008422	-0.0480608831832037	1.71860486570356	-0.0279650570892155	0.977690020643575	0.993124407723997	NR1H3
ENSG00000025708.13_peak	113.433149965403	-1.52399487878851	0.738592420990383	-2.06337735871291	0.0390767893780851	0.12545775777328	TYMP
ENSG00000025708.13_peak_2	59.4454284558554	-0.313659696794224	0.897210840275806	-0.349594189809169	0.72664327198336	0.870390471151093	TYMP
ENSG00000025708.13_peak_3	308.348399090021	-1.30166107332125	0.45637051448323	-2.85220239260018	0.00434174468396768	0.0228716907459011	TYMP
ENSG00000025800.13_peak	223.980874061397	0.318467714190194	0.522046845352115	0.610036660551777	0.541837522811692	0.743589827081546	KPNA6
ENSG00000026025.15_peak	1077.22009038127	-1.45737141727617	0.269648932409973	-5.40469937800602	6.49171778771799e-08	1.9702229911284e-06	VIM
ENSG00000026036.22_peak	19.3795724837897	2.46818761650522	1.72341039385189	1.43215314547844	0.152099997593759	0.331678735143103	RTEL1-TNFRSF6B
ENSG00000026103.21_peak	34.9845280639877	1.13068427942571	1.37296237531638	0.823536245241358	0.410203114406744	0.63121323240021	FAS
ENSG00000026508.18_peak	845.359152013582	-3.17867843005258	0.30027186466703	-10.5860015675375	3.46059748861658e-26	1.96322357527287e-23	CD44
ENSG00000026950.16_peak	545.769653336674	0.75196596020084	0.354925085389232	2.11866106723955	0.0341191208341395	0.113486811176425	BTN3A1
ENSG00000027075.14_peak	632.535436412986	-0.873303187350426	0.354560701609084	-2.46305691349087	0.0137758046826051	0.0565053167598514	PRKCH
ENSG00000027847.13_peak	27.3276692344553	-1.00005287538174	1.41130401251373	-0.708602020907251	0.478571481866251	0.689831463673468	B4GALT7
ENSG00000028137.18_peak	1057.98778885691	0.810140521230299	0.314274410174	2.57781255808183	0.00994279158547055	0.0437515963162078	TNFRSF1B
ENSG00000028137.18_peak_2	267.860876525945	-1.31935810140147	0.563613163747389	-2.34089298523341	0.0192376803948803	0.0729596782947893	TNFRSF1B
ENSG00000028203.17_peak	431.231361765662	1.6909845398944	0.39429237655144	4.28865643988374	1.79757169238049e-05	0.000248725914283417	VEZT
ENSG00000028277.21_peak	282.950264596734	-0.465215081104493	0.433177675104205	-1.07395904230887	0.282841038941079	0.500909466802456	POU2F2
ENSG00000028277.21_peak_2	245.156693280004	1.15329643754256	0.48256987084756	2.3899056016841	0.0168527037823405	0.0660056773206378	POU2F2
ENSG00000028277.21_peak_3	160.75298637723	-0.165520171936505	0.587426929440379	-0.281771508320516	0.778118719144383	0.8970807493653	POU2F2
ENSG00000029363.16_peak	65.6294859196751	-1.24013315185844	0.85947013335554	-1.44290430083558	0.149047431458819	0.32666413284065	BCLAF1
ENSG00000029364.11_peak	120.519732628131	-0.880686975514931	0.674705800256005	-1.30529035793196	0.191793996054014	0.388124133675092	SLC39A9
ENSG00000029534.20_peak	31.6754638453147	-2.42762722918131	1.29819718859416	-1.86999883416034	0.0614839797553251	0.175413675317417	ANK1
ENSG00000029725.16_peak	222.718170595593	0.20750921884622	0.580899219495878	0.357220687998691	0.72092659948713	0.866753092826962	RABEP1
ENSG00000029725.16_peak_2	440.208356696461	0.605956350386621	0.431697941413025	1.40365818841576	0.160420658744014	0.344581121460946	RABEP1
ENSG00000029725.16_peak_3	44.1989926865268	1.06960323893368	1.09529361589474	0.976544757872917	0.328794579265802	0.550479006148761	RABEP1
ENSG00000030066.13_peak	92.6340046004406	-1.73333645131642	0.722096965661479	-2.40042062734413	0.0163762418522388	0.0646200019584064	NUP160
ENSG00000030419.16_peak	8.35508224464397	1.46586532523165	2.42561900450982	0.604326286406172	0.545626733231385	0.746567190645912	IKZF2
ENSG00000031003.10_peak	116.09493283594	-0.731821598707732	0.640833738107887	-1.14198356795086	0.253460849989327	0.466036840855469	FAM13B
ENSG00000031081.10_peak	42.3766995465105	1.25078209605756	1.1687660851573	1.07017316120121	0.284541372635108	0.503004547731088	ARHGAP31
ENSG00000031698.12_peak	140.663104739001	-0.845093011301383	0.647711034825182	-1.30473770842807	0.19198217659661	0.388124133675092	SARS
ENSG00000031698.12_peak_2	66.645933815268	1.59331327387952	0.876413589951471	1.81799243205226	0.0690652894841935	0.190984818127457	SARS
ENSG00000031823.14_peak	104.295458200101	2.42920685085565	0.735596679026718	3.30236244958281	0.000958740971489672	0.006918507499742	RANBP3
ENSG00000032219.18_peak	27.4084983504519	-0.610791740154434	1.8297055627743	-0.33381968803129	0.738515625920474	0.877266887566862	ARID4A
ENSG00000033030.13_peak	226.995788757869	0.0395177190605916	0.554439732696887	0.0712750489009343	0.94317885280646	0.979392319131039	ZCCHC8
ENSG00000033100.16_peak	186.407505098084	-0.579542178482839	0.519166247285698	-1.11629402241151	0.264296299475128	0.479622344642979	CHPF2
ENSG00000033100.16_peak_2	799.070446539748	1.00500591420598	0.310377716700408	3.23800923883998	0.00120366911546198	0.0082347492824973	CHPF2
ENSG00000033170.16_peak	46.9481911236146	-1.82535801674315	0.975412372876725	-1.87137057874275	0.061293733971669	0.175141917102309	FUT8
ENSG00000033170.16_peak_2	61.22620985852	0.596833743194601	0.889161870372473	0.671231823002695	0.502072858866064	0.710026334446255	FUT8
ENSG00000033170.16_peak_3	643.317750966039	0.652407918283237	0.360411980890568	1.81017267148321	0.0702690141865502	0.192867130489694	FUT8
ENSG00000033170.16_peak_4	108.046954722394	-2.63979763417941	0.717486148308776	-3.67923149513313	0.000233937845750856	0.00211432795638794	FUT8
