	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	name
ENSG00000005206.16_peak_2	249.636568182499	-0.568985190101706	0.460578867881361	-1.23536972662035	0.216692934302323	0.369757823508963	SPPL2B
ENSG00000005206.16_peak_3	169.342766823676	1.03346175461833	0.507331983421395	2.03705224269279	0.0416448069843993	0.108601897102066	SPPL2B
ENSG00000005206.16_peak_4	169.414999978117	0.761360212381844	0.493788412239176	1.5418754136601	0.123103871604114	0.246065959307735	SPPL2B
ENSG00000005339.14_peak	2958.81471730144	1.00625729392902	0.228104902323908	4.41137951739474	1.02714102916786e-05	9.72771217528419e-05	CREBBP
ENSG00000005339.14_peak_2	542.395075916934	-0.678018773332482	0.361895922414053	-1.87351868683601	0.0609967947565784	0.14581258581273	CREBBP
ENSG00000005339.14_peak_3	648.822677205275	-0.541587469307059	0.292660405492293	-1.85056625065505	0.0642319787637688	0.151496295028055	CREBBP
ENSG00000005379.15_peak	115.209657641211	1.70389105038759	0.654688919131393	2.60259644022725	0.00925207893699478	0.0324056165391613	BZRAP1
ENSG00000005483.20_peak	2034.73900659957	1.39396613208576	0.227473698982982	6.12803211236323	8.89726314725302e-10	2.19024116199399e-08	KMT2E
ENSG00000005700.14_peak	208.992948506983	-0.38018279096034	0.527545075647868	-0.72066408826477	0.471116212506085	0.632834509910458	IBTK
ENSG00000005801.16_peak	21.6358690062792	1.65630255970136	1.35789760725305	1.21975512060292	0.222557719191348	0.375911359276482	ZNF195
ENSG00000005801.16_peak_2	48.8129773451187	-1.14494096188802	0.859181598785762	-1.33259483618609	0.182664800676712	0.326962195699251	ZNF195
ENSG00000005810.17_peak	31.9677949948646	1.01220055198213	1.29082812234852	0.784148202582182	0.432953154268485	0.598598047586501	MYCBP2
ENSG00000005810.17_peak_2	157.842811646087	-0.265658927805341	0.527661406364577	-0.50346476850685	0.614637544599359	0.747252860702058	MYCBP2
ENSG00000005812.10_peak	519.609276343617	1.16897779940475	0.345782953033374	3.3806692584175	0.000723095243243592	0.00392779904428562	FBXL3
ENSG00000005812.10_peak_2	39.8619957676373	0.592458706253968	0.950088202101077	0.623582847301727	0.532901578219616	0.684675940217039	FBXL3
ENSG00000005844.17_peak	3963.36167327813	-1.09725508757895	0.196821794428619	-5.57486578538889	2.47720776529079e-08	4.53740799647722e-07	ITGAL
ENSG00000005844.17_peak_2	1207.71717593134	-2.96072480780672	0.248638820298814	-11.907733491691	1.07869594160184e-32	4.99220481773332e-30	ITGAL
ENSG00000005884.17_peak	309.971967713599	1.689970767428	0.42343807608052	3.99106944531516	6.57760146964831e-05	0.000505107404892684	ITGA3
ENSG00000005889.15_peak	217.094156803844	-1.34054813615002	0.432781791691445	-3.09751510319032	0.00195150451917677	0.00906578253509604	ZFX
ENSG00000005889.15_peak_2	422.410060513331	1.36138474718667	0.367554814094938	3.70389584078481	0.000212313462824474	0.00138392493796009	ZFX
ENSG00000005889.15_peak_3	112.802277815556	1.52091956478511	0.652861595088468	2.32962020775478	0.019826233150511	0.0599631957047793	ZFX
ENSG00000006062.14_peak	34.0242035793244	-3.96430935373496	1.03172320577957	-3.84241561256686	0.000121829308072263	0.000864763861592688	MAP3K14
ENSG00000006062.14_peak_2	148.318671662979	0.615377206596801	0.591428570369895	1.04049286325807	0.298110978029375	0.460499868598114	MAP3K14
ENSG00000006194.9_peak	375.073788229684	1.27239419793418	0.362428969360777	3.51074087752512	0.000446859752266429	0.00261295263338373	ZNF263
ENSG00000006194.9_peak_2	81.0603390531875	0.208098129476104	0.674974609440548	0.308305122245392	0.757850168773822	0.854057771368161	ZNF263
ENSG00000006194.9_peak_3	251.567991054006	-0.0759686103529201	0.422508059584165	-0.17980393185325	0.857306496754313	0.916590435926142	ZNF263
ENSG00000006194.9_peak_4	34.5289294769236	4.02981714856925	1.34642908634497	2.9929664988957	0.00276280074556504	0.0121234910086678	ZNF263
ENSG00000006194.9_peak_5	57.7283346967557	-0.104328226122201	0.803974012621672	-0.129765669641483	0.896751824860032	0.939235239616527	ZNF263
ENSG00000006432.15_peak	76.45030359565	1.72594410661384	0.803265980958567	2.14865828695273	0.031661497586357	0.0870816625374368	MAP3K9
ENSG00000006459.10_peak	343.80781299109	-0.417050175802995	0.405287717052607	-1.02902249008662	0.303469106646401	0.466803132802863	KDM7A
ENSG00000006555.10_peak	97.62183708521	1.25241436295838	0.667484126283061	1.87632081969132	0.060611239866369	0.145240939452057	TTC22
ENSG00000006634.7_peak	80.0612062704427	2.05123650143893	0.721291418717018	2.84383877058668	0.00445735967457378	0.0177833280809719	DBF4
ENSG00000006634.7_peak_2	20.3995000013804	-0.318233006461806	1.27731420684379	-0.249142305594604	0.803250705831056	NA	DBF4
ENSG00000006712.14_peak	186.366032927422	-0.643547726719394	0.490376887346874	-1.31235330074636	0.189400955794153	0.3355848481682	PAF1
ENSG00000006744.18_peak	246.505121301819	-0.763676088282099	0.433369800173317	-1.76218113947184	0.0780386976540064	0.173858998432	ELAC2
ENSG00000006831.9_peak	107.116197143661	-0.74703104105781	0.739741286536912	-1.00985446486977	0.312565021367467	0.476256887254818	ADIPOR2
ENSG00000007129.17_peak	405.620248432581	-0.147042212749843	0.363861539495295	-0.404115842948949	0.686127535260826	0.800520562988345	CEACAM21
ENSG00000007129.17_peak_2	85.2898764128386	-1.52291820855561	0.714605648183819	-2.13113094253612	0.0330783562024845	0.0902988394642735	CEACAM21
ENSG00000007202.14_peak	263.387477539799	0.2206203962052	0.435179964895483	0.506963587485435	0.612180367767687	0.746619134406761	KIAA0100
ENSG00000007376.7_peak	565.423863076263	1.24315085904797	0.329635239892339	3.77129235167328	0.000162404268801176	0.00110856483187587	RPUSD1
ENSG00000007376.7_peak_2	43.8002232463944	-1.79383343027935	0.91835565051966	-1.95331016830385	0.0507828533451073	0.127131109960957	RPUSD1
ENSG00000007516.13_peak	302.681825337149	0.733642395797912	0.390636658221291	1.87806848220146	0.0603717973063083	0.144917364073441	BAIAP3
ENSG00000007520.3_peak	651.410477393491	-0.116643209180367	0.30612408031895	-0.381032452784626	0.70317916789679	0.813805232606083	TSR3
ENSG00000007545.15_peak	124.803960347626	-0.645372331307379	0.643597922708026	-1.00275701418036	0.315978113673378	0.480192658739184	CRAMP1
ENSG00000007545.15_peak_2	176.661397585724	1.14291269319455	0.496803686996803	2.30053182596832	0.0214181083562767	0.0637583654413691	CRAMP1
ENSG00000007944.14_peak	59.8302218347632	-1.40250347596328	0.824260428405419	-1.70152955016475	0.0888435937925396	0.192015014977525	MYLIP
ENSG00000007968.6_peak	70.6644916518581	1.46365206853077	0.741619990529161	1.97358766918678	0.0484286469743184	0.123011952907325	E2F2
ENSG00000008083.13_peak	344.985313376311	-0.169671092702357	0.382503501753311	-0.44358049514481	0.657345910128483	0.78040848336904	JARID2
ENSG00000008083.13_peak_2	247.397200065	-0.707215838976799	0.472596672849049	-1.49644692738387	0.134537228409681	0.263241282498019	JARID2
ENSG00000008083.13_peak_3	421.860200548277	-0.521472871521576	0.361598902162755	-1.44213068237376	0.149265510839089	0.283192450463229	JARID2
ENSG00000008300.16_peak	33.4976826920641	2.89478803419856	1.15956510075911	2.4964428752672	0.0125445872064366	0.041647309606448	CELSR3
ENSG00000008300.16_peak_2	25.7838411635236	-0.748042645706157	1.2778349242797	-0.585398498266764	0.558279798295729	0.705420160132681	CELSR3
ENSG00000008513.14_peak	1088.32572887357	0.4992859581714	0.26611998124488	1.87616862076945	0.0606321294341775	0.145240939452057	ST3GAL1
ENSG00000008513.14_peak_2	250.838932058548	0.0284076519262558	0.433146815864852	0.0655843489684555	0.947708749997232	0.971212598535693	ST3GAL1
ENSG00000008513.14_peak_3	283.034879244908	-0.652582852296532	0.43055911270289	-1.51566378005533	0.129604390646259	0.256401732649282	ST3GAL1
ENSG00000008513.14_peak_4	179.715432480941	-0.437908411843524	0.503225446418461	-0.870203235866132	0.384189347889521	0.551155704287881	ST3GAL1
ENSG00000008710.19_peak	98.8318553172601	1.49434708859514	0.640417895020076	2.33339371091168	0.0196274910520008	0.0595776313436771	PKD1
ENSG00000008710.19_peak_2	53.8929989195441	-0.35410732736742	0.813047759247661	-0.435530783204036	0.663177199842641	0.783763180326097	PKD1
ENSG00000008710.19_peak_3	42.3233628763607	0.627819939215445	0.958058082266858	0.65530467393998	0.512271612133437	0.667954457443711	PKD1
ENSG00000008710.19_peak_4	248.38536299407	1.45721396456148	0.446359900601626	3.26466145950247	0.00109594980348573	0.00558162835405635	PKD1
ENSG00000008853.16_peak	73.5404940636937	0.298921072441975	0.840301668932318	0.355730666133011	0.722042277058013	0.826041115249955	RHOBTB2
ENSG00000008952.16_peak	3346.47150871194	1.97201856125901	0.209580637998216	9.40935470038885	4.99192149751723e-21	8.45217537457674e-19	SEC62
ENSG00000009413.15_peak	86.6090491254436	0.355414024470812	0.680489591039242	0.522291639947092	0.601467289062762	0.738091907490489	REV3L
ENSG00000009413.15_peak_2	160.570753942758	0.667649276757999	0.51915524047234	1.28603012106852	0.198432549692818	0.347507255289491	REV3L
ENSG00000009694.13_peak	23.378228186102	0.914789118511837	1.26806080208398	0.721407930131139	0.4706585689405	0.632705434087085	TENM1
ENSG00000009954.10_peak	111.320973033989	-1.53502416529717	0.680024741320203	-2.25730634787944	0.0239889389904925	0.0695619108070172	BAZ1B
ENSG00000009954.10_peak_2	139.793252313818	-0.194804401758228	0.568108722659771	-0.342899860516476	0.73167379670225	0.833050855136236	BAZ1B
ENSG00000009954.10_peak_3	127.210723197046	-3.44079591270476	0.579701865421921	-5.93545772049649	2.93026832288637e-09	6.31736729735315e-08	BAZ1B
ENSG00000010072.15_peak	66.4225075276719	-1.84738736504751	0.730620739736258	-2.52851755305275	0.0114545358578095	0.0386006737499581	SPRTN
ENSG00000010165.19_peak	133.982230886784	-0.780785404305994	0.544739687367026	-1.43331837648893	0.151766872703623	0.285828982720714	METTL13
ENSG00000010292.12_peak	31.2883420101588	-0.13523951582504	1.30583573803034	-0.103565488281879	0.917514176703062	0.953455718647621	NCAPD2
ENSG00000010310.8_peak	32.7907336194286	-0.695084340428845	1.03787285345665	-0.669720128158145	0.503036218016663	0.660791432566205	GIPR
ENSG00000010318.20_peak	54.4762955102177	-0.576046366751353	0.817892469220072	-0.704305747307663	0.481242387915545	0.642953167226658	PHF7
ENSG00000010322.15_peak	28.159398177669	-2.32773130038346	1.53067582473877	-1.52072128060213	0.128329796059754	0.254242421303315	NISCH
ENSG00000010322.15_peak_2	233.423768171026	-2.1616657826442	0.464496348390009	-4.65378423347514	3.25897832999946e-06	3.52396068019568e-05	NISCH
ENSG00000010404.17_peak	134.624565549152	-2.15551960035951	0.562795473818081	-3.83002298461318	0.000128131290277726	0.00090029090800402	IDS
ENSG00000010539.11_peak	69.1496353414225	0.551065098065152	0.730156787788399	0.754721598540903	0.450416044286893	0.615630671281671	ZNF200
ENSG00000010810.17_peak	601.05845530396	-1.04569855258206	0.324325086295867	-3.22422962875007	0.00126312069445707	0.0063128753498351	FYN
ENSG00000010818.9_peak	1809.91832206754	2.59450849741767	0.235080514260808	11.0366803713013	2.54253740476205e-28	7.67404115819919e-26	HIVEP2
ENSG00000010818.9_peak_2	628.939667202066	1.62100866536572	0.321818540980757	5.03702695446205	4.72818220017404e-07	6.20473361693916e-06	HIVEP2
ENSG00000010818.9_peak_3	311.016809130641	0.728781888800347	0.399845663054088	1.82265798066631	0.0683552081449572	0.157204691215696	HIVEP2
ENSG00000011007.12_peak	130.166124160542	-0.161979921892466	0.573524411884961	-0.282428992621426	0.777614586588124	0.867598916762256	ELOA
ENSG00000011007.12_peak_2	201.293516578831	-0.194847535519862	0.471653230143415	-0.41311608416339	0.679521565750763	0.795487134813119	ELOA
ENSG00000011114.14_peak	165.096264794029	0.838205070200861	0.504784907399627	1.66051927843649	0.0968100328853293	0.205570015494293	BTBD7
ENSG00000011132.11_peak	906.301121404919	0.286315278387059	0.283036394018698	1.01158467404776	0.311736676794853	0.47536762092529	APBA3
ENSG00000011376.10_peak	179.503746181619	1.36548563506449	0.487195814029139	2.80274500671884	0.00506697135409109	0.0197279389456536	LARS2
ENSG00000011454.16_peak	42.6205978731087	-2.78633355276444	1.04120526266327	-2.67606556812568	0.00744920701310626	0.0271313720277984	RABGAP1
ENSG00000011523.13_peak	448.643492457273	0.286447777219604	0.331043904056914	0.865286367485434	0.386881631334858	0.554101977455454	CEP68
ENSG00000011523.13_peak_2	101.557612030563	-0.995774883083314	0.716903229973103	-1.38899483424098	0.164834320877603	0.303925592438863	CEP68
ENSG00000011590.13_peak	110.642295890853	0.167145268910284	0.598319391387509	0.279357933766232	0.779970150431286	0.869528309666612	ZBTB32
ENSG00000011590.13_peak_2	18.818435167159	-0.138247232318397	1.44179222633541	-0.0958856829668025	0.923611365520451	NA	ZBTB32
ENSG00000012211.12_peak	134.153428045496	1.18221171401765	0.54844120305902	2.15558515192453	0.0311160729912465	0.0858195386194808	PRICKLE3
ENSG00000012232.8_peak	158.407363060433	1.66736881849789	0.612237499021483	2.72340198233984	0.00646133856510754	0.0242064826330149	EXTL3
ENSG00000012822.15_peak	26.8867816500493	-9.67652507067983	1.88776261536201	-5.12592260909043	2.96084218448417e-07	4.12734265957613e-06	CALCOCO1
ENSG00000012822.15_peak_2	176.803892982543	-4.96408257882027	2.79381225887813	-1.7768132282495	0.075598974686839	0.169840803325578	CALCOCO1
ENSG00000013288.8_peak	233.153593603153	-1.34150759757176	0.455235037525604	-2.94684610583453	0.00321032930466468	0.0136423231883556	MAN2B2
ENSG00000013392.7_peak	84.2824978042108	1.26157999322834	0.707811783826061	1.78236647376637	0.0746894890308967	0.168342348328729	RWDD2A
ENSG00000013523.9_peak	24.6634513519312	0.186172899580367	1.27155802807103	0.146413215496578	0.883595195275887	0.930792132181891	ANGEL1
ENSG00000013619.13_peak	6.05594078602166	-0.068686449119505	2.93735603219557	-0.0233837670226732	0.981344153505909	NA	MAMLD1
ENSG00000013810.18_peak	1406.42372544664	0.516604374190819	0.235946923341297	2.1894940051562	0.0285609537969667	0.0800767937231595	TACC3
ENSG00000014216.15_peak	486.719826749837	-2.30446662097927	0.359262576115426	-6.41443549700227	1.41345619729275e-10	4.2848091360726e-09	CAPN1
ENSG00000014824.13_peak	44.9261378815863	-2.43747486196842	0.952085437474976	-2.56014299350366	0.0104629102607162	0.0357889979834132	SLC30A9
ENSG00000015133.18_peak	1291.23302966588	-0.574097557446571	0.260603650159937	-2.20295286383838	0.0275980710721383	0.0778804103182048	CCDC88C
ENSG00000015133.18_peak_2	1191.63433434985	-1.05066347375131	0.246028617860429	-4.2704929324415	1.95041402136679e-05	0.000171824544877262	CCDC88C
ENSG00000015133.18_peak_3	641.79003380066	-1.02777074609801	0.353777880883746	-2.9051300311105	0.00367100556505002	0.0151627666698402	CCDC88C
ENSG00000015532.9_peak	299.39977084569	0.799049123157556	0.398488969798223	2.00519759320354	0.044941927289947	0.115450669799129	XYLT2
ENSG00000015676.17_peak	302.825599885026	0.907061682740973	0.462333651724247	1.96192009679187	0.0497717876637371	0.125550781236069	NUDCD3
ENSG00000016864.18_peak	39.5195658341168	-0.954966120114102	0.930938944350599	-1.02580961502289	0.304981333033553	0.46834703387698	GLT8D1
ENSG00000017260.19_peak	15.4944696792307	-0.325762614688071	1.46852925970735	-0.221829161751254	0.824446877169936	NA	ATP2C1
ENSG00000017797.12_peak	83.1124479435919	-1.58665363949632	0.691668387831649	-2.29395136081094	0.0217932927456064	0.0644880810912188	RALBP1
ENSG00000019995.6_peak	513.959548760066	1.09105502208722	0.347849099012038	3.13657567372184	0.00170933318523701	0.00817794002199539	ZRANB1
ENSG00000019995.6_peak_2	145.240868604523	-1.72916869868656	0.541310867769152	-3.1944097221118	0.00140117101231904	0.00685961154267899	ZRANB1
ENSG00000020129.15_peak	37.5946022231607	-0.969527950049159	1.06493478247703	-0.910410633592081	0.362605991910183	0.528603695052602	NCDN
ENSG00000020256.19_peak	44.3140932969728	2.14273355279257	0.96228851920259	2.22670593074119	0.0259669338065259	0.0740906101458703	ZFP64
ENSG00000020256.19_peak_2	249.960193589456	1.32555835567379	0.426491643007549	3.10805235555419	0.00188324702546836	0.00881557710775546	ZFP64
ENSG00000020633.18_peak	529.224509826356	-0.629321131050289	0.328968642020445	-1.91301252054041	0.0557464496028008	0.136360765730318	RUNX3
ENSG00000020633.18_peak_2	305.881824675755	-2.15149348933445	0.389454669852792	-5.5243746085974	3.30661286031148e-08	5.93139702229517e-07	RUNX3
ENSG00000022567.9_peak	160.586279571278	0.236160039322895	0.506953571433271	0.465841553606612	0.641328918982385	0.767472048883936	SLC45A4
ENSG00000022567.9_peak_2	68.8481514103581	0.769515624468319	0.787953453922889	0.976600357086099	0.328767042261336	0.493257144451738	SLC45A4
ENSG00000022976.15_peak	12.7021584496694	-1.38500924624818	1.8200042507068	-0.760992314007128	0.446661658031889	NA	ZNF839
ENSG00000022976.15_peak_2	25.649109726416	0.0593197734528714	1.30374799300952	0.0454994168895632	0.963709239673563	0.979368985772782	ZNF839
ENSG00000022976.15_peak_3	417.669434472479	1.99534547814384	0.362046473413392	5.51129654525185	3.56200004801212e-08	6.32414433076729e-07	ZNF839
ENSG00000023041.11_peak	47.7464460187694	0.439184119355138	1.04076946899121	0.421980210258117	0.67303946224968	0.791595043864739	ZDHHC6
ENSG00000023287.12_peak	34.7808475617428	0.372259186824922	1.12986684244148	0.329471733165056	0.741799156029727	0.840883367269491	RB1CC1
ENSG00000023287.12_peak_2	101.714635213956	-0.242986469527062	0.677697141233668	-0.358547284240765	0.719933788963288	0.824350059614121	RB1CC1
ENSG00000023445.13_peak	453.879801787072	0.0137757614609118	0.326612386218561	0.0421777067930711	0.966357034144554	0.980239842801559	BIRC3
ENSG00000023445.13_peak_2	73.9703832604009	-1.89309296146959	0.832471589588514	-2.27406314539255	0.022962190178871	0.0671930578771678	BIRC3
ENSG00000023892.10_peak	250.484395804351	-3.13724998243022	0.418592178646494	-7.49476493463024	6.64172843024578e-14	3.8104858481625e-12	DEF6
ENSG00000023902.13_peak	1180.47618377912	0.93291076087172	0.263705857285177	3.53769449975793	0.000403636779969364	0.00239491156115156	PLEKHO1
ENSG00000024048.10_peak	73.814612729926	-1.0752930668	0.715922445971468	-1.50196864597657	0.133105206469767	0.260928938606611	UBR2
ENSG00000025293.16_peak	38.7165616419576	-1.91139665164415	1.43794328568881	-1.32925732931709	0.183763086880536	0.328445764450226	PHF20
ENSG00000025293.16_peak_2	42.0479582196992	-0.0608418141686277	1.04256713945952	-0.0583576940667523	0.953463712553439	0.973982876811225	PHF20
ENSG00000025293.16_peak_3	620.84333241051	2.68969072176903	0.320568855208224	8.39036817853674	4.84622053031193e-17	5.09734286688264e-15	PHF20
ENSG00000025434.18_peak	29.3607058948328	1.1676992437269	1.26266747821272	0.924787613425944	0.355076394952493	0.520798718309783	NR1H3
ENSG00000025708.13_peak	124.166399684105	-0.390632102717028	0.622235514407295	-0.627788182564798	0.530142708601922	0.682539073277919	TYMP
ENSG00000025708.13_peak_2	67.1198631634589	-0.325184309360888	0.764982697412828	-0.425087143095734	0.670773150016985	0.789640021607242	TYMP
ENSG00000025708.13_peak_3	329.979875273589	-0.582888392748211	0.387620830765116	-1.50375920612331	0.132643378433278	0.260410162071215	TYMP
ENSG00000025800.13_peak	184.337401528619	-1.72096665746217	0.469048286953603	-3.66906074562086	0.000243443234253259	0.00155044305705149	KPNA6
ENSG00000026025.15_peak	1154.60221316	-1.4966951538361	0.314973987169328	-4.75180559285835	2.01608167374838e-06	2.30570658635276e-05	VIM
ENSG00000026036.22_peak	23.323883041349	0.909465102193665	1.2619147781017	0.720702473713614	0.471092590118166	0.632834509910458	RTEL1-TNFRSF6B
ENSG00000026103.21_peak	31.7126955141261	-0.158023617290869	1.10641250601743	-0.142825226966822	0.886428213092977	0.932361311407795	FAS
ENSG00000026508.18_peak	1163.2069509935	-2.29682518021699	0.250814445420334	-9.1574676903788	5.31293821124529e-20	7.84732277924783e-18	CD44
ENSG00000026950.16_peak	638.164066629548	0.266864162681514	0.292867437556428	0.911211450846584	0.362183971769414	0.52832131372626	BTN3A1
ENSG00000027075.14_peak	732.610430212158	-0.976621207149462	0.303954603660863	-3.21304956525392	0.00131333622693336	0.00651227149097954	PRKCH
ENSG00000027847.13_peak	27.8906295751054	-1.55950424924919	1.19945691849039	-1.30017529200793	0.193540896927214	0.340832294893131	B4GALT7
ENSG00000028137.18_peak	1089.38872399279	0.525300764903687	0.280268296904161	1.8742782209267	0.0608920877321401	0.145712813869878	TNFRSF1B
ENSG00000028137.18_peak_2	266.869074107058	-1.39905643607503	0.402170820694766	-3.47876167062072	0.00050373637114787	0.0028781381798424	TNFRSF1B
ENSG00000028203.17_peak	492.436589690569	1.54881474481074	0.33642216520809	4.60378329665863	4.14884171294738e-06	4.37709105946515e-05	VEZT
ENSG00000028277.21_peak	306.407091133778	-1.59716973608227	0.385032243587124	-4.14814541556924	3.35179484599515e-05	0.000282038300859374	POU2F2
ENSG00000028277.21_peak_2	234.102031878641	0.438861945605137	0.439819736974468	0.997822309258063	0.318365530181929	0.482763982202479	POU2F2
ENSG00000028277.21_peak_3	233.543429567438	-0.267388675376942	0.439537185897291	-0.608341419011186	0.54296105578557	0.692237952114495	POU2F2
ENSG00000029363.16_peak	92.8326695299465	-1.0587806822948	0.673294945150583	-1.57253621153803	0.115826247995577	0.236212048644328	BCLAF1
ENSG00000029364.11_peak	166.170587105492	-0.177382838843929	0.517132804085174	-0.343012157501254	0.731589314047293	0.833050855136236	SLC39A9
ENSG00000029534.20_peak	42.2172814455628	-1.19648240772628	0.901943998781561	-1.3265595306833	0.184654430383358	0.329360497359012	ANK1
ENSG00000029725.16_peak	342.614710926959	0.0292137298995285	0.373956882266785	0.0781205836417449	0.9377321338509	0.965465029537625	RABEP1
ENSG00000029725.16_peak_2	649.841004916856	1.18131067561944	0.333960876444757	3.53727265359734	0.000404282076328813	0.00239669186496552	RABEP1
ENSG00000029725.16_peak_3	46.1342364717247	-0.369546325949171	0.894518249699228	-0.413123294100961	0.679516283591312	0.795487134813119	RABEP1
ENSG00000030066.13_peak	167.429501173628	0.320235774251074	0.549043195568518	0.583261529941154	0.559717255746356	0.706464943525673	NUP160
ENSG00000030419.16_peak	3.68925339682735	-0.371910788735989	2.82241624179824	-0.13177035450272	0.895165935725437	NA	IKZF2
ENSG00000031003.10_peak	123.529949230119	-0.963205004589621	0.569334712920201	-1.69180796942663	0.0906825935941283	0.195078575993318	FAM13B
ENSG00000031081.10_peak	44.0414798411961	1.58116105705481	1.04439362959684	1.51395126535305	0.130038200383927	0.257040201328366	ARHGAP31
ENSG00000031698.12_peak	160.379221798001	-1.99964810085126	0.528171929460847	-3.78597950650744	0.000153104292847059	0.0010523267336082	SARS
ENSG00000031698.12_peak_2	109.119436206509	2.33988267504468	0.636954313648701	3.67354867516478	0.000239205084777137	0.00152906233749805	SARS
ENSG00000031823.14_peak	123.296592962544	1.42075281966298	0.605345387636977	2.34701188557663	0.0189246510857707	0.0580534369586478	RANBP3
ENSG00000032219.18_peak	25.3327446748008	-9.593924226206	1.89884026500067	-5.05251779364528	4.36023721805688e-07	5.77648220758604e-06	ARID4A
ENSG00000033030.13_peak	317.401716547469	0.653464145130822	0.434249684926502	1.50481201901487	0.132372412824186	0.260138347170671	ZCCHC8
ENSG00000033100.16_peak	293.711287138361	0.00464133177089831	0.4260655541242	0.0108934686833316	0.991308441425473	0.994891311316414	CHPF2
ENSG00000033100.16_peak_2	852.668404839575	0.742234323181751	0.281786349359	2.63403221933982	0.00843774807441206	0.0299156522638246	CHPF2
ENSG00000033170.16_peak	59.0581966799166	-0.212189382279908	0.776815431018828	-0.273152892961475	0.78473568936634	0.872036373799309	FUT8
ENSG00000033170.16_peak_2	29.2812489970811	0.774089175957709	1.14027822195728	0.678859914231276	0.49722662678423	0.655727059866285	FUT8
ENSG00000033170.16_peak_3	979.479244748675	1.41014680571382	0.351935528161904	4.00683276587267	6.15384026282913e-05	0.000477317978821897	FUT8
