ensembl_id	gene_name	logFC	AveExpr	P.Value	adj.P.Val
ENSG00000226259	GTF2H2B	-0.128213008325749	0.117889803065389	0.200551315158415	0.451779145333928
ENSG00000225190	PLEKHM1	-0.036713442177051	0.0112054178039119	0.698482509260875	0.849738854451716
ENSG00000221983	UBA52	-0.114943870289732	0.170482288308555	0.329356569542668	0.58454505663107
ENSG00000221914	PPP2R2A	0.174076270661794	0.0242757141062546	0.130678170991213	0.362561751258438
ENSG00000221823	PPP3R1	0.0907979549004007	-0.0640640729675114	0.419519951626084	0.659672519653992
ENSG00000217128	FNIP1	0.483324815753009	0.00428321277328658	0.00186804479870466	0.0543317852163886
ENSG00000215472	RPL17-C18orf32	-0.156319830484558	-0.0389140407667714	0.449278808771515	0.682727601564557
ENSG00000215421	ZNF407	-0.0632865136516742	-0.0838290388596071	0.604106936038575	0.78686197551243
ENSG00000215126	CBWD7	0.0195214530971611	-0.0526782803678939	0.869696637905045	0.943344976395202
ENSG00000215114	UBXN2B	0.0697404277334017	-0.234347548384433	0.588543695066153	0.778024456798856
ENSG00000214078	CPNE1	0.155857712251536	-0.121536095499763	0.113190466889267	0.338691300612275
ENSG00000214013	GANC	0.0251357987363337	0.193860236933201	0.810808646140264	0.911131030582945
ENSG00000213719	CLIC1	-0.236062506262689	-0.0395246582124487	0.0799214272160575	0.288299913374654
ENSG00000213639	PPP1CB	0.167900105584321	-0.0949953636321757	0.188178879958354	0.438832393082421
ENSG00000213593	TMX2	-0.0817420352917884	0.0341056734047336	0.420404167603079	0.659672519653992
ENSG00000213079	SCAF8	0.285255174922557	-0.0599216834117236	0.019967971588167	0.147382647436471
ENSG00000213066	FGFR1OP	-0.0961836377315772	-0.0778757154298801	0.440626857158946	0.676656171000363
ENSG00000211456	SACM1L	-0.115435572780827	-0.0612293565590967	0.263044281251091	0.520049280534682
ENSG00000206560	ANKRD28	-0.212168128439112	-0.123459259916255	0.151078177549502	0.389239641298738
ENSG00000206190	ATP10A	0.192299550677984	-0.00292255816728903	0.0628755816056572	0.256017035434594
ENSG00000206127	GOLGA8O	0.108679634351543	-0.128777407105341	0.388056432407739	0.638445821805773
ENSG00000205937	RNPS1	-0.0820614188127296	0.0525114007194193	0.517563187465695	0.73418817013895
ENSG00000205581	HMGN1	-0.376690882918084	0.0517469802364929	0.0136022652545895	0.127521236761776
ENSG00000205531	NAP1L4	0.15175235774997	-0.0391728236416026	0.368422072709527	0.61936465585658
ENSG00000205339	IPO7	-0.0252207301015535	-0.191468263348114	0.80472183196977	0.908924070181568
ENSG00000205323	SARNP	-0.0975690678111173	-0.0446847279988433	0.425291432510427	0.664071578634482
ENSG00000205302	SNX2	0.187421851981479	-0.0403088815109592	0.207906435923142	0.46049875446846
ENSG00000205268	PDE7A	0.181890621910515	-0.31069483469061	0.0821428638687594	0.290470538157607
ENSG00000205213	LGR4	0.427976803117798	-0.373826663091396	0.0177706940793675	0.138318224737939
ENSG00000204842	ATXN2	-0.0283496186979058	-0.138407437187281	0.777743491438144	0.896673618873083
ENSG00000204713	TRIM27	0.0361983134878355	-0.00504248044855601	0.722725357194681	0.864370604669565
ENSG00000204634	TBC1D8	0.145805819815295	-0.235370067953788	0.15475563203161	0.395392136784058
ENSG00000204628	RACK1	-0.234443341090485	0.0351337933132696	0.0363143001016975	0.200623691162192
ENSG00000204569	PPP1R10	0.106098029678169	0.149423185443343	0.310774025080243	0.566261448520035
ENSG00000204482	LST1	-0.386635604488552	-0.0760599215780091	0.0472717524713322	0.22466193392928
ENSG00000204469	PRRC2A	-0.227324332544131	0.108129312860592	0.03795303861252	0.20449424666604
ENSG00000204406	MBD5	0.363898317809655	-0.264322971766437	0.0101213535695525	0.111000693628347
ENSG00000204267	TAP2	-0.219658534286983	0.174916095410239	0.111614135309916	0.336143606989062
ENSG00000204256	BRD2	-0.172135169830524	0.0121908242112163	0.114973421276872	0.341396174289564
ENSG00000204217	BMPR2	-0.369319325950749	0.216540748698259	0.00182468327605723	0.0543317852163886
ENSG00000204138	PHACTR4	0.0588393862528328	0.0045192661426001	0.650592434528452	0.82029686023788
ENSG00000204120	GIGYF2	0.13634023641646	0.238523230926653	0.309132704188227	0.564392932997354
ENSG00000203667	COX20	0.00641673464350445	0.0441701998814701	0.954541295250081	0.977668947778167
ENSG00000198952	SMG5	-0.0286517603782625	-0.0686063154483553	0.77293904470954	0.893182544209583
ENSG00000198911	SREBF2	0.206075009230494	-0.24594620872857	0.0836364616891847	0.293123532654443
ENSG00000198901	PRC1	-0.135675025982618	0.217072752660137	0.226467190590586	0.483060750571662
ENSG00000198900	TOP1	0.152089834022629	0.0580811074487727	0.281278601283653	0.537692453306549
ENSG00000198898	CAPZA2	0.0758892237085183	-0.0133242781693066	0.427084288625239	0.66553014145689
ENSG00000198887	SMC5	0.0393929190033113	0.0244478247259722	0.682912629406591	0.842990992552837
ENSG00000198879	SFMBT2	0.142946483789105	-0.0147430889884474	0.155480538765723	0.396169653517588
ENSG00000198874	TYW1	-0.111425132010148	-0.0631421509615649	0.350068315567369	0.601558635398471
ENSG00000198862	LTN1	-0.218934774749725	0.132519019409075	0.0375064925777051	0.203269452781269
ENSG00000198848	CES1	-0.16207270771418	-0.000662053308970484	0.100674767107296	0.320739690240778
ENSG00000198839	ZNF277	0.299579352750739	-0.239477494891921	0.0344944858404593	0.195317768714228
ENSG00000198836	OPA1	0.0469030445038008	-0.0641809618218249	0.678533332041635	0.839143615423831
ENSG00000198830	HMGN2	-0.2005312827736	0.0712140830644257	0.10207824941489	0.321023194173846
ENSG00000198826	ARHGAP11A	-0.185062977972698	0.0233626588648382	0.193573287327917	0.444721238179256
ENSG00000198818	SFT2D1	-0.153895055231801	-0.0855304655908635	0.122962752673357	0.351754568499223
ENSG00000198815	FOXJ3	0.314333196749946	-0.0622662872135881	0.00822060944231174	0.102208112050133
ENSG00000198795	ZNF521	-0.54274616582093	0.0318208541923523	0.048036463528086	0.225618388346765
ENSG00000198793	MTOR	0.0429116724444489	0.095318164300556	0.699449459080079	0.849738854451716
ENSG00000198791	CNOT7	-0.21861743414697	0.00515904978691057	0.0505643312444103	0.230062759575839
ENSG00000198771	RCSD1	0.444923992006972	-0.262042066161583	0.00139080829239346	0.0521553109647549
ENSG00000198740	ZNF652	0.31379182019115	0.172913861387219	0.0272536993993915	0.173602331790645
ENSG00000198700	IPO9	0.106465279705918	-0.0316076430124488	0.34566239484099	0.598869072147483
ENSG00000198690	FAN1	-0.338907160706348	-0.012148375584156	0.0577050277024736	0.245525847184348
ENSG00000198677	TTC37	0.211477495808463	-0.149236172162806	0.0755092550103079	0.277275073784803
ENSG00000198648	STK39	0.36586657128321	-0.128035606842356	0.00389395979529047	0.073633029046834
ENSG00000198646	NCOA6	0.0133484041343681	0.0738382997068006	0.893146178769955	0.954742466960986
ENSG00000198625	MDM4	-0.0498513971027346	-0.162262549141177	0.612732498156192	0.793650728809552
ENSG00000198604	BAZ1A	-0.0419997719334966	-0.0519258980586414	0.662796052000469	0.828495065000586
ENSG00000198586	TLK1	0.238774304722865	-0.0793029057524926	0.0905938574124028	0.305368772435911
ENSG00000198563	DDX39B	-0.319650422010093	0.151829280200281	0.032427458142377	0.191354924317326
ENSG00000198554	WDHD1	0.107208376388491	-0.214454042254943	0.39585185411816	0.643784556596215
ENSG00000198492	YTHDF2	-0.000530581710415224	0.0425907678371918	0.995595057681658	0.997740736685282
ENSG00000198408	MGEA5	0.18082050262746	-0.13836232059053	0.119336127937859	0.349441432563629
ENSG00000198399	ITSN2	0.0343514705450519	0.155335324630339	0.753967671620445	0.88431282849213
ENSG00000198382	UVRAG	0.109878583911945	-0.2119376436509	0.296678007107041	0.552705421894126
ENSG00000198373	WWP2	0.07509586679793	-0.00339054451692633	0.51280029938236	0.730999813650513
ENSG00000198265	HELZ	0.10412348314711	0.0981961979179667	0.284758279732551	0.539418511975248
ENSG00000198218	QRICH1	0.0111039766904488	0.0984389426894939	0.919202767100004	0.963981251018273
ENSG00000198198	SZT2	-0.413813364287571	0.122252893061581	0.00661415201953938	0.0943429659228776
ENSG00000198189	HSD17B11	0.268347523097161	-0.166351340060818	0.0199379503670305	0.147382647436471
ENSG00000198176	TFDP1	-0.00236399780946153	-0.0667406462912504	0.981739070275328	0.990687212842942
ENSG00000198162	MAN1A2	0.360930833101403	-0.213427480955965	0.00280728217668757	0.0633682627261999
ENSG00000198160	MIER1	0.175644982073158	0.041093352393838	0.178521170787283	0.426499612350795
ENSG00000198087	CD2AP	0.169717293379511	-0.217698645193496	0.15338464364558	0.392441638910311
ENSG00000198053	SIRPA	0.322660799436525	0.0910761292710373	0.00671900863976396	0.0944464062053361
ENSG00000198000	NOL8	-0.0452955811083502	0.155465425975067	0.692736388827617	0.847244662821782
ENSG00000197969	VPS13A	0.205808156618665	-0.141836959462613	0.0692663131955805	0.266188724264008
ENSG00000197943	PLCG2	0.162440269212961	0.294643057877599	0.187594071881066	0.438788950828448
ENSG00000197892	KIF13B	0.0828437525612893	-0.0511905431858057	0.469083151146544	0.698528711313762
ENSG00000197771	MCMBP	0.229614167704045	0.0604745186428608	0.0588650291879766	0.247041864371923
ENSG00000197601	FAR1	0.2042683584193	-0.125941869661091	0.0525887980183703	0.233783853523348
ENSG00000197563	PIGN	-0.155389147457172	-0.153541347413004	0.130926178797331	0.362816884033129
ENSG00000197548	ATG7	0.315477460040306	-0.135457179492817	0.0152802179705819	0.134570101445466
ENSG00000197442	MAP3K5	0.11322846074398	-0.239796037823746	0.356526892103503	0.608608681454218
ENSG00000197386	HTT	-0.0710188370006631	-0.060869677446398	0.48690542217876	0.711289543020536
ENSG00000197323	TRIM33	0.266846678465084	-0.193724156946716	0.0346111486925857	0.195317768714228
ENSG00000197299	BLM	-0.00172430754756614	0.0848030518292996	0.985982793629467	0.993039379197687
ENSG00000197226	TBC1D9B	-0.0697060007254701	-0.000139088828320426	0.571948073143116	0.766443383318585
ENSG00000197170	PSMD12	-0.210248235131193	0.0479167479314789	0.0743060498587322	0.274660677140783
ENSG00000197157	SND1	0.0973713267497335	-0.0658280442768469	0.417224238277509	0.659672519653992
ENSG00000197111	PCBP2	-0.0246369567373852	-0.151159399042091	0.816431491104885	0.914214892841545
ENSG00000197102	DYNC1H1	-0.172121746380735	0.131959520848564	0.203659096331455	0.456740229406194
ENSG00000197081	IGF2R	0.00416725658827397	0.0239895023206414	0.975916258628448	0.989562450357531
ENSG00000197043	ANXA6	0.123327384292282	0.0656160735927518	0.330735821143403	0.585146738013213
ENSG00000197020	ZNF100	0.101489602824024	-0.129697893265791	0.395288576053338	0.643784556596215
ENSG00000196975	ANXA4	0.125960603562258	0.0975870281372485	0.2878760025115	0.542391982041521
ENSG00000196950	SLC39A10	0.209958682838764	0.0553083899613381	0.113974111234747	0.339730523872804
ENSG00000196924	FLNA	-0.373807577950149	0.20908744185197	0.00561852062906352	0.086143320763114
ENSG00000196873	CBWD3	0.0724003991719461	-0.0516353907969121	0.497778358181417	0.719288180715845
ENSG00000196865	NHLRC2	0.102670946032084	-0.171752420011482	0.437719144906175	0.673971531064144
ENSG00000196862	RGPD4	-0.142051662714874	0.00923781279674802	0.163024100870277	0.406249769049725
ENSG00000196821	C6orf106	0.0934886923571377	-0.0717309223938818	0.377991906538023	0.626851098994167
ENSG00000196814	MVB12B	-0.0178032314212996	-0.139526572540928	0.859453161525164	0.937695260697329
ENSG00000196792	STRN3	0.198445259856143	-0.0298036909704277	0.102993454304765	0.322287727131332
ENSG00000196776	CD47	0.0233343259026508	-0.0807743668403016	0.816056547965712	0.914214892841545
ENSG00000196730	DAPK1	0.0437179028796864	-0.218788434391871	0.754233264042966	0.88431282849213
ENSG00000196712	NF1	-0.454588848609069	0.51134991226451	0.00178039245053173	0.0543317852163886
ENSG00000196591	HDAC2	-0.12266828352285	0.00163131809713185	0.274481859597468	0.531365798138312
ENSG00000196550	FAM72A	0.0730075568338162	0.0348726259388485	0.454763514011265	0.68779911919977
ENSG00000196535	MYO18A	-0.0597925669918076	-0.00110842807314887	0.716603525776231	0.859258998158709
ENSG00000196531	NACA	0.0106457383455143	0.212923802829323	0.950685070153124	0.977327499906708
ENSG00000196510	ANAPC7	-0.0667904857849347	-0.0514708230867311	0.473638940647347	0.700961513052248
ENSG00000196504	PRPF40A	-0.073698345898131	-0.0955175655155143	0.537563425728757	0.743727371637085
ENSG00000196419	XRCC6	-0.214557755324643	0.0878597634876332	0.0549865761341469	0.238514532671439
ENSG00000196405	EVL	0.0178226228529755	0.0410355964749827	0.872783159021828	0.943344976395202
ENSG00000196396	PTPN1	0.364204073416412	-0.0799544768128313	0.00680518303531613	0.0944464062053361
ENSG00000196369	SRGAP2B	0.362063225643427	-0.159822992667703	0.00215301477177576	0.0588858967476855
ENSG00000196367	TRRAP	-0.139953898880809	0.0898865598721469	0.21401654247238	0.469423076649324
ENSG00000196365	LONP1	-0.325761158880436	0.0773067964563662	0.0189317554802598	0.142910167180532
ENSG00000196323	ZBTB44	-0.0323327812049575	-0.0260104026860097	0.792896013065479	0.904875115561332
ENSG00000196305	IARS	-0.0742080372179854	-0.121774798248764	0.487333304035751	0.711289543020536
ENSG00000196233	LCOR	0.187180848069499	-0.0899085841255012	0.148400801502788	0.385510462004448
ENSG00000196199	MPHOSPH8	-0.0467529132613948	-0.0256758509446639	0.664218163665879	0.829380897166041
ENSG00000196116	TDRD7	0.129085162470804	-0.0803720749936804	0.226088706294361	0.483060750571662
ENSG00000189403	HMGB1	-0.0475127448643131	0.00753669479362323	0.687198066073472	0.844022981310524
ENSG00000189376	C8orf76	-0.094528981317054	0.013653168407596	0.590803787522435	0.778736432312698
ENSG00000189319	FAM53B	0.115340506191618	-0.225503849937097	0.273210716454315	0.530532424777836
ENSG00000189308	LIN54	0.0990085145403005	-0.017409975875426	0.352110475743842	0.603284344955368
ENSG00000189180	ZNF33A	0.312134745232376	-0.1788716410057	0.0118427376228867	0.11936498611224
ENSG00000189091	SF3B3	0.132494739619224	0.0858713130192458	0.447965610577118	0.682069446360053
ENSG00000189079	ARID2	0.307590806855999	-0.067955644157651	0.00867799215485585	0.104226729174321
ENSG00000188994	ZNF292	0.199457358084299	-0.331298011289404	0.0745658547034114	0.275183511405447
ENSG00000188895	MSL1	-0.125999078830725	-0.0129168518916899	0.251219320126302	0.509564844691966
ENSG00000188846	RPL14	-0.216376771964895	0.121488989774917	0.090500550805445	0.305368772435911
ENSG00000188677	PARVB	0.0976033185000681	-0.176702567188367	0.414650377406436	0.658173578265627
ENSG00000188626	GOLGA8M	0.405891638534813	-0.037259047334913	0.0117028433811464	0.11936498611224
ENSG00000188610	FAM72B	0.0160889246969874	0.0567533772547818	0.877914853144069	0.944977793314796
ENSG00000188559	RALGAPA2	0.442824427706391	0.063218262284529	0.000484124716679973	0.0414601375916511
ENSG00000188529	SRSF10	0.108886402359386	0.0886613588703409	0.441672160579926	0.677813711781074
ENSG00000188342	GTF2F2	0.380435688232904	-0.119488708739663	0.0334042366133756	0.192791089165131
ENSG00000188234	AGAP4	-0.0821183846156972	-0.0579749339558735	0.410204137227576	0.654581070044005
ENSG00000188092	GPR89B	0.154514207054947	-0.134504030205716	0.15108006370817	0.389239641298738
ENSG00000187742	SECISBP2	-0.0686428684486697	-0.147537895841156	0.471571117986128	0.699682737279992
ENSG00000187741	FANCA	0.0358823744043196	0.147991025245482	0.736359788657372	0.87304258471616
ENSG00000187735	TCEA1	0.156640115740286	-0.166174487500257	0.169861759824175	0.414110564351591
ENSG00000187605	TET3	0.176254428528378	-0.0843386046242975	0.0770424797481286	0.280758253000625
ENSG00000187555	USP7	0.004709839948749	0.0335819015939986	0.965720648312374	0.98467008629155
ENSG00000187514	PTMA	-0.272065022769909	0.0659629395920269	0.0139334780083739	0.129058565262163
ENSG00000187257	RSBN1L	0.0168579051182776	0.0595519381905079	0.873777628728082	0.943344976395202
ENSG00000187240	DYNC2H1	-0.461501175235574	1.41671625146265	0.00425586242838151	0.0767044972557133
ENSG00000187239	FNBP1	0.0526428300947092	-0.086118443051567	0.658215745283916	0.824542892125596
ENSG00000187231	SESTD1	0.17222016620667	-0.118196207493027	0.249924511726357	0.508821794889474
ENSG00000187210	GCNT1	0.256618623403999	-0.144873880952057	0.0395298534664863	0.208405690044401
ENSG00000187164	SHTN1	0.120382973634703	-0.235593378825553	0.248980290919843	0.507420398907483
ENSG00000187109	NAP1L1	0.151864606864256	-0.127541482748511	0.21737697083251	0.472830032318869
ENSG00000187097	ENTPD5	-0.266008736886067	0.394038256935132	0.0280151651908089	0.176869496693897
ENSG00000186908	ZDHHC17	0.201141947978933	-0.0453974268493067	0.109386837406708	0.33395850827358
ENSG00000186815	TPCN1	0.241770503229898	-0.255344782647691	0.045282395513762	0.219500525159114
ENSG00000186716	BCR	-0.0970043162084307	0.174138463260706	0.494819315066415	0.716794334909292
ENSG00000186660	ZFP91	-0.00334049568114708	0.0763733320672332	0.97934454791892	0.989989597352821
ENSG00000186635	ARAP1	-0.179789869152755	0.0145554369850467	0.129073776988095	0.360259941773496
ENSG00000186575	NF2	-0.122229951062868	-0.0219999978116382	0.295047723461281	0.551570108293193
ENSG00000186566	GPATCH8	-0.0560560829571852	0.083232466454493	0.670751096098644	0.834401443782422
ENSG00000186517	ARHGAP30	0.152173382308687	0.0319624267448808	0.203911178729076	0.456740229406194
ENSG00000186468	RPS23	0.0824774796865006	-0.0539495087026051	0.526791872643049	0.73910024088683
ENSG00000186432	KPNA4	-0.164708775095055	0.296864077110294	0.132173434067196	0.363440811334712
ENSG00000186399	GOLGA8R	0.270166035420109	-0.113487777819239	0.0921597615577786	0.308562570354209
ENSG00000186350	RXRA	0.0349169188680911	0.0683226015632474	0.725124448721691	0.866348583390509
ENSG00000186298	PPP1CC	-0.106507359249464	0.112857676560177	0.292274549264163	0.548014779870305
ENSG00000186185	KIF18B	0.0722166377785799	-0.052357419399123	0.521101953368861	0.73561751158628
ENSG00000186001	LRCH3	-0.0839224936034168	-0.030133369543948	0.364499198077542	0.61575961368513
ENSG00000185989	RASA3	-0.0755013368810807	0.00147715185642727	0.488498140785583	0.71162793065569
ENSG00000185946	RNPC3	-0.101125476873966	0.00576202133761578	0.324702949408035	0.580667991319233
ENSG00000185811	IKZF1	0.302566562679741	-0.151030591135051	0.0365586984324733	0.200824298296982
ENSG00000185787	MORF4L1	0.0819105459409511	0.174077948445673	0.494779534935732	0.716794334909292
ENSG00000185728	YTHDF3	0.214502818030937	-0.0326830855004351	0.0401504712967201	0.210247400371338
ENSG00000185722	ANKFY1	0.0117283821796781	0.210456960727342	0.906235914113953	0.961460132783946
ENSG00000185710	SMG1P4	-0.110406304364822	0.23745684022648	0.239594850756924	0.498709067152952
ENSG00000185658	BRWD1	-0.0979342376473432	-0.0478896240771283	0.302317930300747	0.556964491243453
ENSG00000185651	UBE2L3	-0.237509440088537	-0.0593265768665065	0.0366797160953695	0.200824298296982
ENSG00000185627	PSMD13	-0.025509097503128	0.0737003607225877	0.808300235332226	0.910071693533862
ENSG00000185624	P4HB	-0.273973282608781	0.23342366981423	0.0175067967987794	0.138205547320708
ENSG00000185619	PCGF3	0.0986132663921129	-0.109468662768608	0.445084544853568	0.679462617718021
ENSG00000185480	PARPBP	0.0933359579139636	0.184374971052222	0.373283287521298	0.623927852974132
ENSG00000185304	RGPD2	-0.260127178066082	-0.0485513960514592	0.0325764615670514	0.191747526945303
ENSG00000185238	PRMT3	0.0525979975349676	-0.0190744929028052	0.619587830124934	0.797827332334555
ENSG00000185122	HSF1	-0.141444815097813	-0.0872194522478009	0.269484221122244	0.526192702531931
ENSG00000185104	FAF1	0.192415140309284	-0.423926858317482	0.0972859698856264	0.315027688000113
ENSG00000184992	BRI3BP	-0.0786272984017321	-0.102997722713105	0.64911400950498	0.818973150092441
ENSG00000184863	RBM33	0.14032424512099	0.108565381583979	0.275302567555991	0.53206855325659
ENSG00000184677	ZBTB40	0.121158106938711	0.0215675852788355	0.235519640626326	0.49328681938284
ENSG00000184661	CDCA2	0.187607044650515	0.00594135479764013	0.108983320727108	0.333702447481537
ENSG00000184640	SEPT9	0.242812311999889	-0.0733019703849689	0.0384701173957048	0.206043729960813
ENSG00000184584	TMEM173	0.0269109663505785	0.00788594709300149	0.810097999917537	0.910987076285981
ENSG00000184575	XPOT	0.0627430128596724	0.0654523484918722	0.543838946434736	0.748623771735204
ENSG00000184445	KNTC1	-0.00608110055382559	0.0177098124535087	0.958836555916557	0.980340805851362
ENSG00000184432	COPB2	0.0101819012570832	-0.0440177290419071	0.922846653412961	0.965624873620672
ENSG00000184110	EIF3C	-0.165895192708388	0.256750407360857	0.178782589759442	0.426499612350795
ENSG00000184014	DENND5A	0.198301495342421	-0.0947610940400127	0.0934016159088523	0.310073150336846
ENSG00000184009	ACTG1	-0.0738019921372523	0.150723390669046	0.550225215298166	0.753844210706091
ENSG00000183814	LIN9	-0.124222269056033	0.0177378870188666	0.322917662951093	0.579230900070795
ENSG00000183735	TBK1	0.290562353873066	0.0825785725972781	0.0317557153193117	0.188380522090837
ENSG00000183576	SETD3	0.30041763278253	-0.0874096185491273	0.0174366785941443	0.138205547320708
ENSG00000183474	GTF2H2C	-0.103168114700694	0.11764842467864	0.333654567037407	0.587118207352898
ENSG00000183354	KIAA2026	0.254853699438611	-0.159518710941412	0.0260833528290027	0.171284908114288
ENSG00000183337	BCOR	0.169965250882906	0.626111389028527	0.0829801860808301	0.29143343298781
ENSG00000183137	CEP57L1	-0.0187773699305453	0.00762805622897318	0.841250812431956	0.926717217613983
ENSG00000183054	RGPD6	-0.117757649448466	0.0607280912191183	0.281450200289923	0.537692453306549
ENSG00000182979	MTA1	0.0753029313899446	-0.0302649995730863	0.431367371666092	0.669086711884844
ENSG00000182973	CNOT10	0.00315315324278786	-0.176536674139108	0.978747529568332	0.98981644464827
ENSG00000182944	EWSR1	-0.0967171062585277	0.112446958138656	0.463329548379455	0.693337863195458
ENSG00000182923	CEP63	0.164625777984835	-0.0254232092573413	0.120420988487084	0.349973497790589
ENSG00000182903	ZNF721	0.10626939799674	0.183042966662927	0.380785898927079	0.629677962308292
ENSG00000182831	C16orf72	-0.157527689062905	0.10555058622564	0.116830489231145	0.344862364759441
ENSG00000182774	RPS17	-0.168985593352816	-0.0558384844778141	0.147159649516722	0.384433915872335
ENSG00000182670	TTC3	0.061997343058137	-0.195648807331672	0.556584289607574	0.757656663054441
ENSG00000182606	TRAK1	-0.0105231795723545	-0.143717384693839	0.912314402859009	0.962721049531348
ENSG00000182568	SATB1	0.25005692727647	0.0690450330687268	0.0947393386641681	0.311114353664111
