ensembl_id	gene_name	logFC	AveExpr	P.Value	adj.P.Val
ENSG00000213639	PPP1CB	-0.025847797287265	-0.166419288147039	0.731088548212788	0.955985136387096
ENSG00000213593	TMX2	-0.104656291087428	-0.0845997553305214	0.216889001122854	0.712911206828248
ENSG00000213079	SCAF8	0.178348260016927	0.0691075283363183	0.0394225872092332	0.525469642261718
ENSG00000213066	FGFR1OP	0.15494284017977	0.057687838793038	0.0962488556327761	0.59029870331465
ENSG00000211456	SACM1L	-0.0628764004901016	-0.0085553099857608	0.449299629024781	0.860479108305285
ENSG00000206560	ANKRD28	0.200559423207777	-0.459503743639639	0.164933244973821	0.652212895387246
ENSG00000206190	ATP10A	0.0519743107481298	-0.173926832731598	0.638158979320536	0.925012236234568
ENSG00000206127	GOLGA8O	0.093064605813702	0.558849017283455	0.524184948103491	0.887649174367862
ENSG00000205937	RNPS1	0.0552845405089656	-0.112149663556656	0.644016832808643	0.926571247698078
ENSG00000205581	HMGN1	-0.115060909510473	0.0963690747333828	0.432313997273676	0.851203246411888
ENSG00000205531	NAP1L4	0.0889833846467763	0.0953628236009491	0.45556073246118	0.863257354512167
ENSG00000205339	IPO7	-0.106795128177046	0.0064027246941417	0.227841437679339	0.720659010000649
ENSG00000205323	SARNP	-0.0900843034751917	-0.205452621466265	0.28885816630821	0.761916285903448
ENSG00000205302	SNX2	0.0264186419477081	-0.0597219269281795	0.794175301954324	0.963907379083574
ENSG00000205268	PDE7A	0.0643682133822429	-0.0902805500008529	0.419513138971326	0.844474500526696
ENSG00000205213	LGR4	0.106724527558786	0.0573433122700014	0.522022109951676	0.886560559267821
ENSG00000204842	ATXN2	-0.0640999286220295	-0.029710232913949	0.402785756904703	0.834588232699841
ENSG00000204713	TRIM27	-0.0331575831282069	0.0629964657981346	0.748564702136528	0.956417276137025
ENSG00000204634	TBC1D8	0.00616616072971708	-0.0619979154203628	0.939358678458997	0.989754018580187
ENSG00000204628	RACK1	-0.0799498058947253	0.129146293052957	0.320848476311053	0.790225325660168
ENSG00000204569	PPP1R10	-0.150804835298071	-0.0931306097762674	0.154731974871245	0.642414002813652
ENSG00000204482	LST1	0.0326362324468516	0.112001163767955	0.829998603691706	0.971470182295177
ENSG00000204469	PRRC2A	-0.00251782623323472	0.0952766436204672	0.985015985532594	0.998171125568517
ENSG00000204406	MBD5	0.00550517257710941	0.341207277696886	0.948886755877521	0.989754018580187
ENSG00000204267	TAP2	0.132684680542827	0.237826185183835	0.150945450738887	0.639249859686544
ENSG00000204256	BRD2	0.0815223378546428	0.113949742786126	0.289387843255119	0.761916285903448
ENSG00000204217	BMPR2	-0.347907822915312	0.184452974343804	0.00111769213163486	0.263677093592801
ENSG00000204138	PHACTR4	-0.00429107053205265	0.0521718029095751	0.961584179239668	0.992529334325253
ENSG00000204120	GIGYF2	0.0178501207654013	-0.0332821468468723	0.917638281358423	0.987069947452096
ENSG00000203667	COX20	0.0728349608385772	-0.112522838185872	0.405583527891529	0.834588232699841
ENSG00000198952	SMG5	-0.0736146475909783	0.00168324992265838	0.421340717903802	0.846687268043508
ENSG00000198911	SREBF2	0.00539168170668603	0.128422945451016	0.945476443109361	0.989754018580187
ENSG00000198901	PRC1	0.102301774768811	0.0530280527702993	0.197237510363455	0.694206452018266
ENSG00000198900	TOP1	0.115161493052728	-0.037018737686938	0.322506798902337	0.792630346139466
ENSG00000198898	CAPZA2	-0.0426060202505632	-0.016559745930561	0.600228248244241	0.915503455914105
ENSG00000198887	SMC5	0.0179515068573126	-0.259434987878749	0.836659480597654	0.971470182295177
ENSG00000198879	SFMBT2	-0.0592740202537132	-0.115457928967938	0.444148065125418	0.856255598189549
ENSG00000198874	TYW1	-0.065912948099993	-0.17471837263321	0.41642952332403	0.840611813877236
ENSG00000198862	LTN1	-0.0447221612080936	0.208399602684831	0.566473211814956	0.899525552808112
ENSG00000198848	CES1	0.0153179234355844	0.419607094447753	0.843860438800098	0.971470182295177
ENSG00000198839	ZNF277	-0.240610238245614	-0.232756075934641	0.0448799513260939	0.525469642261718
ENSG00000198836	OPA1	0.0831402468311085	-0.0663993260853454	0.316181958763551	0.786206329186825
ENSG00000198830	HMGN2	-0.156943587714095	0.195774292755902	0.141005361549595	0.625222155145407
ENSG00000198826	ARHGAP11A	0.0752379951604849	0.260685675648342	0.486664602983581	0.872387010003179
ENSG00000198818	SFT2D1	0.000239463797429106	0.285935831878296	0.99817454695073	0.999488606493967
ENSG00000198815	FOXJ3	0.166850766901639	0.0654166201926508	0.0403592556423066	0.525469642261718
ENSG00000198795	ZNF521	0.186453968630795	0.211947453367854	0.0577113424705609	0.525469642261718
ENSG00000198793	MTOR	-0.0862699382147744	-0.048997177207216	0.259116790642535	0.744961128310612
ENSG00000198791	CNOT7	-0.139203269990333	0.216201261249457	0.109711919433078	0.593190274920753
ENSG00000198771	RCSD1	0.185828263663297	0.171684021487823	0.0367723467116246	0.525469642261718
ENSG00000198740	ZNF652	0.0318341881729057	0.0485380099775893	0.728110218646267	0.955336488912286
ENSG00000198700	IPO9	0.00355941870955961	0.0992751215714527	0.967723713517237	0.993183170699921
ENSG00000198690	FAN1	-0.231271359767306	-0.280167213872445	0.0534819098193777	0.525469642261718
ENSG00000198677	TTC37	-0.00697698413898314	0.156431487043524	0.927230015415437	0.989754018580187
ENSG00000198648	STK39	0.0126513654488958	0.0442868535588248	0.876304637538812	0.982840077473764
ENSG00000198646	NCOA6	-0.0870354304380843	-0.171154545975722	0.336111449058559	0.800675326906916
ENSG00000198625	MDM4	-0.0089733964236245	-0.0704043598115589	0.912015067985245	0.986413601916338
ENSG00000198604	BAZ1A	0.107986496053577	-0.0859500611018081	0.166584122743812	0.655343630083526
ENSG00000198586	TLK1	0.195074555358053	-0.107961123446398	0.190262827273114	0.683711087187002
ENSG00000198563	DDX39B	-0.0234034204287484	-0.215625027732491	0.878225754416206	0.982840077473764
ENSG00000198554	WDHD1	-0.0221053593285466	-0.122413604215898	0.825729360554294	0.971470182295177
ENSG00000198492	YTHDF2	-0.0297133335260253	0.00659915637355172	0.741971956469528	0.956417276137025
ENSG00000198408	MGEA5	-0.0172338373530415	0.0796368402363328	0.88150413416269	0.982840077473764
ENSG00000198399	ITSN2	-0.0584544028636302	0.00841339175037779	0.616929288753336	0.915939078129952
ENSG00000198382	UVRAG	-0.167778566525418	0.0368443398819468	0.0528130423699123	0.525469642261718
ENSG00000198373	WWP2	-0.00498595647558302	-0.208425816581218	0.962773533701008	0.99266007354982
ENSG00000198265	HELZ	0.102954448136974	-0.0829111770176504	0.220179495942569	0.715968291002061
ENSG00000198218	QRICH1	0.0347703351425921	-0.0937276772073556	0.710309555076656	0.944842629560173
ENSG00000198198	SZT2	-0.0407571802866909	0.0760319592811239	0.643277259550587	0.926080265297285
ENSG00000198189	HSD17B11	-0.0149286523892286	-0.0318703180322503	0.852217517251227	0.974142442285695
ENSG00000198176	TFDP1	-0.0891401077860634	-0.263863524764201	0.331437210759972	0.796707245492643
ENSG00000198162	MAN1A2	0.0724642088136594	0.125932718487503	0.424166501318152	0.849412077757778
ENSG00000198160	MIER1	0.122104098583937	0.0160421353853057	0.265329392076269	0.751389569521713
ENSG00000198087	CD2AP	0.272296829169227	-0.0499798088945147	0.0393016631283411	0.525469642261718
ENSG00000198053	SIRPA	-0.0738657287078234	0.00100672669828698	0.348960919514589	0.807855916488852
ENSG00000198000	NOL8	-0.020755923041546	-0.0871317960104197	0.791157285093781	0.963776749190821
ENSG00000197969	VPS13A	-0.0745093561944285	0.105502479191481	0.398345245088538	0.834588232699841
ENSG00000197943	PLCG2	0.0352458352557364	0.123918151157321	0.739252188127521	0.956417276137025
ENSG00000197892	KIF13B	-0.198137524180086	0.0396117651235762	0.0500952831160818	0.525469642261718
ENSG00000197771	MCMBP	0.0271160587972792	-0.0222117957117282	0.791124188543566	0.963776749190821
ENSG00000197601	FAR1	0.0994466872668109	-0.0283761319780219	0.266163455082197	0.752834590104754
ENSG00000197563	PIGN	-0.101820785292286	-0.00243256779671709	0.284507088887234	0.761916285903448
ENSG00000197548	ATG7	-0.0861042910965201	-0.0637754607199401	0.387130461689577	0.826834003974223
ENSG00000197442	MAP3K5	-0.0194483913695973	-0.31037774577411	0.796904897001358	0.964440184698355
ENSG00000197386	HTT	-0.096379429070068	0.00992480278100264	0.223608810548812	0.719772200708217
ENSG00000197323	TRIM33	0.0782158491750171	0.162410257080498	0.463250661313808	0.869248450213651
ENSG00000197299	BLM	0.0802075488316548	-0.05719669537564	0.305355868664503	0.776240183330355
ENSG00000197226	TBC1D9B	-0.0279242581449291	0.15284151147166	0.79495500404858	0.963907379083574
ENSG00000197170	PSMD12	0.0329242005812781	-0.0560765899579672	0.74930805267554	0.956417276137025
ENSG00000197157	SND1	-0.216559601403715	-0.00496819940764022	0.0217094683592148	0.520931354173202
ENSG00000197111	PCBP2	-0.0556524867754833	0.168125756782724	0.509239938598439	0.884137432841486
ENSG00000197102	DYNC1H1	-0.0931911935960996	0.0529371046176627	0.344459305300092	0.807855916488852
ENSG00000197081	IGF2R	-0.0779118144767611	-0.00478332873860535	0.389170232712257	0.827075677382082
ENSG00000197043	ANXA6	0.019065211775258	-0.185122909416239	0.806529907443779	0.966042568465128
ENSG00000197020	ZNF100	0.221705193699391	0.215819700918307	0.0228972636344142	0.520931354173202
ENSG00000196975	ANXA4	-0.0332022583527967	0.0893240178190756	0.746192173631124	0.956417276137025
ENSG00000196950	SLC39A10	-0.00132254563736419	0.0183521217635205	0.991934842082787	0.998171125568517
ENSG00000196924	FLNA	-0.345637074074099	-0.081678217487868	0.405196227210649	0.834588232699841
ENSG00000196873	CBWD3	-0.00784204532699189	0.356625157268271	0.927570959224379	0.989754018580187
ENSG00000196865	NHLRC2	0.184120962071897	0.000351843153902337	0.0626892999453122	0.541561402532067
ENSG00000196862	RGPD4	0.0263461580015418	-0.064364450052273	0.754820689053729	0.958122000081322
ENSG00000196821	C6orf106	-0.074654159378236	0.189005373353496	0.378065632565345	0.824761543848774
ENSG00000196814	MVB12B	-0.109492104263524	-0.0579192829456196	0.215908290545349	0.711766035990094
ENSG00000196792	STRN3	0.0041654296361231	-0.0331675302487844	0.964958411265538	0.993183170699921
ENSG00000196776	CD47	0.0702549993814764	0.0393356855452417	0.55491158197428	0.895625751898974
ENSG00000196730	DAPK1	0.453701125706759	1.12978077644647	0.00256209929894804	0.346002681440864
ENSG00000196712	NF1	-0.186585063329165	0.107337609715548	0.0443215996669327	0.525469642261718
ENSG00000196591	HDAC2	0.198638485914692	-0.0350168535589548	0.122396585290612	0.60365799361122
ENSG00000196550	FAM72A	-0.0468352273240766	0.120322578198249	0.581273367144375	0.905804677352998
ENSG00000196535	MYO18A	-0.0125104862391912	-0.00618198699476063	0.917989590093145	0.987069947452096
ENSG00000196531	NACA	-0.0813320351216011	0.148839783540716	0.443862515495159	0.856255598189549
ENSG00000196510	ANAPC7	-0.260700573361402	-0.190975489136955	0.00718334317463745	0.393468693700306
ENSG00000196504	PRPF40A	-0.00101369340029963	-0.0413535525916488	0.991833380736276	0.998171125568517
ENSG00000196419	XRCC6	-0.0761960851848044	-0.229908549373095	0.353286192545627	0.807855916488852
ENSG00000196405	EVL	-0.210370133849977	0.128035932186712	0.0221663247561306	0.520931354173202
ENSG00000196396	PTPN1	0.152876992877558	0.0718698187310401	0.102564318414606	0.59029870331465
ENSG00000196369	SRGAP2B	0.159349869299164	0.372974910250912	0.0507718465801041	0.525469642261718
ENSG00000196367	TRRAP	-0.071315259623643	-0.184017878608848	0.628761945595718	0.920724935594368
ENSG00000196365	LONP1	-0.17202479308375	0.0519958691124431	0.116052705530626	0.593190274920753
ENSG00000196323	ZBTB44	-0.0160237181648673	0.166509109089099	0.835068893257103	0.971470182295177
ENSG00000196305	IARS	0.0306527222796071	0.0252873756400402	0.73095795094482	0.955985136387096
ENSG00000196233	LCOR	0.338251374008463	-0.0729897551002315	0.0112881779040485	0.433022333231206
ENSG00000196199	MPHOSPH8	-0.0254448779263266	-0.210284663397554	0.832919208385692	0.971470182295177
ENSG00000196116	TDRD7	0.112084830386296	0.288746082105572	0.327537701219044	0.795742064090154
ENSG00000189403	HMGB1	-0.087940547238768	-0.140207686828422	0.331704349951346	0.796707245492643
ENSG00000189376	C8orf76	0.2433486629996	-0.224117362327573	0.0681870068370667	0.549047123096832
ENSG00000189319	FAM53B	-0.005365177203674	-0.104299607421704	0.96935196789502	0.993183170699921
ENSG00000189308	LIN54	0.156236684956978	0.0862258241020397	0.228131196284077	0.720659010000649
ENSG00000189180	ZNF33A	0.0445457060126465	-0.120102209122473	0.615376381072227	0.915503455914105
ENSG00000189091	SF3B3	0.0572215352614353	-0.311179449268725	0.700218974552011	0.943023548499348
ENSG00000189079	ARID2	0.0967988157592629	0.155968071876622	0.347872262588639	0.807855916488852
ENSG00000188994	ZNF292	0.121038941587065	0.0360190539495421	0.172188055008576	0.660342033101658
ENSG00000188895	MSL1	-0.027121707070778	0.00654774938113708	0.750710467738864	0.957433811021864
ENSG00000188846	RPL14	-0.164664524362353	0.084524197159848	0.173686938304656	0.662003494357911
ENSG00000188677	PARVB	-0.0334675931791705	-0.137568369791677	0.743278028342986	0.956417276137025
ENSG00000188626	GOLGA8M	0.278278340322971	0.286144007621074	0.0339374560380789	0.525469642261718
ENSG00000188610	FAM72B	-0.0413544033854613	0.140663468484601	0.654106772254315	0.928130929355194
ENSG00000188559	RALGAPA2	0.0218167658515961	0.200287507130563	0.840191926875954	0.971470182295177
ENSG00000188529	SRSF10	-0.093493881783022	-0.179387395493446	0.540118183905901	0.891967411017594
ENSG00000188342	GTF2F2	-0.01423217581259	-0.142380046480096	0.905012102212462	0.982988844427404
ENSG00000188234	AGAP4	-0.188197221328132	0.0358468832468295	0.0803770996943096	0.581391204289484
ENSG00000188092	GPR89B	-0.0395547549120271	0.112412102684038	0.647038482320319	0.927381442837097
ENSG00000187742	SECISBP2	0.00096177926547366	0.0337957042826148	0.990896380591301	0.998171125568517
ENSG00000187741	FANCA	0.0911594663813911	0.0291251994599457	0.404785318659766	0.834588232699841
ENSG00000187735	TCEA1	-0.0431195158641639	-0.10298933077537	0.612313682296711	0.915503455914105
ENSG00000187605	TET3	-0.107162866884062	-0.0496172881649018	0.178741000960406	0.66926597261503
ENSG00000187555	USP7	0.0411893248421495	-0.178533478099387	0.604108554506021	0.915503455914105
ENSG00000187514	PTMA	-0.142904758035062	0.0291739164620178	0.150236412216471	0.638533749009374
ENSG00000187257	RSBN1L	0.00736190810103194	-0.147755308277186	0.941589342284741	0.989754018580187
ENSG00000187240	DYNC2H1	-0.132900386504024	0.174912153870736	0.317845203230717	0.78647394115011
ENSG00000187239	FNBP1	-0.0219385079291066	-0.284979425014088	0.86570118176033	0.979605765509664
ENSG00000187231	SESTD1	0.21469417139941	-0.230236017646194	0.0130653502685062	0.460256657186015
ENSG00000187210	GCNT1	0.00691267773518088	-0.0859869933919678	0.943061481219692	0.989754018580187
ENSG00000187164	SHTN1	-0.179190495584634	0.0306863822559442	0.112958824557614	0.593190274920753
ENSG00000187109	NAP1L1	-0.119528421802074	0.0599352053514253	0.324954904585132	0.794038812891999
ENSG00000187097	ENTPD5	-0.0247044599281634	-0.0666650439940317	0.785640991032634	0.962450343525961
ENSG00000186908	ZDHHC17	0.0770486343545201	0.0378600951390213	0.355590317158899	0.808950574749942
ENSG00000186815	TPCN1	-0.0692893308124823	0.280709143169733	0.464250026273893	0.869248450213651
ENSG00000186716	BCR	-0.116064546484991	-0.481402502313295	0.206235534076725	0.699996520771367
ENSG00000186660	ZFP91	0.000345389302018052	0.196773375596727	0.996847897772813	0.999427064390596
ENSG00000186635	ARAP1	-0.00827907879820385	0.0976298210127148	0.929640503130776	0.989754018580187
ENSG00000186575	NF2	0.0148128832720228	-0.0443129193380241	0.872572012068425	0.982840077473764
ENSG00000186566	GPATCH8	-0.0773332215939281	-0.149614281163129	0.565887906466167	0.899525552808112
ENSG00000186517	ARHGAP30	-0.0318695913627964	-0.0704825284965615	0.764024653308411	0.958122000081322
ENSG00000186468	RPS23	-0.0412517916812374	0.062674974918387	0.710915633018997	0.945042222280828
ENSG00000186432	KPNA4	0.0474696907591914	-0.137263685993139	0.54286209580166	0.891967411017594
ENSG00000186399	GOLGA8R	0.144953675454837	0.575324615772496	0.338954035140866	0.801950737670831
ENSG00000186350	RXRA	-0.0904889372118139	-0.164833888514707	0.29494201563837	0.768767025066379
ENSG00000186298	PPP1CC	-0.0335470504592111	0.01157347368895	0.698248436753097	0.942378051809761
ENSG00000186185	KIF18B	0.165998487389304	0.148348698224845	0.0576037232472814	0.525469642261718
ENSG00000186001	LRCH3	-0.0295619353975244	-0.148007481938924	0.707371252123143	0.944651442381566
ENSG00000185989	RASA3	-0.435845147970566	-0.338596586636264	0.00061454319011103	0.263677093592801
ENSG00000185946	RNPC3	0.0874307407514646	0.017382710370473	0.284511827735337	0.761916285903448
ENSG00000185811	IKZF1	0.279238687366583	0.00654076561491262	0.0426840709831402	0.525469642261718
ENSG00000185787	MORF4L1	0.0295844053574933	-0.126652233940548	0.70170537297638	0.94358877511283
ENSG00000185728	YTHDF3	0.169420356116586	0.0310047949946721	0.0435745261100693	0.525469642261718
ENSG00000185722	ANKFY1	-0.0947814677397804	0.061773151077681	0.28616128123722	0.761916285903448
ENSG00000185710	SMG1P4	-0.0538166893670374	-0.0849906737969561	0.545781514668788	0.891967411017594
ENSG00000185658	BRWD1	-0.131646249147596	-0.00294714973879539	0.134075785568815	0.617584575360964
ENSG00000185651	UBE2L3	-0.0538839426916767	-0.221831424759761	0.532473932807261	0.89009351595369
ENSG00000185627	PSMD13	0.120169285840171	-0.171755709387242	0.22237253213933	0.718996558014195
ENSG00000185624	P4HB	-0.0438056857865029	0.0547949510019741	0.729334168494049	0.955985136387096
ENSG00000185619	PCGF3	-0.196750138483271	0.0406973117941421	0.0295595946457953	0.525469642261718
ENSG00000185480	PARPBP	0.274601413276045	-0.361120782384966	0.0130343850529708	0.460256657186015
ENSG00000185304	RGPD2	-0.107201659283784	0.581372877194123	0.228127356664226	0.720659010000649
ENSG00000185238	PRMT3	0.104172015791821	-0.0275280856889903	0.213699459463378	0.71040304836425
ENSG00000185122	HSF1	-0.184626027329433	0.0991579789465794	0.110861436915806	0.593190274920753
ENSG00000185104	FAF1	-0.145183877511497	0.077684984095294	0.152295890522836	0.640444877949106
ENSG00000184992	BRI3BP	0.0103978806278489	0.0792971765669781	0.921669418525734	0.988413929000153
ENSG00000184863	RBM33	0.0229555043932541	-0.0230422516665646	0.817606475673208	0.968993120893688
ENSG00000184677	ZBTB40	0.0753126413322872	-0.11021492336228	0.373311992205315	0.821922710111133
ENSG00000184661	CDCA2	0.0775956233884994	0.0330503817204439	0.346161183241875	0.807855916488852
ENSG00000184640	SEPT9	-0.109897470480211	-0.408683924740358	0.189090039792489	0.680548517829006
ENSG00000184584	TMEM173	-0.110574839211903	0.173435207005562	0.314540393344332	0.783529594629698
ENSG00000184575	XPOT	-0.00727682425839177	-0.182171878060651	0.932615566381646	0.989754018580187
ENSG00000184445	KNTC1	-0.0285819939203106	0.050535201456827	0.822537918753492	0.971254779635282
ENSG00000184432	COPB2	0.0954512967233535	0.179356918200348	0.288619642937937	0.761916285903448
ENSG00000184110	EIF3C	-0.231677939159084	-0.202260211131608	0.0305407447561248	0.525469642261718
ENSG00000184014	DENND5A	-0.202740857401882	-0.0557021305266386	0.0680822328332619	0.549047123096832
ENSG00000184009	ACTG1	-0.147299088382134	-0.021002295691574	0.23612974068723	0.723038407049664
ENSG00000183814	LIN9	0.141374481929649	-0.0330868948461979	0.15922209925512	0.64970352377613
ENSG00000183735	TBK1	0.115123559795957	-0.15566061456459	0.234879102578648	0.723038407049664
ENSG00000183576	SETD3	0.166551665650177	-0.0726768432630107	0.0562581850109359	0.525469642261718
ENSG00000183474	GTF2H2C	-0.070400220574928	-0.083749363485516	0.511462105054231	0.884783775484439
ENSG00000183354	KIAA2026	0.0366054714533567	0.114939301193688	0.635734570420481	0.923221531395155
ENSG00000183337	BCOR	0.100069808582796	0.237374864365743	0.301811928450034	0.773663432906646
ENSG00000183137	CEP57L1	-0.0376561811499	-0.0560426125346883	0.671461448620001	0.932915177977633
ENSG00000183054	RGPD6	0.125781730954021	-0.246744785647626	0.191051701146132	0.684885445738746
ENSG00000182979	MTA1	-0.0266647531462841	0.054118798931956	0.718707705897677	0.950363847690105
ENSG00000182973	CNOT10	0.0438560090523325	0.0560110783434646	0.631934817905011	0.921158903842727
ENSG00000182944	EWSR1	0.0146051577526172	-0.212234076674988	0.889526370772754	0.982840077473764
ENSG00000182923	CEP63	-0.0504503285833503	0.165608863627716	0.590014027824138	0.910273798733326
ENSG00000182903	ZNF721	0.370013459513021	-0.0630212629876915	0.00576665047305539	0.385462589595427
ENSG00000182831	C16orf72	0.0417531821023799	0.0992145161720511	0.662631489966314	0.931449948108634
ENSG00000182774	RPS17	-0.108046665961315	0.197716198122889	0.201493625839607	0.698237818676604
ENSG00000182670	TTC3	-0.153757591807976	0.145502880140614	0.0866718111404611	0.59029870331465
ENSG00000182606	TRAK1	-0.0132951924587321	-0.254170172600293	0.882173774321325	0.982840077473764
ENSG00000182568	SATB1	0.150532834947741	0.122575460498427	0.10774017558893	0.591046068506073
