Gene_ID	diff
ENSG00000136021	0.02999999999999997
ENSG00000115339	-0.043333333333333335
ENSG00000152147	0.0033333333333332993
ENSG00000137106	0.06333333333333335
ENSG00000171503	0.043333333333333335
ENSG00000240204	0.31999999999999995
ENSG00000204520	-0.040000000000000036
ENSG00000172336	0.046666666666666634
ENSG00000223953	0.08000000000000007
ENSG00000092929	0.05333333333333323
ENSG00000102218	0.026666666666666616
ENSG00000088808	-0.06
ENSG00000196074	-0.013333333333333364
ENSG00000100330	0.016666666666666663
ENSG00000165752	-0.029999999999999916
ENSG00000125304	0.003333333333333341
ENSG00000196502	0.1066666666666667
ENSG00000138750	0.010000000000000009
ENSG00000136999	-0.04666666666666652
ENSG00000119698	0.1233333333333333
ENSG00000147100	-0.1133333333333334
ENSG00000124143	0.0
ENSG00000127328	0.020000000000000018
ENSG00000243667	0.0
ENSG00000150783	0.14666666666666667
ENSG00000196361	0.030000000000000027
ENSG00000130309	0.02000000000000013
ENSG00000197238	-0.16666666666666669
ENSG00000164061	-0.2666666666666666
ENSG00000114993	0.05666666666666664
ENSG00000073169	-0.029999999999999916
ENSG00000154118	0.14333333333333337
ENSG00000068796	0.00666666666666671
ENSG00000188039	0.17666666666666664
ENSG00000167900	-0.00666666666666671
ENSG00000092010	0.0
ENSG00000159197	0.05999999999999994
ENSG00000138764	0.003333333333333341
ENSG00000134262	0.016666666666666663
ENSG00000171444	-0.013333333333333197
ENSG00000147689	0.013333333333333308
ENSG00000188868	0.03666666666666668
ENSG00000182872	-0.013333333333333197
ENSG00000137198	-1.1102230246251565e-16
ENSG00000119630	0.16666666666666685
ENSG00000183763	-0.056666666666666754
ENSG00000164885	0.06666666666666671
ENSG00000164142	0.05333333333333323
ENSG00000130332	0.030000000000000027
ENSG00000183671	-0.003333333333333355
ENSG00000164649	0.04999999999999982
ENSG00000135362	-0.03999999999999998
ENSG00000141736	-0.0033333333333333335
ENSG00000161671	0.040000000000000036
ENSG00000106144	-0.016666666666666607
ENSG00000151327	0.04000000000000001
ENSG00000277203	0.07333333333333325
ENSG00000154016	0.1166666666666667
ENSG00000061455	-0.1866666666666667
ENSG00000040487	-0.01666666666666683
ENSG00000139433	0.0033333333333332993
ENSG00000120963	0.006666666666666661
ENSG00000080603	-0.039999999999999813
ENSG00000130830	0.0
ENSG00000174243	-0.013333333333333308
ENSG00000167977	0.04999999999999993
ENSG00000134759	-0.01666666666666672
ENSG00000108774	-0.029999999999999916
ENSG00000117859	0.0
ENSG00000118257	0.023333333333333334
ENSG00000126790	0.03666666666666665
ENSG00000171916	0.3700000000000001
ENSG00000151892	0.04666666666666652
ENSG00000072210	-0.06333333333333335
ENSG00000196754	1.3877787807814457e-17
ENSG00000171136	-0.0033333333333334103
ENSG00000115966	-0.020000000000000073
ENSG00000054148	-0.07
ENSG00000005001	-0.1766666666666667
ENSG00000147459	0.050000000000000044
ENSG00000108309	-0.2733333333333333
ENSG00000154734	0.033333333333333215
ENSG00000108582	-0.010000000000000009
ENSG00000163605	0.0
ENSG00000101489	-0.00666666666666671
ENSG00000167889	0.029999999999999916
ENSG00000160087	0.023333333333333317
ENSG00000111961	-0.026666666666666505
ENSG00000120694	0.003333333333333327
ENSG00000182718	0.016666666666666635
ENSG00000104976	-0.0066666666666664876
ENSG00000153029	-0.06
ENSG00000128340	0.0
ENSG00000243943	0.0
ENSG00000041982	0.003333333333333341
ENSG00000165490	0.08666666666666678
ENSG00000181026	-0.040000000000000036
ENSG00000124882	0.013333333333333197
ENSG00000188130	-0.06333333333333346
ENSG00000147162	-0.009999999999999953
ENSG00000204071	-0.06999999999999999
ENSG00000182108	0.050000000000000044
ENSG00000137492	0.05333333333333323
ENSG00000156398	-0.07000000000000006
ENSG00000180921	0.10000000000000003
ENSG00000166170	-0.013333333333333308
ENSG00000106086	-0.11333333333333329
ENSG00000105607	0.016666666666666663
ENSG00000114686	0.013333333333333308
ENSG00000188566	0.019999999999999907
ENSG00000145934	0.19333333333333336
ENSG00000074047	0.0
ENSG00000137710	-0.04999999999999993
ENSG00000155329	-0.003333333333333355
ENSG00000170027	0.043333333333333335
ENSG00000196968	-0.036666666666666736
ENSG00000187741	-0.13333333333333336
ENSG00000141293	-0.010000000000000009
ENSG00000240184	-0.1499999999999999
ENSG00000176076	0.0
ENSG00000011677	-0.06000000000000005
ENSG00000174236	0.2066666666666665
ENSG00000129518	0.06
ENSG00000205097	0.19666666666666666
ENSG00000243509	0.043333333333333335
ENSG00000167034	-0.08999999999999997
ENSG00000104213	-0.02999999999999997
ENSG00000147488	0.03666666666666685
ENSG00000166912	-0.01666666666666672
ENSG00000174327	-0.15999999999999992
ENSG00000176472	-0.01000000000000012
ENSG00000144810	0.0
ENSG00000182185	0.18666666666666665
ENSG00000165030	0.0
ENSG00000167588	-0.20999999999999996
ENSG00000111725	-0.006666666666666821
ENSG00000177051	-0.010000000000000009
ENSG00000197147	-0.02999999999999997
ENSG00000183873	0.036666666666666625
ENSG00000168488	-0.013333333333333308
ENSG00000125967	0.013333333333333308
ENSG00000167074	-0.03333333333333344
ENSG00000152348	-0.09999999999999998
ENSG00000165997	0.0033333333333334103
ENSG00000116761	-0.020000000000000018
ENSG00000152464	-0.010000000000000009
ENSG00000181104	-0.05666666666666664
ENSG00000162341	-0.07999999999999999
ENSG00000072135	-0.016666666666666607
ENSG00000157500	-0.0033333333333332993
ENSG00000150281	0.0
ENSG00000011028	-0.07000000000000006
ENSG00000188917	-0.0033333333333334103
ENSG00000177700	-0.010000000000000009
ENSG00000008324	0.07333333333333325
ENSG00000188211	0.11333333333333329
ENSG00000100726	0.1433333333333333
ENSG00000267631	0.2733333333333333
ENSG00000081087	0.06
ENSG00000065989	0.03333333333333344
ENSG00000105173	-0.10999999999999999
ENSG00000241878	-0.08000000000000007
ENSG00000196405	-0.01666666666666683
ENSG00000108352	-0.01000000000000012
ENSG00000136874	0.036666666666666625
ENSG00000160199	-0.04999999999999993
ENSG00000138182	0.043333333333333335
ENSG00000132773	0.1366666666666666
ENSG00000007402	0.013333333333333308
ENSG00000270800	0.036666666666666625
ENSG00000010310	-0.029999999999999916
ENSG00000270885	-0.34
ENSG00000144843	0.17666666666666664
ENSG00000160973	0.3533333333333334
ENSG00000249459	0.10999999999999999
ENSG00000175826	0.016666666666666663
ENSG00000128965	0.009999999999999898
ENSG00000143033	0.003333333333333355
ENSG00000006837	0.040000000000000036
ENSG00000222011	0.01666666666666672
ENSG00000121644	0.019999999999999907
ENSG00000197479	-0.06666666666666665
ENSG00000174106	-0.03666666666666668
ENSG00000037042	-0.08333333333333337
ENSG00000158022	0.0
ENSG00000157326	0.04333333333333336
ENSG00000123358	-0.30333333333333323
ENSG00000197822	0.00666666666666671
ENSG00000156504	-0.05666666666666664
ENSG00000023516	-0.06666666666666665
ENSG00000186866	-0.023333333333333428
ENSG00000100426	5.551115123125783e-17
ENSG00000100888	-0.03666666666666668
ENSG00000008311	0.03333333333333344
ENSG00000105717	-0.01666666666666683
ENSG00000188050	0.33333333333333337
ENSG00000074582	0.030000000000000082
ENSG00000114302	-0.050000000000000044
ENSG00000107771	-0.009999999999999998
ENSG00000188060	-0.1266666666666667
ENSG00000087077	0.016666666666666607
ENSG00000136783	-0.08999999999999997
ENSG00000065618	0.06333333333333324
ENSG00000177839	0.039999999999999994
ENSG00000178301	-0.05999999999999994
ENSG00000243364	0.04666666666666669
ENSG00000158528	-0.10333333333333339
ENSG00000090006	-0.10333333333333339
ENSG00000171222	0.009999999999999898
ENSG00000179886	0.0
ENSG00000197930	0.009999999999999953
ENSG00000072310	0.010000000000000009
ENSG00000175166	-0.023333333333333317
ENSG00000095002	-0.1100000000000001
ENSG00000163807	-0.036666666666666625
ENSG00000105948	-0.07333333333333332
ENSG00000115762	-0.023333333333333095
ENSG00000104671	0.0666666666666666
ENSG00000161813	-0.003333333333333334
ENSG00000049323	-0.13000000000000006
ENSG00000167281	-0.046666666666666745
ENSG00000205765	-0.013333333333333308
ENSG00000136490	-6.938893903907228e-18
ENSG00000267673	0.0033333333333332993
ENSG00000154229	0.06666666666666665
ENSG00000006459	-0.00666666666666671
ENSG00000140691	-0.023333333333333317
ENSG00000198833	0.03666666666666668
ENSG00000114316	0.019999999999999962
ENSG00000008018	0.020000000000000018
ENSG00000116661	-0.21666666666666679
ENSG00000204060	0.0
ENSG00000132825	0.07666666666666677
ENSG00000163029	-0.060000000000000026
ENSG00000172348	0.10333333333333328
ENSG00000127081	-0.029999999999999916
ENSG00000148218	-0.06999999999999995
ENSG00000092931	-0.010000000000000009
ENSG00000184897	0.0
ENSG00000151353	-0.030000000000000027
ENSG00000106100	-0.043333333333333224
ENSG00000155100	0.08333333333333337
ENSG00000110536	-0.01666666666666669
ENSG00000153443	0.06
ENSG00000062582	0.08000000000000007
ENSG00000183137	-0.046666666666666634
ENSG00000131023	0.013333333333333308
ENSG00000128596	-0.006666666666666599
ENSG00000204516	-0.0066666666666664876
ENSG00000109103	0.07000000000000006
ENSG00000154727	0.0933333333333333
ENSG00000076258	0.18333333333333335
ENSG00000169860	0.03333333333333344
ENSG00000099812	-0.1066666666666668
ENSG00000184863	-0.06666666666666665
ENSG00000124151	-0.020000000000000018
ENSG00000185621	-0.04333333333333339
ENSG00000205213	-0.04999999999999993
ENSG00000121769	0.25333333333333335
ENSG00000203760	0.02
ENSG00000143457	-0.0033333333333331883
ENSG00000080839	-0.009999999999999898
ENSG00000174886	0.04666666666666669
ENSG00000120149	-0.04333333333333328
ENSG00000126460	0.18666666666666654
ENSG00000112473	0.0033333333333332993
ENSG00000187801	0.13000000000000023
ENSG00000140105	0.036666666666666736
ENSG00000196569	0.10666666666666667
ENSG00000198954	-0.0033333333333334103
ENSG00000165813	0.020000000000000018
ENSG00000198353	0.1166666666666667
ENSG00000090238	0.15999999999999992
ENSG00000127947	-0.003333333333333355
ENSG00000137288	0.03666666666666667
ENSG00000103196	-0.10999999999999999
ENSG00000163126	-0.13666666666666671
ENSG00000106009	0.030000000000000027
ENSG00000104915	-0.08666666666666667
ENSG00000114867	-0.013333333333333253
ENSG00000113790	-0.1333333333333333
ENSG00000148848	0.18666666666666665
ENSG00000011332	-0.22333333333333327
ENSG00000135632	0.040000000000000036
ENSG00000160050	0.07999999999999985
ENSG00000120697	-0.009999999999999998
ENSG00000108947	0.17333333333333334
ENSG00000154957	-0.05999999999999994
ENSG00000099991	0.043333333333333335
ENSG00000167207	-0.33333333333333337
ENSG00000127527	-2.7755575615628914e-17
ENSG00000160678	0.03
ENSG00000253958	-0.07333333333333336
ENSG00000122643	-0.046666666666666745
ENSG00000088826	0.13
ENSG00000121361	-0.016666666666666663
ENSG00000142657	-0.003333333333333355
ENSG00000162885	-0.020000000000000018
ENSG00000077514	0.016666666666666607
ENSG00000145623	-0.026666666666666686
ENSG00000172935	-0.56
ENSG00000134198	0.07666666666666669
ENSG00000056097	-0.019999999999999907
ENSG00000120756	0.04666666666666652
ENSG00000147676	0.0
ENSG00000162413	0.0033333333333332993
ENSG00000154767	0.08999999999999997
ENSG00000109163	0.24666666666666673
ENSG00000168672	-0.04999999999999993
ENSG00000184117	0.1499999999999999
ENSG00000156639	0.0
ENSG00000125875	0.09666666666666679
ENSG00000029534	0.08333333333333334
ENSG00000198482	-0.14
ENSG00000182180	-0.039999999999999813
ENSG00000026950	0.0
ENSG00000161513	-0.09666666666666668
ENSG00000186395	-0.06000000000000005
ENSG00000171872	0.20999999999999996
ENSG00000128610	0.03333333333333338
ENSG00000169733	-0.029999999999999916
ENSG00000141627	-0.10666666666666658
ENSG00000203668	0.08999999999999997
ENSG00000141858	0.04999999999999993
ENSG00000120509	0.006666666666666682
ENSG00000169692	0.023333333333333206
ENSG00000003989	-0.026666666666666616
ENSG00000169905	0.016666666666666663
ENSG00000166471	-0.03
ENSG00000112584	-0.050000000000000044
ENSG00000047617	-0.3799999999999999
ENSG00000197948	0.013333333333333308
ENSG00000104951	-0.13666666666666671
ENSG00000135736	-0.05333333333333329
ENSG00000232653	0.10999999999999999
ENSG00000123728	0.020000000000000018
ENSG00000137502	-0.01666666666666669
ENSG00000156697	-0.043333333333333446
ENSG00000100196	3.469446951953614e-18
ENSG00000186523	0.09333333333333327
ENSG00000115363	0.050000000000000044
ENSG00000160551	0.013333333333333308
ENSG00000132406	-0.040000000000000036
ENSG00000183647	-0.05999999999999989
ENSG00000129749	-0.06000000000000005
ENSG00000244486	0.026666666666666616
ENSG00000133243	-0.046666666666666745
ENSG00000072506	0.020000000000000018
ENSG00000118242	-0.013333333333333253
ENSG00000073417	0.030000000000000027
ENSG00000077097	-0.036666666666666625
ENSG00000143473	0.21333333333333337
ENSG00000168959	0.046666666666666634
ENSG00000140612	0.030000000000000027
ENSG00000164776	0.05666666666666664
ENSG00000225830	-0.07333333333333336
ENSG00000100664	0.003333333333333341
ENSG00000136425	-0.26999999999999996
ENSG00000183684	-0.013333333333333364
ENSG00000189306	-0.013333333333333308
ENSG00000129354	-0.03333333333333338
ENSG00000042445	0.03666666666666668
ENSG00000116120	0.02333333333333333
ENSG00000187566	0.2499999999999999
ENSG00000221983	0.0
ENSG00000040199	-0.07333333333333325
ENSG00000263464	0.0
ENSG00000132932	0.23666666666666653
ENSG00000076067	-0.013333333333333308
ENSG00000196597	-0.1466666666666666
ENSG00000149591	-0.1466666666666666
ENSG00000196781	-0.0033333333333332993
ENSG00000079841	0.20666666666666667
ENSG00000136152	0.10000000000000003
ENSG00000101474	0.036666666666666625
ENSG00000116117	0.1366666666666665
ENSG00000262246	0.023333333333333428
ENSG00000115112	0.15333333333333332
ENSG00000148516	0.023333333333333373
ENSG00000100814	0.04999999999999999
ENSG00000183060	0.01666666666666683
ENSG00000127540	0.04999999999999993
ENSG00000133056	0.31333333333333335
ENSG00000213853	-0.020000000000000018
ENSG00000161021	-0.006666666666666821
ENSG00000111445	0.0500000000000001
ENSG00000117266	-0.1166666666666667
ENSG00000114812	0.0
ENSG00000134809	-0.010000000000000009
ENSG00000105204	0.17666666666666658
ENSG00000089685	0.006666666666666654
ENSG00000172594	0.0
ENSG00000070950	0.006666666666666654
ENSG00000135541	0.09666666666666657
ENSG00000185947	-0.04666666666666652
ENSG00000145216	0.003333333333333327
ENSG00000121940	-0.05999999999999994
ENSG00000129535	0.18666666666666665
ENSG00000136240	0.026666666666666727
ENSG00000169813	0.0033333333333334103
ENSG00000141569	0.040000000000000036
ENSG00000100023	0.0
ENSG00000164404	0.18
ENSG00000037749	0.01000000000000012
ENSG00000196177	0.053333333333333344
ENSG00000007866	0.050000000000000155
ENSG00000107249	0.1200000000000001
ENSG00000104312	0.05666666666666664
ENSG00000167291	0.040000000000000036
ENSG00000088387	0.020000000000000004
ENSG00000171388	0.02333333333333333
ENSG00000102543	0.13000000000000012
ENSG00000131389	0.016666666666666666
ENSG00000166716	-0.026666666666666616
ENSG00000108852	-0.13
ENSG00000185101	-0.06000000000000005
ENSG00000136295	0.009999999999999898
ENSG00000139220	0.13000000000000006
ENSG00000204822	0.03999999999999987
ENSG00000164318	-0.15999999999999992
ENSG00000115364	0.010000000000000009
ENSG00000257591	-0.11333333333333334
ENSG00000104835	0.1399999999999999
ENSG00000108830	-0.5266666666666667
ENSG00000100241	-0.05999999999999994
ENSG00000130725	-0.009999999999999953
ENSG00000264522	-0.0033333333333334103
ENSG00000167323	-0.039999999999999925
ENSG00000163346	0.026666666666666727
ENSG00000198612	0.016666666666666496
ENSG00000149639	-0.03333333333333344
ENSG00000109016	-0.010000000000000002
ENSG00000183726	-0.023333333333333373
ENSG00000069011	0.0033333333333334103
ENSG00000106077	-0.12666666666666648
ENSG00000196586	-0.009999999999999995
ENSG00000065150	0.010000000000000009
ENSG00000148110	0.08333333333333337
ENSG00000133639	0.003333333333333334
ENSG00000160072	-0.08999999999999997
ENSG00000143799	0.006666666666666654
ENSG00000064309	-0.050000000000000044
ENSG00000198756	0.0033333333333332993
ENSG00000131263	0.046666666666666634
ENSG00000171970	-0.05666666666666664
ENSG00000090924	0.033333333333333326
ENSG00000112640	-0.013333333333333308
ENSG00000037637	0.01666666666666669
ENSG00000070159	-0.010000000000000009
ENSG00000185875	-0.03666666666666668
ENSG00000170365	-0.0699999999999999
ENSG00000143612	-0.006666666666666821
ENSG00000134030	0.033333333333333326
ENSG00000164241	0.056666666666666615
ENSG00000136603	-0.019999999999999962
ENSG00000115137	-0.05666666666666664
ENSG00000236287	-0.026666666666666616
ENSG00000100359	-0.003333333333333327
ENSG00000143228	0.036666666666666625
ENSG00000158042	-0.006666666666666654
ENSG00000214274	-0.009999999999999898
ENSG00000174306	0.026666666666666616
ENSG00000198382	0.0
ENSG00000072736	0.01666666666666672
ENSG00000189052	0.46333333333333326
ENSG00000103653	0.026666666666666672
ENSG00000275832	0.0033333333333332993
ENSG00000166855	-0.04999999999999999
ENSG00000152256	-0.0033333333333334103
ENSG00000121680	0.09666666666666662
ENSG00000089737	-0.009999999999999898
ENSG00000198783	-0.1166666666666667
ENSG00000196531	0.010000000000000009
ENSG00000134049	-0.07333333333333347
ENSG00000197006	0.010000000000000009
ENSG00000130803	0.039999999999999925
ENSG00000162664	-0.003333333333333341
ENSG00000160460	-0.08333333333333343
ENSG00000163428	0.0033333333333334103
ENSG00000145685	-0.01333333333333342
ENSG00000125885	-0.03666666666666668
ENSG00000140443	0.046666666666666634
ENSG00000133318	-0.009999999999999898
ENSG00000175130	0.009999999999999898
ENSG00000153406	0.13
ENSG00000158411	0.05333333333333329
ENSG00000205572	0.07666666666666666
ENSG00000100060	0.15333333333333332
ENSG00000241839	0.06999999999999995
ENSG00000127129	-0.14666666666666667
ENSG00000120549	-0.013333333333333364
ENSG00000151623	0.0
ENSG00000116750	-0.026666666666666616
ENSG00000196126	0.0
ENSG00000170144	0.010000000000000009
ENSG00000119403	0.11000000000000004
ENSG00000130956	0.013333333333333336
ENSG00000108961	0.0
ENSG00000196917	0.3233333333333333
ENSG00000175894	-0.16666666666666663
ENSG00000110442	0.006666666666666661
ENSG00000148832	0.0
ENSG00000165195	-0.01666666666666672
ENSG00000129194	0.1299999999999999
ENSG00000152894	0.0033333333333332993
ENSG00000213186	-0.026666666666666727
ENSG00000229676	0.24
ENSG00000125746	0.04666666666666665
ENSG00000167114	0.006666666666666654
ENSG00000119396	0.003333333333333334
ENSG00000128052	-0.06999999999999995
ENSG00000175395	-0.09666666666666668
ENSG00000113845	-2.7755575615628914e-17
ENSG00000146858	0.08999999999999997
ENSG00000132359	0.020000000000000018
ENSG00000139436	-0.043333333333333224
ENSG00000088179	0.07333333333333336
ENSG00000116560	-0.026666666666666727
ENSG00000112078	-0.00666666666666671
ENSG00000178882	0.0033333333333334103
ENSG00000101440	0.3233333333333334
ENSG00000008300	-0.026666666666666727
ENSG00000198792	-0.039999999999999925
ENSG00000115756	-0.016666666666666607
ENSG00000143479	0.05666666666666664
ENSG00000090273	0.009999999999999953
ENSG00000139324	-0.016666666666666607
ENSG00000101955	-0.03333333333333338
ENSG00000181191	0.030000000000000027
ENSG00000107077	0.06999999999999999
ENSG00000169871	-0.006666666666666599
ENSG00000173264	0.1166666666666667
ENSG00000176595	0.0
ENSG00000167004	0.0
ENSG00000116001	0.013333333333333364
ENSG00000196993	-0.18000000000000005
ENSG00000226372	-0.2666666666666667
ENSG00000029364	-0.053333333333333455
ENSG00000177025	-0.5833333333333333
ENSG00000166025	0.020000000000000018
ENSG00000176473	-0.033333333333333326
ENSG00000175206	-0.27333333333333343
