GeneID	AS11	AD6	AI4	BB12	AY2	AK9	AQ1	AL2	AQ12	BD7	AK7	AJ10	AP7	AI1	AQ10	BA4	AL1	BA5	AS4	AE1	AV18	AK3	BA7	AS1
ENSG00000004455	0.8988156966926558	-0.741338170599096	0.24997166165819298	0.7859234852665559	-2.10881561395021	0.659864948659768	-0.547115790646566	-0.163796288230986	-0.9741243999373381	0.762562220315914	-0.293430740791275	1.418569478087	-2.2524329217656898	0.308510685823305	-1.5853511843497199	0.792066728626323	-0.129513272191575	0.825176294246462	-0.27498416246754603	-2.2438367037564	0.89074877173805	0.9975526163615759	1.26392951261344	1.46104714859716
ENSG00000004487	-0.23099771855712198	1.62874429907569	-1.09207762428484	0.119887631923378	-0.38823386654234604	0.319237754728285	1.14830179334476	-0.351117990374484	2.13781653339279	-0.5922959504278679	-0.5970369777828779	-0.17213605790805203	-1.1607545702454098	-0.9186178508093008	1.3747287512045903	-0.16516754337075001	-0.0581811163833518	-0.42576029537526794	-1.21999804908566	-1.14178612299388	0.138856626490518	1.4119999116218	-0.34259614826932	0.5771845806287139
ENSG00000004534	0.41472001083483895	1.3982604940257202	0.320392126319128	0.7043616591284351	-0.359992723985499	-0.7324192696972659	0.289439055488112	-0.11125670644032498	0.35612990330379096	0.615894290233536	-0.8299377834139721	0.7161869007279709	-0.467134961534983	0.496487750853706	-1.4599423178436002	-0.544656647195372	-0.291953463017431	-0.335845536936758	0.285204929507034	-0.44160531132865705	-0.691663194083069	-0.465071912537786	0.22557490213695802	0.908827805455485
ENSG00000004700	-0.37208836687235297	0.30295460042702305	-0.5156273252485979	0.55492860906018	0.7572743772330179	1.2560326011614298	0.5855423961517271	-0.19788725911194	2.53706292920945	-0.0483238018937187	0.830159780029216	-0.761845935730128	-1.7093037079652	-1.14923364665946	1.63048025096853	-0.32650864492995696	-0.38038119227073497	-0.460694018750018	-0.42039565443339794	-1.7047002386374	0.421962494792317	-0.42268097268344	-0.16428168685288197	-0.242445586993656
ENSG00000004866	0.604045733578614	0.616060793578317	-0.140988066757047	0.127820830679756	-0.25269976314023	0.28320496197512607	0.22247233278498602	0.53868476102887	0.26898323745811203	0.188505534833338	0.536936504736464	-0.34287858013094	-0.521616156159715	-0.8006531024293331	-0.8674881937341529	-0.376824702652099	-0.15694142833980101	-0.446241570221795	-0.14762919939498198	-0.524515232413728	0.162104980781137	0.34017119430745696	-0.172862191954198	0.8623473215858449
ENSG00000005206	0.478199908835015	-0.269901566376284	0.520640143700953	-0.31305829632667603	-1.43568650627498	1.0274831513075	-0.989840215459988	-0.5404683096514841	-1.3024832540841	1.20122522432153	0.8223054433617959	1.02529855546362	-0.23400574687085998	-0.3949101218238161	-0.916999804415807	1.36198119167974	-0.149291292957242	0.574690935193136	0.500167724704991	-0.22350306197354897	-0.5700924106766839	0.777745345686211	0.376389390389674	-1.3258864277526898
ENSG00000005243	0.557636179363862	0.0124995071390586	0.0322527679095437	-0.7517091414123309	0.24195234379783603	0.572353643679652	0.3875292253733739	-1.03914318661002	1.4009797019455599	-0.16935294785708901	0.515001719667952	-1.16661892555511	0.221686415084662	-0.562501118956	-0.027080272094762995	-0.5885212313124351	0.5802766972920269	0.159469909798049	0.338861725186788	0.25518598733246	0.381647066435344	-0.48796006607456	0.0548361713099758	-0.91928217144384
ENSG00000005436	-1.09607064566268	0.25634733956004	0.329638264737573	-0.527534821184779	0.476823720195219	-0.6732314207072351	0.36722393447248	-0.223500249660761	0.20464732316962697	-0.149807366927017	0.899568802851511	0.0716544286619171	0.244777643580635	-0.0267357981062535	0.36992675811036996	-0.649306254847102	-0.194554419643336	-1.00324771140459	-0.22650943715916	0.23771629115337498	1.62354874074123	1.3334061778760802	-0.9072191081407641	-0.7375621916663789
ENSG00000005483	1.0946881464526899	0.7450685335739391	-0.232802070143032	1.4703556134739801	-0.552027186419256	0.36771590513128294	-0.14713494345389	0.28861878889003	-0.0117203460611586	0.823962769147109	0.5844524737594641	-0.559135511812426	-1.66271247176649	-0.24604030739022198	-1.0054514050446701	-0.24870725123642198	-0.36149695287116207	0.363291588495265	1.79850803479089	-1.6370114014131103	-0.872011721623509	-0.96573293464826	0.420421563579523	0.5449010865894339
ENSG00000006015	0.851323199085663	-1.7100571452053501	0.191441956889719	0.825777088936731	-1.3519222269492501	0.41204479890206	-2.90898059762541	-0.595310975851897	-1.74798249994092	1.0918331351973	-0.20259981384231698	1.5981049513685601	0.143636216604625	0.251823416402559	-2.19055599097505	0.8673003956241592	-0.0989096168588095	1.01681693255819	0.7712334879362629	0.155209237229815	0.788253335596263	0.42401414556703904	1.84565192377723	-0.428145354427187
ENSG00000006453	1.6619338655920801	-0.7428155544308381	1.6491276534910801	-2.70286649639588	-0.325967495441612	2.5716949391708597	0.283337447093976	1.68722620891541	-0.211446459785452	-1.54069329882956	-1.95824707902179	0.475190062114562	0.774800956835062	0.752858335776857	-0.591507192848766	-1.0997455805862701	0.122948551749039	0.275457785044802	-0.6411588286501	0.773251479794629	0.9446451672139742	-2.48037936567169	1.7729488893340501	-1.4505939904644298
ENSG00000006607	-0.6900043884342579	1.8126982797805	-0.0630181388369176	-0.6019883676297171	0.9293041903924509	-1.6202412452248702	0.643473494412407	-0.528423578838993	1.83079448849224	0.547530769206963	1.26779964019387	-1.3995524587838102	1.03814921840305	-1.24224489987447	1.4188014711688501	-0.124313356167711	-1.0334477203433199	-0.227679724326818	-0.3592226087785739	1.03857461663172	-0.51443910291369	-0.104132762634119	-1.1088127642262	-0.90960505166859
ENSG00000006652	-0.374123728909566	0.0274622106927647	-0.965191199276314	0.6164010382413101	-0.23955405222450196	0.105902812125185	1.0916895767369301	-2.12815003397181	1.14219529416663	-1.5172498474896599	-0.227394530583643	-0.0502606832440992	-0.760543948924271	-0.40403967459469897	1.02130562552355	0.8925620080372528	-0.393307098403344	-0.0611509084921093	-0.6013979733261721	-0.7439293160076909	0.0038261727993009797	1.09659153136169	0.590649596468463	1.8777071292948002
ENSG00000006712	0.8248610347985351	-1.27229361116618	0.38634124599627706	0.786393320592805	-1.0457758834921098	0.157468642379132	-0.47082542395002297	0.378832298902569	-0.6144346910256829	0.37701866553947394	-0.0978987575224447	0.0782602183059932	-0.471122670313548	0.9149833458148159	0.471009767577532	-0.12188940928944302	0.111704616856659	-0.0412884057832627	0.694652687796634	-0.456864353624945	-0.11457073239823598	-0.612834196242657	0.0439944251498535	0.09427786509826401
ENSG00000006715	-0.872939564376365	0.7698230748204731	-1.19211680629374	0.537252643971901	0.38220307322920793	-0.288407474975852	0.33525283015	0.549310501934165	0.780978323953798	0.6302245296266651	0.205017026701632	-1.58778844157199	-0.494439061782346	-1.1175500180176798	1.03450670134644	-0.49316292119183397	0.17007492810018698	-0.37443167468171096	0.152227238050484	-0.476336894694488	0.148076272290822	0.0653486896762508	-0.12370265416082099	1.2605796778948
ENSG00000007341	-0.272694344735478	0.5093180270409671	0.21123035174220603	1.21276441926041	-0.7693314602687099	0.7026496198222679	0.571884931565764	-0.44784480685392	-0.416193454453918	-0.271099216363318	-0.46942716148928904	-0.418033630683348	0.258787370397786	-0.15594994101638301	-0.262419108870308	-0.346399326617958	0.15978736260174803	-0.442679404102965	-0.33135540537457203	0.263280574870402	0.12256170148339099	-0.621450624585715	0.329214807133598	0.883398719497344
ENSG00000007392	-0.5533282983060539	1.5218190093752801	0.6314141798078531	0.9546435828285301	0.11472802853741802	-0.26517627627687396	-0.10835265869193099	-0.944528436164605	0.33907994594282204	0.299513681087395	-0.305034527767288	0.670470102931634	0.31664188253356607	0.294186969112038	-0.344293662799069	-0.35536794669286	-0.6682821030827161	-0.4126388055820429	-0.319740662479286	0.31907494930400504	-0.7026973526614221	0.20211794713811201	-0.284289666472349	-0.39995988162216106
ENSG00000007923	-0.327090385277886	1.4692971275329398	-0.502551661481508	0.43568049431159495	0.159187399286584	-0.39837368307899995	0.551296470692111	-0.5782847344284691	0.399809713598115	0.220865324899654	-0.740508871298185	-0.938885300832081	0.0724987019398755	-0.803774975174987	1.08578334172348	0.0302342764427928	-0.486613212136048	-0.32722993464468103	-0.455143517004596	0.0656848939490882	0.556172531387916	0.421640095880466	-0.342609646120998	0.432915549833814
ENSG00000008056	0.918121251900782	-0.6959740560430101	-0.988086418574741	1.4790778579673503	-1.13882642060464	-0.296552407618252	0.0154347215570958	0.0037615632774732296	-2.8676116922111703	1.19894219759021	-1.55077153811854	2.7063949308696698	0.34923450271861606	0.399177820105445	0.184050978283135	1.09977179709504	0.503722290010014	0.0655280336566207	-0.140360876126344	0.33481089822837296	-1.95977031612127	-1.9809769346307098	1.08350000638776	1.27740181040108
ENSG00000008086	-0.7610815372845959	-0.150517608764623	-0.7229272168189108	-1.19309729431303	3.41910739902453	-1.02154146528852	2.8497193759959902	0.125690888174372	4.05563254238974	-0.120490387727127	1.58332454631318	-2.3080713886592297	-1.7188357637135199	-1.35986532674065	2.29966028269781	0.19635184685139997	0.261815330717863	-0.0551576816435612	0.004417743311271371	-1.7445761868491498	-0.26238475964118396	-1.64358704940084	-1.6392678736602	-0.0943184149710189
ENSG00000008294	0.360967778912526	0.722619486230442	-2.05149298763755	1.3820824055506202	-0.618687678046667	0.0585184932678287	0.706638142533987	0.127782633399055	0.654653005707952	0.843218092031399	0.637992047896312	-2.2900024557146903	-1.7550952390702301	-1.94815372084339	0.134562714725089	1.2810222094217099	0.5575155090863779	0.61541105930645	0.622118490910777	-1.7314419289611	0.268454691456929	-0.0825997855211233	-0.272351215151184	1.77626825050847
ENSG00000008441	-0.327264501101732	1.22349353541393	-0.924602664581263	-0.289902708859707	-0.316284829396671	-0.29094160585247697	0.943289462499178	0.5087311465123839	2.21104029626069	0.726384781914765	-0.6109151760575079	-1.32428745653817	-0.229620198655179	0.0160577906900812	0.9920327653162901	-0.0691649317496501	1.01028503389365	-0.905302355996261	0.724256975044814	-0.18411160005304697	-0.829024574730417	-1.16153975796962	-1.18217804115094	0.28956861514686305
ENSG00000008710	-1.08139129307529	0.0503939692395228	0.552635846729433	-1.2903597936012	-0.697382619181934	0.331846657904875	0.31554405811161	0.9039423936665179	-0.0568728488683924	-0.00231231470696974	0.0570176947026209	1.26612502287242	-1.8353526340759998	-0.0915611902411206	-0.47193233224891	1.23523194802609	1.08722013427822	1.03660504651762	0.46325420981248205	-1.79797131730921	-0.0147762632261869	-0.338706038375325	0.347137251302154	0.0316644117469731
ENSG00000008853	2.24197879559294	0.31116440424380604	-0.939247140440442	0.12344540515994999	0.404755660931767	-0.198436648665873	0.105558558230965	1.5918001516933602	0.0182168983704951	-0.7971866881939951	-1.25973907018961	-0.252381246048725	-0.3368961128478061	-0.7565068956903599	0.134078296418299	0.605810085067543	0.600103216990924	0.0447268365316222	-0.31150735764574294	-0.33552005371502197	0.660187264392922	-1.5056147132436601	-1.2208404047816899	1.07205075783832
ENSG00000008952	-0.924107228008134	0.496222384247981	0.00449124534128353	0.63998107053751	1.70423431659673	-0.400256396994084	2.0250963532161	-0.00977207337016095	1.6288130159798997	0.919818484472481	-0.193230722774452	-0.773321017383239	-1.91052037634989	-0.800134372287162	1.9173438020878202	-0.0755996473413368	-0.248337687815619	-0.35811262549389794	-0.113267343718805	-1.9192220173589098	-1.0616954941081098	-0.378584549886031	0.0307680600773995	-0.200607179667374
ENSG00000009335	0.586646271409275	-0.32335560956397397	0.240754408620382	0.3539610995954579	-1.3757510979460201	0.8254387076366949	-0.7670277432544441	0.542786931664455	-1.54181645073693	0.52416873725722	0.37471056372439204	0.24560304790288	-2.29799001701265	-0.467958981617378	-1.90538180809792	0.977408294701135	1.7739666472612	0.602891886477801	0.46894827230837705	-2.29025484211254	1.0847413730725601	0.659450787253895	0.997163538613686	0.71089598284245
ENSG00000009954	0.43676553266790596	0.487077526870481	-0.333401659304906	0.9523264909699329	-1.54312381753683	1.23707302501245	0.030124296338621	-0.339527328349742	1.57158009078657	0.897539081047537	0.92016018837939	1.4909362015623702	-3.62281525253227	-1.4969540440944902	-1.19739216545935	0.391401405412341	-0.7209388738640551	-0.0238057042760486	0.463439940995217	-2.4231566231620802	1.8480096160901298	0.659089565996962	0.5802157268246271	-0.264623220374758
ENSG00000010017	0.0767457850290607	0.176960510176448	-0.524919141423136	0.8165789134080441	-0.0959444371578748	0.6050279320894449	3.3289475764504903	-0.067108558088428	0.5803159215101271	-0.452762923110054	-0.30760933722543	-0.1096500130693	-1.7864467427918402	-1.02961534099861	0.0907958287779746	0.0948409343041756	0.137584303479461	-0.16947494045397501	-0.164049339574414	-1.76457053026459	0.33251527767005606	-0.37322267858885994	0.546965003328413	0.0580959965228139
ENSG00000010295	-0.17512835835526702	0.646114138571619	0.10819118684111201	0.772381268999173	-0.952806086341004	0.31717100257232694	-1.86670795094427	-0.5620880232754879	0.287819283886558	-0.401950202581236	0.36404161697512105	0.40204235886939704	-0.0234837831130572	0.245655997273272	-0.7878913567611259	0.4491883945741571	-0.39733331146230494	0.252074935126646	0.470807027074373	-0.00358797495736318	0.834517235359984	-0.520051106442213	0.919526760930179	-0.3785030528205921
ENSG00000010803	0.402206934207582	1.43766284475922	-0.30757245492136603	-0.212711664052777	-0.0860973176381216	-0.34696411572387503	-0.8266382322225051	-0.544515758950452	0.37257715778462003	-0.10709826528458802	-0.69337755354057	0.9838908336254251	0.0574015034493907	-0.0061510737070342705	-0.663362885222678	0.124902996673454	-0.332709605896054	-0.313358284419658	0.0993021611506693	0.0659102237381699	0.4361989350655329	-0.356641157139512	-0.143556482972194	0.9607012612373191
ENSG00000010810	-0.42634131012107596	-0.22637572807867395	-0.232422737965568	0.41141078215876603	-0.920305907485272	0.26182220704404197	-0.40265548829128006	-0.428324492820254	0.0500212408496878	0.297625836328484	0.6175118746636229	-0.588182459088224	-0.24554638579671598	-0.0815417204254404	-0.9039987597089051	0.308291475257854	0.941824074506144	0.362845393320257	-0.14720983271535998	-0.22252812539374803	0.74262523794942	0.13459765309897098	-0.0561122849989463	0.752969457712215
ENSG00000011028	-0.405403492581058	-1.57208768068233	0.619510198208587	-2.05776038885982	-0.886733919191272	-0.13967683397303798	-2.2677018140775203	1.95397747179751	-0.20384965936821398	1.7838790840222702	1.16428982524285	0.20495668292338898	-2.57241920889994	1.5595414390609699	0.36219469236762797	0.7854304352420101	1.49066603902481	0.599697013824099	1.4601824755186101	-2.51907436325541	0.8851791558240341	-1.82903540048289	0.47878351413141207	1.10545473418331
ENSG00000011105	1.53844475946953	-1.59258747719025	1.25933245707492	-0.18600312892914	-1.66879902823757	1.49501954447274	-3.21934061204096	1.02033878174096	-1.89810936767053	0.622157449714551	1.39589224886215	-0.219796914360511	-1.80225560884094	1.2934806782453798	-2.56883825671342	0.9751154196777341	1.1183286827596002	1.6655587619848502	1.4507917775186798	-1.79667875520998	-0.328123940729182	-0.13889257127012697	1.4474782630971799	0.137486836574359
ENSG00000011243	-0.581630141274495	0.988896034784906	-0.913449814816668	0.43680230676128096	0.314808072754539	-0.12145704499432501	2.05633876795799	-1.04850354693527	1.76810526603938	0.6110782079400929	-0.319035240789345	0.547442669340241	-1.3139939698186498	0.0400648351228829	0.16931694900914598	0.112294123465164	-0.9207321014193579	-0.617679077841485	-0.6945502817865209	-1.3011747690381499	0.17863759979233398	-0.462504733583544	0.327868481439186	0.7430574078906609
ENSG00000011295	-0.3584513453179579	0.334270854076169	-0.264556726200682	0.6534925127794821	-0.14106376242956697	0.0966164702478969	0.2453574370092	0.243878795257642	-0.687051717317951	0.327750387635826	-0.37509753918070204	-1.2422189266414099	-0.7626784764965341	-0.363261266811656	0.292789705336591	1.4569962021898502	0.469776500948155	1.10540570189914	0.179336691482926	-0.738901804561504	0.271473303647618	-0.0701632625202563	-1.87928312570896	1.20558339067669
ENSG00000011304	0.161129067598	0.0427725777574638	-1.226333860143	0.120994183756682	0.5734469835742511	-0.38410051795336897	-0.16281000470742701	0.173543321736268	0.49706827815469207	0.0539748372662447	-0.6096685468350319	0.46731561019899703	-1.3317908928619802	-0.680695474492417	2.14900466239001	-0.534668027215047	0.35104815251969895	-0.767055549568973	-0.416011779119544	-1.29629402079672	0.87689118528558	0.0496430642353454	0.263989892902853	1.62860685631742
ENSG00000011451	0.689430201621896	-0.8822924318473059	0.54210021193631	0.112900739823464	-1.0884539824500201	0.276072365410284	-2.11363490032194	-0.8354818984565601	-1.0668731032301302	0.23051698825222802	0.541239900512952	1.80916178191937	-0.73510912702235	1.40322397058489	-2.01025320984311	0.40451246895338594	0.5380750169198161	1.0346659638715698	0.253499698236574	-0.7235719950452529	-0.0256946542488733	0.7906533377404329	0.9752300079467789	-0.11991735126442099
ENSG00000011454	0.11240438268690199	1.2689431786413798	-0.076144567230278	0.6424794979764201	-0.830839439628601	0.341892531118519	0.519946881685135	0.7398044622056421	-0.23928428761976503	0.0448679700036845	0.40562784594622703	-2.16517339129901	-1.5058375809668703	0.13939714110478602	-1.01150194815213	0.5705130634002379	0.188419279221517	0.00351076115174678	0.44890814849092797	-1.4945712888651899	-0.0127973454591617	0.34767835139978603	0.638093363900676	0.923662990287412
ENSG00000011566	-0.640237380012855	1.1988843765214199	-0.7681902680324091	0.37262669444608504	0.41727246845860205	-0.44741777624143	1.59541559946156	0.317525830558134	0.9628930016631592	0.20393208076527103	0.148329354581727	-0.9305825742709329	0.158221442365709	-1.0054186379289498	0.068324333388524	-0.6989439508346811	0.34286010264313305	-1.3767204318548998	0.0411024745704434	0.181857894839148	0.7144078068218909	0.20096589645894603	-1.80725183573291	0.7501434973653192
ENSG00000012061	0.364840068626731	-0.49253683689003497	0.41306242973082297	-0.0379117440600029	-1.2089263632321499	0.35248880018440704	-0.0471894575880036	-0.663606050142709	0.0727277826963215	-0.0281850218366994	0.9159720016138292	0.58846741447072	-0.48118962520467495	0.48470210600359603	-0.963224153985735	0.275298053821445	-0.335958420438954	0.5897996012923521	0.908226243318614	-0.47112558289979295	0.23840905632809803	-0.261574968782572	0.42545517008556605	-0.638020503111168
ENSG00000012174	-0.988180485265563	0.170107018385646	0.38319614961700893	0.0248468912930697	-0.29145162301740696	0.165666426643984	-0.35521198598767495	-0.131028221393284	-0.3961580547710471	0.112462116897427	0.6566623329432679	0.0426299029625586	-0.320283424666899	0.6074945325422401	-0.109472567849949	0.459144338653697	-0.436379140531691	0.15622095971604402	-0.38816377134682106	-0.30483759647686703	1.0763786941052	0.7095190361618661	-0.823390982937752	-0.0197705456770589
ENSG00000012822	0.46488671533846204	0.944958616947132	-0.299686519304919	0.261211744632467	-0.460132115666549	0.0911558301548432	-1.15348539711548	0.655763905100746	0.690527195351204	0.608129672509962	-0.271231713871626	-1.24078131595782	-0.911245417830223	-0.263135056689261	1.13608934937278	1.02747700089919	-0.727144334440348	0.48147389324135703	0.767891591400008	-0.9043156156273291	-0.7513225861220699	-0.307260359014976	0.175902986444134	-0.0157280697516835
ENSG00000012983	0.17298526311788498	-0.548745294522115	-0.376221263932688	0.0267790487491157	-0.128658161171409	0.561310375432903	-0.737353725275856	0.4342030029328571	0.0025315311178995	1.2592589726961598	0.337947252115721	-0.23098480763537899	-1.4537208419239398	-0.40425171322628706	-0.42882105500744394	-0.229915654965159	0.6944424148547211	-0.260493366827781	0.0427163823747604	-1.42877348623138	1.17654710335514	0.39943753657680603	0.14757234552389403	0.972208141871585
ENSG00000013374	0.8143369500757021	0.543974094069364	0.29815114079312105	-0.0547317933918297	0.7602590935920981	0.19327068733696598	0.265117553964512	-0.0793444956413921	0.30806241839570697	0.697812757854202	0.0503471730729638	-0.9125648239024631	-0.9495043891376931	-0.13921088275248802	0.102607313741165	0.18643866694409802	-0.438821572751912	0.262046026766834	0.5019458111485731	-0.935260693037364	-0.486567942173694	-0.312875578844117	0.34511371843708194	-1.02060123455942
ENSG00000013375	-0.315673681501757	0.11553954408905699	0.310538652708573	0.5523118150974821	-0.0517299214958705	1.26599803593179	-0.298410104645302	-0.758741403467508	0.345615233333342	0.25960982564346696	0.478538470877133	-0.638271764698421	0.45568759935983705	-1.03176385473775	0.22174395112824802	0.0964355932883431	0.23480854998161896	-0.33471859744176696	-0.8095678732735669	0.46379801200247794	0.13872609834966598	0.03281785553224	-0.411186752812854	-0.322105283248481
ENSG00000013441	-0.6167759491866279	1.03291021580585	-0.112397800318518	1.1179311504375502	-0.9739065601584279	-0.309219772414428	1.3651585497724301	0.6175612365615961	0.7127560987059699	-0.7173242210620591	0.901683068955307	-0.98879449543079	-0.48616170369277095	-0.5380544960832461	-0.8036489890555291	0.0583114155825686	-0.42570298569088	-0.418439869102913	1.17546026354994	-0.465761269981847	0.00765697758769243	-1.36609560219011	1.03150292742521	0.201351809984025
ENSG00000013810	0.706003771161023	0.0868202517292121	-2.02766476121206	0.607362856184001	-1.01088349821325	-0.0797125813333764	-1.8625395383021297	-0.610855558975463	0.7318963263033008	0.6789189019490128	-0.36501252690052294	0.121547264643423	-0.35255952489940895	0.175311165293115	0.435159008323019	-1.39076872778672	0.76798220424775	-0.192157746542533	0.13402515085650699	-0.319387353210965	0.8306471291344271	0.499250797007451	1.06151869080811	1.37509829973608
ENSG00000014919	-0.6536822361980379	0.681089270751623	-0.5835317650501589	0.18691250773125898	0.26754533492518	0.41269297479349504	0.12302950130286802	0.202299471144863	0.9818108904951379	-0.508445234850327	-0.211575005343125	-1.19941391585506	-0.31605960407190803	-0.599492280648072	1.4690337854189	0.157277411653736	-0.475283990116714	-0.7425192609705721	-0.20812671796617602	-0.319267383862667	0.6188335689495771	0.515064523000526	0.284907087757942	-0.0830989329922901
ENSG00000015479	-2.46445485815328	-0.31541170925473805	0.7798993651963081	-1.9046657407676202	0.845384408228032	1.9236137983559498	1.5109314287557398	-0.947306060829843	1.10104798697297	-1.76010387782028	1.59848238487358	1.40111408187488	0.721859701626389	1.03982894054959	0.35504795129540995	-2.26868060612093	-0.36511419639966397	-1.8210523806488201	-2.0037276837435902	0.7239340389232699	2.2652343118844502	2.3495896340403197	-0.790903028158987	-1.97454789067913
ENSG00000015676	1.19326641753196	-1.44864254569684	0.12626150743342698	0.8248071076989899	-2.6315626925289903	0.418581433754529	-2.0822695675371	0.215370232737716	-2.09115570980869	0.6687207264409639	0.479618395048883	0.909301373401155	-3.07333448837992	-0.0161704830523937	-1.4474568938044199	1.5754506266860901	0.43346156243944206	1.06244641117945	1.18270327451566	-3.0837599294775098	2.32735293490698	0.937833813531172	1.21434380930124	2.3048326836782302
ENSG00000017260	0.13460157472050802	0.725814915179213	-0.9026417786154929	1.25073621066671	0.188427061973461	-0.343630106283345	1.43884482114544	0.0529724554012497	1.57089849670102	0.33650692619415096	-0.604229194137039	-1.03743212047913	-0.42434756116296296	-0.97877327593758	1.2219827943381398	0.5668203883339129	-0.579306411769579	0.18996287048546803	-0.5659022429251789	-0.404651776309244	-0.8554082327847099	0.18199750618496302	-0.7831967594542859	-0.38004656146569604
