T.input.1	T.input.2	U.input.1	U.input.2	T.m6A.1	T.m6A.2	U.m6A.1	U.m6A.2
ENSG00000003393.14_peak_4	382.657136487891	388.269728289101	183.580038734666	174.380818721424	508.49673389157	524.925212754078	287.938736918282	334.89888320177
ENSG00000003400.14_peak	48.2630622597339	168.001324740476	104.902879276952	72.9228878289591	46.6056914319462	154.434889675335	130.186518966844	79.457555768434
ENSG00000003402.19_peak	124.105017239316	119.467608704339	63.691033846721	47.5584051058429	0.260366991239923	132.190129076405	0	109.769141857874
ENSG00000003402.19_peak_2	699.814402766142	642.138396785821	430.851111316054	779.957843735823	207.772859009459	336.228278018321	334.063520367751	393.167757431955
ENSG00000003402.19_peak_3	272.341565608499	362.136188885027	183.580038734666	123.651853275191	142.681111199478	109.945368477474	156.387579387844	157.149388075347
ENSG00000003402.19_peak_4	255.104757658594	224.001766320635	217.298821359401	190.233620423371	533.231598059362	449.753263143898	430.407002957471	565.620082173815
ENSG00000003402.19_peak_5	548.130492806978	444.27016986926	487.049082357278	580.212542291283	668.622433504122	424.695946607172	444.872171731564	602.405987622165
ENSG00000003509.15_peak	186.157525858974	93.3340693002647	176.08697592917	107.799051573244	139.296340313359	162.361183681851	186.409627786907	155.08937737024
ENSG00000004142.11_peak	213.736418578822	287.468933444815	251.017603984136	247.303706550383	43.2209205458272	138.582301662304	165.667121620282	186.872399677613
ENSG00000004399.12_peak	1730.57551817046	1545.61218761238	2382.79397214792	2178.1749538476	2173.28327587964	1910.74822937712	1817.69856670688	2208.92005036247
ENSG00000004455.16_peak	427.472837157643	313.602472848889	490.795613760027	462.901809696871	596.761143921904	726.406492661635	767.472728165128	663.617734288217
ENSG00000004468.12_peak	303.367819918328	190.40150137254	97.4098164714557	85.6051291905172	202.56551918466	219.12367624464	179.31350725622	108.591992883526
ENSG00000004534.14_peak	2899.23109717402	3020.29048255656	3525.48604998615	3655.65607246912	6050.40814243333	5333.62880567466	5090.92062534287	5623.24065045643
ENSG00000004660.14_peak	13.789446359924	7.46672554402117	33.7187826247347	22.1939223827267	0	3.5796166481038	127.730169552376	0.294287243586793
ENSG00000004809.13_peak	430.920198747625	328.535923936932	382.146203080326	567.530300929725	444.706821037789	579.130836282507	485.26547321394	457.616663777463
ENSG00000004897.11_peak	492.972707367282	414.403267693175	359.667014663836	431.196206292975	187.724600683985	304.011728185387	223.800724429376	223.658305125962
ENSG00000005007.12_peak	2816.49441901447	2923.22305048429	3536.72564419439	3224.45986617615	2483.38036244639	2986.16734522887	3197.62108221289	3142.69347426336
ENSG00000005007.12_peak_2	441.262283517567	455.470258185292	494.542145162775	596.065343993231	116.384045084246	96.9053364022385	183.953278372438	149.792206985677
ENSG00000005007.12_peak_3	3168.12530119254	3150.95817957694	4267.29926773031	4248.55085612196	859.992172065466	557.653136393884	1233.63326148876	1066.49697075854
ENSG00000005075.15_peak	51.7104238497149	52.2670788081482	48.7049082357278	34.8761637442848	86.7022080828944	47.8134509425293	149.564386569876	142.435025896008
ENSG00000005100.12_peak	379.20977489791	399.469816605133	385.892734483074	380.467240846743	572.026279754111	569.670420855376	888.652632612254	459.970961726157
ENSG00000005156.11_peak	2223.54822553774	2079.4830640099	2506.42950843861	2346.21465188825	4476.75004737924	4428.24148060783	5015.04672120705	4240.09060559851
ENSG00000005156.11_peak_2	341.288797408119	481.603797589366	412.118454302313	469.24293037765	402.527368456921	332.648661370217	436.411412637283	393.167757431955
ENSG00000005206.16_peak	444.709645107548	668.271936189895	565.726241814993	491.436852760376	396.278560667163	327.279236398061	217.796314749563	229.544049997698
ENSG00000005206.16_peak_2	551.577854396959	593.604680749683	857.95569122936	748.252240331928	230.424787247332	450.520323854206	448.693159709627	311.06161647124
ENSG00000005206.16_peak_3	368.867690127967	321.06919839291	580.712367425986	440.707887314144	229.122952291132	217.078181017152	185.317916936032	114.183450511676
ENSG00000005206.16_peak_4	199.946972218898	268.802119584762	224.791884164898	228.280344508046	302.025709838311	435.434796551483	327.78618297522	417.005024162485
ENSG00000005339.14_peak	2954.38888261371	3214.42534670112	2723.72832979801	2507.91322924811	3831.30027609547	4286.33524920086	3413.2339752607	3459.05226111916
ENSG00000005339.14_peak_2	510.209515317187	515.204062537461	498.288676565523	405.831723569859	928.208323770326	840.954225400956	516.925087889315	763.675397107727
ENSG00000005379.15_peak	244.762672888651	220.268403548625	318.455169233605	326.567715060121	152.835423857835	362.308342168791	472.16494300344	334.604595958183
ENSG00000005379.15_peak_2	310.26254309829	209.068315232593	389.639265885823	345.591077102458	96.0754197675316	191.253803770117	444.053388593408	440.842290893015
ENSG00000005379.15_peak_3	175.815441089031	179.201413056508	288.482918011619	225.109784167656	77.5893633894971	89.2347292991589	48.308205151219	191.580995575002
ENSG00000005381.7_peak	125859.724288616	128110.343521543	137688.775582403	137890.839763881	15104.9306297929	14020.3356630088	13877.5554086103	14032.2043487054
ENSG00000005483.20_peak	1606.47050093114	1806.94758165312	1607.26197177902	1341.14702398477	4501.74527853827	4347.44441912206	3647.95180819883	4111.48708015108
ENSG00000005483.20_peak_2	289.578373558404	205.334952460582	266.003729595129	301.203232337005	260.887725222403	227.817030961463	178.494724118063	280.7500303818
ENSG00000005483.20_peak_3	272.341565608499	302.402384532858	310.962106428109	180.721939402203	132.266431549881	115.314793449629	179.31350725622	62.9774701275736
ENSG00000005483.20_peak_4	165.473356319088	175.468050284498	116.142473485197	196.574741104151	305.15011373319	146.252908765384	93.8871331752504	148.320770767744
ENSG00000005700.14_peak	1127.28723992379	910.940516370583	1153.93167204648	881.415774628288	1834.5458202765	1991.28960395946	1848.5393982441	1580.91107254825
ENSG00000005801.16_peak	875.629843855173	825.07317261434	827.983440007373	814.834007480108	1060.47475532021	1173.85857367461	736.086041202472	1009.4052455027
ENSG00000005801.16_peak_2	358.525605358024	384.53636551709	457.076831135292	329.738275400511	478.814896890219	690.610326180597	805.955535658472	744.252439030999
ENSG00000005810.17_peak	696.367041176161	728.005740542064	771.785468966149	833.857369522445	675.91270925884	742.514767578102	510.647750496783	727.772353390138
ENSG00000005810.17_peak_2	1206.57655649335	1026.67476230291	1093.9871696025	1325.29422228282	664.196194653044	658.138089444227	913.761982182379	725.123768197857
ENSG00000005810.17_peak_3	320.604627868233	130.667697020371	194.819632942911	155.357456679087	782.923542658449	497.311027182992	638.10499233644	433.779397046932
ENSG00000005812.10_peak	1203.12919490337	1056.541664479	835.47650281287	925.803619393741	1676.7634235851	1962.90835767806	1142.74833315341	1464.37332408788
ENSG00000005812.10_peak_2	65.4998702096389	85.8673437562435	67.4375652494693	66.58176714818	93.9924838376122	212.475816755304	143.832904602782	61.2117466660529
ENSG00000005844.17_peak	3274.99351048195	3692.29578151847	3304.440697224	3449.5696503438	2513.32256643898	2478.88452881188	2884.30006801176	2492.31866593655
ENSG00000005889.15_peak	1416.86561348219	1198.4094498154	1303.79292815641	1220.66573104997	1179.20210332561	1321.13423005374	1003.00934424141	931.124838708612
ENSG00000005889.15_peak_2	837.708866365382	754.139279946139	700.601372313931	510.460214802714	1378.38285162415	1344.91311207328	1245.9150085611	1230.70925267997
ENSG00000006007.11_peak	358.525605358024	276.268845128783	333.441294844598	304.373792677394	446.789756967708	290.204635399844	590.615570323377	375.216235573161
ENSG00000006194.9_peak	75.8419549795819	63.46716712418	52.4514396384761	19.0233620423372	17.9653223955547	50.3703199768891	115.175494767313	3.23715967945472
ENSG00000006194.9_peak_2	2430.3899209366	2549.88677328323	2364.06131513417	2568.15387571552	3795.10926431312	3527.20083289942	4802.98188842458	3684.77057695023
ENSG00000006194.9_peak_3	58.6051470296769	59.7338043521694	41.2118454302313	19.0233620423372	24.9952311590326	155.969011095951	102.62081998225	42.9659375636717
ENSG00000006194.9_peak_4	79.2893165695629	209.068315232593	138.621661901687	313.885473698563	47.9075263881458	65.9672210864843	70.4153498814378	0
ENSG00000006194.9_peak_5	110.315570879392	63.46716712418	67.4375652494693	15.8528017019476	164.812305454871	256.453964146293	100.983253705938	228.955475510525
ENSG00000006530.15_peak	293.025735148385	242.668580180688	254.764135386884	364.614439144795	135.91156942724	96.9053364022385	123.363326148876	224.541166856723
ENSG00000006534.15_peak	396.446582847815	347.202737796985	378.399671677578	567.530300929725	333.790482769581	290.971696110152	55.6772533946252	185.695250703266
ENSG00000006534.15_peak_2	1006.62958427445	918.407241914604	895.421005256843	995.555946882311	183.037994841666	283.301089007072	336.792797494939	440.842290893015
ENSG00000006634.7_peak	392.999221257834	526.404150853493	636.91033846721	713.376076587643	1942.07738765859	2311.40960706131	2176.0526535066	1594.44828575324
ENSG00000006712.14_peak	496.420068957263	410.669904921165	468.316425343537	643.623749099074	428.824434572153	448.986202433591	530.298545812533	306.058733330264
ENSG00000006744.18_peak	754.972188205838	866.140163106456	1419.9354016416	1055.79659334971	462.151409450863	531.573072243414	657.209932226753	517.651261469168
ENSG00000006831.9_peak	1013.52430745441	1015.47467398688	1150.18514064373	951.168102116858	713.405555997389	721.548441496351	1010.1054647721	806.347047427812
ENSG00000006831.9_peak_2	1010.07694586443	996.807860126827	1296.29986535091	1258.71245513464	696.221334575554	1197.63745569416	837.888078046566	778.97833377424
ENSG00000007202.14_peak	4405.72811199571	4207.49984405593	4679.41772203262	5447.0226647892	3112.94774726452	3297.59399361391	3364.65284239676	3274.23987214666
ENSG00000007376.7_peak	1682.31245591073	2001.08244579767	3075.90228165635	3142.02529732602	2089.70547169162	1580.40075013783	2890.03154997886	2520.27595407729
ENSG00000007516.13_peak	785.998442515667	698.13883836598	951.618976298067	1255.54189479425	1319.53991160393	1415.22701051818	1756.28983134516	1428.47028037029
ENSG00000007520.3_peak	2075.31167716856	1896.54828818138	3090.88840726734	3322.74723672822	1933.74564393891	2095.86554746477	2663.77447613501	2217.1600931829
ENSG00000007545.15_peak	792.893165695629	806.406358754287	887.927942451346	960.679783138026	590.512336132145	480.180004652781	728.989920671784	921.119072426661
ENSG00000007545.15_peak_2	703.261764356123	746.672554402117	910.407130867836	814.834007480108	1152.3843032279	613.904255149801	673.312667277159	750.138183902734
ENSG00000007545.15_peak_3	103.42084769943	134.401059792381	134.875130498939	60.240646467401	59.1033070114625	79.5186269685915	122.544543010719	50.3231186533415
ENSG00000007944.14_peak	165.473356319088	67.2005298961906	183.580038734666	79.2640085097381	201.78441821094	75.6833234170517	64.683867914344	102.117673524617
ENSG00000008083.13_peak	1285.86587306291	1407.47776504799	1030.29613575578	1223.83629139036	1309.38559894557	1437.98314492398	1070.96834470838	814.292803004655
ENSG00000008083.13_peak_2	1678.86509432074	1885.34819986535	2026.87348888683	2000.62357478579	1472.635702453	1334.94132283928	1248.64428568829	1306.34107428177
ENSG00000008083.13_peak_3	1247.94489557312	1414.94449059201	1123.95942082449	1071.64939505166	538.178570892921	570.181794662248	620.910546435159	201.586761856953
ENSG00000008083.13_peak_4	217.183780168803	149.334510880423	86.1702222632108	57.0700861270115	52.5941322304645	27.3584986676505	85.9722295064066	76.2203960889793
ENSG00000008256.15_peak	144.789186779202	97.0674320722753	269.750260997877	228.280344508046	22.9122952291132	71.8480198655119	155.022940824251	16.7743728844472
ENSG00000008256.15_peak_2	168.920717909069	164.267961968466	359.667014663836	187.063060082982	59.1033070114625	96.1382756919306	122.817470723438	107.414843909179
ENSG00000008300.16_peak	37.920977489791	29.8669021760847	18.7326570137415	12.6822413615581	0	24.2902558264186	136.190928646657	0
ENSG00000008300.16_peak_2	0	0	7.49306280549659	12.6822413615581	19.0067903605144	105.08731731219	0	63.5660446147472
ENSG00000008441.16_peak	186.157525858974	209.068315232593	397.132328691319	361.443878804406	117.425513049205	188.696934735757	273.20064043147	182.458091023811
ENSG00000008441.16_peak_2	396.446582847815	589.871317977673	348.427420455592	288.520990975447	81.7552352493358	188.696934735757	139.193133486563	300.467275702115
ENSG00000008513.14_peak	486.07798418732	429.336718781217	280.989855206122	418.513964931417	666.799864565443	618.250932508213	474.075436992471	644.783350698663
ENSG00000008513.14_peak_2	430.920198747625	410.669904921165	535.753990593006	374.126120165964	187.724600683985	270.516743835273	237.992965490751	278.984306920279
ENSG00000008513.14_peak_3	55.1577854396959	93.3340693002647	22.4791884164898	57.0700861270115	144.764047129397	43.7224604875535	63.0463016380315	47.9688207046472
ENSG00000008710.19_peak	27.578892719848	48.5337160361376	59.9445024439727	15.8528017019476	6.50917478099808	143.95172663446	10.3712530833125	123.306355062866
ENSG00000008710.19_peak_2	310.26254309829	235.201854636667	269.750260997877	196.574741104151	427.782966607194	504.214573575763	362.175074777783	496.462579930919
ENSG00000008710.19_peak_3	75.8419549795819	182.934775828519	221.045352762149	101.457930892465	115.082210128046	303.244667475079	76.6926872739691	252.498454997468
ENSG00000008710.19_peak_4	86.1840397495249	37.3336277201059	56.1979710412244	50.7289654462324	45.8245904582265	45.7679557150414	127.730169552376	43.5545120508453
ENSG00000008710.19_peak_5	182.710164268993	182.934775828519	187.326570137415	206.086422125319	56.4996370990633	201.992653714429	164.029555343969	214.241113331185
ENSG00000008853.16_peak	17.236807949905	41.0669904921165	33.7187826247347	47.5584051058429	106.490099417129	152.389394447847	11.7358916469063	38.257341666283
ENSG00000008952.16_peak	6050.11959041665	5738.17858058027	6159.2976261182	6585.25382698904	20376.5811014276	23157.3071572938	21756.705547088	21433.2342376697
ENSG00000009413.15_peak	96.5261245194679	89.6007065282541	74.9306280549659	50.7289654462324	81.234501266856	141.906231406972	125.546747850626	0
ENSG00000009413.15_peak_2	1337.57629691263	1265.60997971159	1442.41459005809	1353.82926534633	1998.05629077517	2242.88551694047	2620.92482523817	2042.35347049234
ENSG00000009413.15_peak_3	489.525345777301	399.469816605133	430.851111316054	383.637801187133	545.989580630119	384.04172896085	468.889810450814	839.307218709533
ENSG00000009413.15_peak_4	203.394333808879	268.802119584762	224.791884164898	177.551379061813	130.183495619962	297.875242502923	215.885820760532	377.570533521855
ENSG00000009413.15_peak_5	148.236548369183	67.2005298961906	146.114724707184	142.675215317529	0	40.9099045497577	0	184.812388972506
ENSG00000009830.11_peak	44.8157006697529	104.534157616296	22.4791884164898	41.2172844250638	35.4099108086295	41.9326521635016	69.8694944560003	115.360599486023
ENSG00000009954.10_peak	4905.59554254296	4655.5033766972	4743.10875587934	4318.30318361053	4401.24361991966	4139.57096662861	3965.36673809074	5062.03487693642
ENSG00000009954.10_peak_2	5884.64623409756	5980.84716076096	5983.21065018903	6043.08800878243	2794.51891697809	2331.86455933619	2044.22856826345	2433.75550446278
ENSG00000009954.10_peak_3	1085.91890084401	1067.74175279503	827.983440007373	995.555946882311	390.029752877405	511.118119968535	285.209459791095	336.076032176117
ENSG00000010072.15_peak	137.89446359924	100.800794844286	71.1840966522176	152.186896338697	1.82256893867946	52.927189011249	224.619507567532	137.432142755032
ENSG00000010165.19_peak	923.892906114907	754.139279946139	959.112039103564	1074.81995539205	607.175823571501	627.711347935344	684.775631211347	557.968613840559
ENSG00000010165.19_peak_2	424.025475567663	392.003091061112	532.007459190258	602.40646467401	570.724444797911	739.190837833434	655.845293663159	818.41282441487
ENSG00000010244.18_peak	765.314272975781	810.139721526297	1318.7790537674	925.803619393741	550.676186472437	348.501249383248	338.157436058533	593.577370314561
ENSG00000010292.12_peak	241.31531129867	130.667697020371	153.60778751268	168.039698040645	88.5247770215738	135.514058821072	191.322326615845	73.2775236531114
ENSG00000010318.20_peak	965.261245194679	866.140163106456	783.025063174394	776.787283395434	307.493416654349	412.934349049117	592.526064312409	379.336256983376
ENSG00000010322.15_peak	13.789446359924	29.8669021760847	18.7326570137415	0	32.8062408962303	1.7898083240519	0	52.6774166020359
ENSG00000010322.15_peak_2	1110.05043197388	1232.00971476349	704.34790371668	1128.71948117867	320.772133207585	420.093582345324	283.298965802064	307.235882304612
ENSG00000010322.15_peak_3	475.735899417377	582.404592433652	442.090705524299	228.280344508046	191.630105552583	329.580418528985	199.237230284688	149.497919742091
ENSG00000010539.11_peak	1196.23447172341	836.273260930372	996.577353131047	1039.94379164776	2246.44640041806	1922.50982693518	1340.89385258722	1718.0489280597
ENSG00000010818.9_peak	99.9734861094489	44.800353264127	26.2257198192381	31.7056034038952	178.351388999347	273.84067357994	20.1966507411876	118.597759165477
ENSG00000011007.12_peak	2399.36366662677	2180.28385885418	2165.49515078851	2850.33374601018	3028.84920909402	3086.65229827922	4092.82397993039	3428.44638778613
ENSG00000011007.12_peak_2	768.761634565762	851.206712018414	741.813217744163	719.717197268422	326.239840023624	366.910706430639	531.11732895069	536.77993230231
ENSG00000011114.14_peak	1047.99792335422	802.672995982276	798.011188785387	998.7265072227	2419.06971561013	1564.5481621248	1545.31670941357	1780.73211094368
ENSG00000011114.14_peak_2	68.9472317996199	100.800794844286	146.114724707184	69.7523274885695	0	24.2902558264186	121.725759872563	118.597759165477
ENSG00000011114.14_peak_3	199.946972218898	123.200971476349	104.902879276952	161.698577359866	76.0271614420575	245.970801105418	101.529109131375	408.470694098468
ENSG00000011114.14_peak_4	124.105017239316	145.601148108413	221.045352762149	187.063060082982	109.874870303248	51.1373806871971	106.168880247594	90.0518965375585
ENSG00000011132.11_peak	303.367819918328	261.335394040741	475.809488149034	466.07237003726	524.118753365965	522.624030623154	584.884088356284	537.957081276657
ENSG00000011275.18_peak	1303.10268101282	1351.47732346783	1378.72355621137	1366.51150670789	413.983516071478	400.150003877317	456.062207953033	485.868239161795
ENSG00000011376.10_peak	455.051729877491	425.603356009207	794.264657382639	783.128404076213	911.024102348491	912.290871459596	1608.3630110516	1226.29494402617
ENSG00000011376.10_peak_2	420.578113977681	470.403709273334	614.43115005072	697.523274885696	242.401668844368	161.338436068107	517.470943314752	280.455743138213
ENSG00000011405.13_peak	268.894204018518	321.06919839291	325.948232039102	240.962585869604	218.708272641535	136.536806434816	214.794109909657	77.1032578197397
ENSG00000011405.13_peak_2	96.5261245194679	123.200971476349	97.4098164714557	82.4345688501276	116.123678093006	212.220129851868	230.078061821907	75.6318216018057
ENSG00000011422.11_peak	89.6314013395059	182.934775828519	63.691033846721	120.481292934802	488.708842557336	100.740639953778	82.6970969537816	59.1517359609453
ENSG00000011454.16_peak	75.8419549795819	156.801236424445	104.902879276952	218.768663486877	221.051575562695	201.992653714429	207.970917091688	142.435025896008
ENSG00000011523.13_peak	317.157266278252	384.53636551709	509.528270773768	453.390128675702	355.921677024975	536.175436505262	975.716572969535	702.463650441674
ENSG00000012048.21_peak	2840.62595014434	2953.08995266037	3012.21124780963	3005.69120268927	2262.32878688369	2313.4551022888	2013.38773672623	1891.6784017759
ENSG00000012048.21_peak_2	392.999221257834	156.801236424445	378.399671677578	351.932197783237	156.220194743954	170.287477688366	143.559976890063	214.241113331185
ENSG00000012061.15_peak	4757.35899417377	4849.63824084175	7931.40697961814	8107.12279037602	3406.12097940067	4013.7730101381	5938.36117333459	6569.66842583156
ENSG00000012174.11_peak	320.604627868233	369.602914429048	146.114724707184	136.33409463675	830.049968072875	947.575664133762	410.75620764172	386.399150829459
ENSG00000012211.12_peak	165.473356319088	182.934775828519	168.593913123673	212.427542806098	300.723874882111	460.236426184774	235.536616076282	290.167222176578
ENSG00000012232.8_peak	37.920977489791	29.8669021760847	37.465314027483	41.2172844250638	34.6288098349098	20.9663260817508	69.5965667432815	18.2458091023811
ENSG00000012232.8_peak_2	68.9472317996199	44.800353264127	59.9445024439727	60.240646467401	337.43562064694	211.708756044996	194.051603743032	108.886280127113
ENSG00000012232.8_peak_3	286.131011968423	209.068315232593	116.142473485197	171.210258381034	873.531255609942	707.485661807372	808.68481278566	419.35932211118
ENSG00000012232.8_peak_4	144.789186779202	141.867785336402	59.9445024439727	133.16353429636	150.231753945436	146.252908765384	97.4351934405942	259.855636087138
ENSG00000012779.10_peak	544.683131216997	474.137072045345	325.948232039102	298.032671996615	392.893789781044	364.098150492843	123.636253861594	243.081263202691
ENSG00000013288.8_peak	896.314013395059	925.873967458626	584.458898828734	916.291938372573	97.3772547237312	217.84524172746	247.818363148626	406.410683393361
ENSG00000013288.8_peak_2	1396.1814439423	1668.81315908873	1288.80680254541	1429.92271351568	978.979887062111	928.910520182935	689.688330040284	765.441120569248
ENSG00000013392.7_peak	41.3683390797719	44.800353264127	44.9583768329795	38.0467240846743	278.071946644238	234.209203547363	113.810856203719	142.140738652421
ENSG00000013503.9_peak	103.42084769943	67.2005298961906	97.4098164714557	34.8761637442848	195.535610421182	219.890736954948	68.7777836051253	163.623707434257
ENSG00000013573.16_peak	475.735899417377	455.470258185292	565.726241814993	421.684525271807	191.109371570104	180.25926692237	332.425954091439	245.435561151385
ENSG00000013810.18_peak	8325.37823980411	7720.59421251789	7893.94166559066	8655.6297292634	9282.08323770326	9690.02226641698	10325.9470830012	8942.50647087187
ENSG00000014164.6_peak	237.867949708689	369.602914429048	333.441294844598	332.9088357409	182.256893867946	98.4394578228544	184.499133797876	300.172988458528
ENSG00000014164.6_peak_2	1027.31375381434	825.07317261434	1138.94554643548	792.640085097381	310.617820549228	449.753263143898	542.03443745944	342.550351535027
ENSG00000014216.15_peak	730.840657075971	780.272819350213	891.674473854094	1033.60267096699	378.833972254088	231.652334513003	141.922410613751	486.162526405381
ENSG00000014257.15_peak	217.183780168803	175.468050284498	269.750260997877	323.397154719732	218.708272641535	227.305657154591	149.564386569876	147.437909036983
ENSG00000015133.18_peak	1241.05017239316	1553.0789131564	1532.33134372405	1322.12366194243	598.583712860583	772.941509086984	891.381909739441	1205.69483697509
ENSG00000015133.18_peak_2	492.972707367282	377.069639973069	363.413546066585	653.135430120242	607.436190562741	246.226488008854	210.427266506157	326.364553137753
ENSG00000015133.18_peak_3	151.683909959164	156.801236424445	116.142473485197	158.528017019476	53.6356001954241	149.576838510052	64.4109402016253	141.552164165247
ENSG00000015133.18_peak_4	3.447361589981	37.3336277201059	7.49306280549659	3.17056034038953	28.6403690363915	20.9663260817508	6.55026510525003	77.6918323069133
ENSG00000015133.18_peak_5	1599.57577775118	1672.54652186074	2041.85961449782	1708.93202346995	1025.32521150282	1493.46720296959	1221.89736984185	1223.3520715903
ENSG00000015479.18_peak	3743.83468671936	3360.02649480953	3544.21870699989	4273.91533884508	1031.57401929258	1151.86949997911	954.428211377473	1043.24827851518
ENSG00000015532.9_peak	382.657136487891	474.137072045345	295.975980817115	370.955559825574	848.796391442149	572.738663696608	585.70287149444	787.806951081844
ENSG00000015676.17_peak	1089.36626243399	1082.67520388307	1596.02237757077	1686.73810108723	1706.18489359522	1483.23972683215	1609.18179418976	2263.36319042602
ENSG00000015676.17_peak_2	1296.20795783285	1086.40856665508	1195.14351747671	1645.52081666216	287.965892311355	174.122781239906	418.125255885127	342.25606429144
ENSG00000015676.17_peak_3	99.9734861094489	74.6672554402117	63.691033846721	76.0934481693486	72.6423905559385	67.5013425071002	98.7998320041879	233.664071407913
ENSG00000016864.18_peak	654.998702096389	709.338926682012	427.104579913306	507.289654462324	671.746837399001	860.130743158655	491.269882893752	1117.11437665546
ENSG00000017260.19_peak	1010.07694586443	940.807418546668	768.038937563401	795.810645437771	412.942048106518	577.596714861891	462.885400771002	379.630544226963
ENSG00000017797.12_peak	3468.04575952088	3128.55800294487	4132.42413723137	4258.06253714313	2976.5154438548	3177.93252280586	3381.57436058533	4139.73865553541
ENSG00000017797.12_peak_2	2871.65220445417	3094.95773799678	3637.8819920686	3852.23081357327	4157.54011611909	3951.38540569972	4104.01401615186	5509.94006167552
ENSG00000017797.12_peak_3	1072.12945448409	910.940516370583	1502.35909250207	1233.34797241153	618.631971186057	661.462019188894	829.973174377722	801.04987704325
ENSG00000019991.16_peak	189.604887448955	257.602031268731	44.9583768329795	34.8761637442848	147.107350050557	127.843451717993	147.380964868126	97.997652114402
ENSG00000019995.6_peak	2609.65272361561	2445.35261566693	2131.77636816378	2247.92728133617	3008.54058377731	3805.89955764464	2861.10121243067	4160.33876258649
ENSG00000019995.6_peak_2	1296.20795783285	1265.60997971159	1217.6227058932	1125.54892083828	870.927585697543	958.314514078074	531.390256663409	646.549074160183
ENSG00000020129.15_peak	186.157525858974	149.334510880423	116.142473485197	107.799051573244	60.4051419676621	120.684218421785	53.766759405594	106.237694934832
ENSG00000020181.17_peak	213.736418578822	272.535482356773	146.114724707184	164.869137700255	364.774154727132	227.305657154591	259.554254795532	195.40672974163
ENSG00000020181.17_peak_2	537.788408037035	522.670788081482	382.146203080326	462.901809696871	464.755079363263	421.372016862504	159.116856515032	215.123975061945
ENSG00000020256.19_peak	872.182482265192	698.13883836598	771.785468966149	852.880731564782	1009.70319202842	1014.56563283399	995.094440572567	1288.68383966657
ENSG00000020256.19_peak_2	58.6051470296769	56.0004415801588	37.465314027483	22.1939223827267	133.047532523601	159.548627744055	316.050291328314	255.441327433336
ENSG00000020633.18_peak	903.208736575021	686.938750049948	1060.26838697777	1410.89935147334	451.736729801267	367.933454044383	728.171137533628	708.643682556997
ENSG00000022567.9_peak	1034.2084769943	1127.4755571472	670.629121091945	862.392412585951	1630.15773215316	1569.66190019352	1760.92960246138	1173.91181466772
ENSG00000022567.9_peak_2	2130.46946260826	2583.48703823133	2266.65149866272	2603.0300394598	5936.10703327901	5310.10561055855	4773.77862316368	6001.69404570905
ENSG00000022567.9_peak_3	427.472837157643	440.536807097249	468.316425343537	564.359740589336	197.097812368622	187.162813315141	245.907869159595	378.159108009029
ENSG00000022976.15_peak	358.525605358024	373.336277201059	494.542145162775	700.693835226085	989.915300694187	1019.16799709584	1566.33214329291	1212.46344357759
